id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
17672201,4026,برادران کارامازوف,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1373434209l/17672201._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1373434209l/17672201._SX50_.jpg,2002,,,per,ناهید,false,3393910,1614,597440,995807,230425,10318,5:126790|4:64914|3:28020|2:7440|1:3261|total:230425,1879,11,18,4.32,891,107,['3137322'],['Fyodor Dostoyevsky'],['4.18'],['1025322'],['صالح حسینی'],['4.00'],"برادران کارامازوف رمانی از «داستایوفسکی» نویسنده‌ی شهیر روسی است. «برادران کارامازوف»، مشهورترین اثر «داستایوسکی» است که وی آن را در سال ۱۸۷۹ دو سال قبل از مرگ خویش به چاپ رساند، گویی این رمان قسمت نخست از یک مجموعه سه گانه بوده است، اما عمر نویسنده کفاف تکمیل دو اثر دیگر را نداده است. داستان کتاب ماجرای خانواده‌ی عجیبی است، و شرح نحوه‌ی ارتباط بین «فئودور کارامازوف»، پیرمرد فاسدالاخلاق و متمول است، با سه پسرش به نام‌های «میتیا»، «ایوان» و «آلیوشا»، و پسر حرامزاده‌اش به نام «اسمردیاکوف». «برادران کارامازوف» رمانی فلسفی است که به طور عمیقی در حوزه ی الهیات و وجود خدا، اختیار و اخلاقیات میپردازد. از زمان انتشار این رمان توسط بسیاری از اندیشمندان و دانشمندان، همانند آلبرت اینشتین، زیگموند فروید، مارتین هایدگر، کورت ونه گات, لودویگ ویتگنشتاین، و پاپ بندیکت شانزدهم، مورد تحسین قرار گرفته است، و به عنوان یکی از بهترین اثرها در ادبیات شناخته شده است"
50779627,4026,برادران کارامازوف,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,3393910,1614,597440,995807,230425,10318,5:126790|4:64914|3:28020|2:7440|1:3261|total:230425,1879,11,18,4.32,29,7,['3137322'],['Fyodor Dostoyevsky'],['4.18'],[],[],[],"The Brothers Karamasov is a murder mystery, a courtroom drama, and an exploration of erotic rivalry in a series of triangular love affairs involving the “wicked and sentimental” Fyodor Pavlovich Karamazov and his three sons―the impulsive and sensual Dmitri; the coldly rational Ivan; and the healthy, red-cheeked young novice Alyosha. Through the gripping events of their story, Dostoevsky portrays the whole of Russian life, is social and spiritual striving, in what was both the golden age and a tragic turning point in Russian culture.<br /><br />This award-winning translation by Richard Pevear and Larissa Volokhonsky remains true to the verbal<br />inventiveness of Dostoevsky’s prose, preserving the multiple voices, the humor, and the surprising modernity of the original. It is an achievement worthy of Dostoevsky’s last and greatest novel."
2274818,4026,برادران کارامازوف,9646205062,9789646205062,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1283716572l/2274818._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1283716572l/2274818._SX50_.jpg,1989,,,per,ناهید,false,3393910,1614,597440,995807,230425,10318,5:126790|4:64914|3:28020|2:7440|1:3261|total:230425,1879,11,18,4.32,45,5,['3137322'],['Fyodor Dostoyevsky'],['4.18'],['1025322'],['صالح حسینی'],['4.00'],"The Brothers Karamasov is a murder mystery, a courtroom drama, and an exploration of erotic rivalry in a series of triangular love affairs involving the “wicked and sentimental” Fyodor Pavlovich Karamazov and his three sons―the impulsive and sensual Dmitri; the coldly rational Ivan; and the healthy, red-cheeked young novice Alyosha. Through the gripping events of their story, Dostoevsky portrays the whole of Russian life, is social and spiritual striving, in what was both the golden age and a tragic turning point in Russian culture.<br /><br />This award-winning translation by Richard Pevear and Larissa Volokhonsky remains true to the verbal<br />inventiveness of Dostoevsky’s prose, preserving the multiple voices, the humor, and the surprising modernity of the original. It is an achievement worthy of Dostoevsky’s last and greatest novel."
44416430,4026,برادران کارامازوف,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1552409043l/44416430._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1552409043l/44416430._SY75_.jpg,,,,per,انتشارات مجید,false,3393910,1614,597440,995807,230425,10318,5:126790|4:64914|3:28020|2:7440|1:3261|total:230425,1879,11,18,4.32,9,2,['3137322'],['Fyodor Dostoyevsky'],['4.18'],['1350233'],['پرویز شهدی'],['3.67'],داستان، داستانی است معمولی که در همه جا می تواند اتفاق بیفتد، و شخصیت ها هم آدم هایی معمولی و همگی کم و بیش از طیقه پایین اجتماع، بیش ترشان فقیر، بیمار، بی سواد و نا آگاه، تحصیل کرده شان ایوان برادر دوم است، همین، ولی آن چه داستان وکتاب را از کتاب های همسان خود متمایز می کند، غیر عادی بودن همین آدم های ساده و رفتار و گفتارو کردارشان است و رشته هایی که آن ها را به هم پیوند می دهد.<br /><br />همه منتقدها و ادب شناسان دنیا «برادران کارامازوف» را شاهکار داستایفسکی خوانده اند. داستایفسکی این <br />شاهکاراش را در پایان عمرش نوشته، یا در واقع دوسال قبل از مردنش. موضوعی که در تاریخ ادب و رمان نویسی اگر منحصر به فرد نباشد بسیار کم نظیر است که نویسنده ای شاهکارش را در آخر عمر بیافریند. افراد خانواده کارامازوف عبارتند از پدر، سه برادر از دو مادر و فردی مصروع و معلول که به طور ضمنی فرزند نامشروع خانواده از مادری عقب ماندۀ ذهنی است. اما تنها رشته ای که افراد این خانواده را به هم پیوند می دهد، همین غیر عادی بودن آن هاست.
50358901,4026,کتاب صوتی برادران کارامازوف,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578477624l/50358901._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578477624l/50358901._SX50_.jpg,2019,11,21,per,آوانامه,false,3393910,1614,597440,995807,230425,10318,5:126790|4:64914|3:28020|2:7440|1:3261|total:230425,1879,11,18,4.32,2,1,"['3137322', '15818351', '15818350']","['Fyodor Dostoyevsky', 'دامون آذری', 'آرمان سلطان زاده']","['4.18', '4.06', '3.90']",['1350233'],['پرویز شهدی'],['3.67'],در عصر حاضر کمتر کسی است که نام نویسنده مشهور روسی «فئودور داستایفسکی» و کتاب پرآوازه‌اش «برادران کارامازوف» را نشنیده باشد. در باب این کتاب نقدها و بررسی‌های بسیاری انجام شده و اکثر آن‌ها این کتاب را یکی از بهترین آثار وی می‌دانند. داستایفسکی کتاب «برادران کارامازوف» را در سال‌های پایانی عمر خود نگاشته و بسیاری آن را وصیت‌نامه وی نه تنها برای مردم روسیه که برای کل جهان می‌دانند.<br /> کتاب «برادران کارامازوف» رمانی فلسفی است که به‌طور عمیقی در حوزهٔ الهیات و وجود خدا، اختیار و اخلاقیات سخن می‌گوید. بسیاری از منتقدان بر این عقیده‌اند که داستایفسکی در این کتاب به بررسی عقاید خود می‌پردازد و آن‎ها را زیر سوال می‌برد و در نگارش کتاب بسیاری از تکنیک‌های ادبی را با هم تلفیق کرده است.<br />داستایفسکی در این کتاب به شرح زندگی خانواده‌ای عجیب و نحوه‌ی ارتباط آن‌ها با هم می‌پردازد. خانواده ای که متشکل است از پدر، سه برادر از دو مادر و فردی مصروع و معلول که به طور ضمنی فرزند نامشروع خانواده از مادری عقب‌مانده‌ی ذهنی است؛ هر چهار فرزند این خانواده از پدر فاسدالاخلاق و متمول خود متنفرند.<br /> میتیا، شخصیتی عصبی، متکبر، حساس، زودرنج و تهی از فکر است. وی اساسا مرد شروری نیست و سریع از رفتار خود پشیمان می‌شود و همیشه این حس در او وجود دارد که دیگران به وجود او نیاز دارند و باید حس کمک به مردم را داشته باشد. <br /><br />این کتاب صوتی را می توانید از سایت های آوانامه و آدیولیب دریافت کنید:<br />AvaNameh.com<br />AudioLib.ir<br /><br />.
38490854,4026,برادران کارامازوف,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1518440963l/38490854._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1518440963l/38490854._SY75_.jpg,1989,,,per,انتشارات گلشائی,false,3393910,1614,597440,995807,230425,10318,5:126790|4:64914|3:28020|2:7440|1:3261|total:230425,1879,11,18,4.32,2,1,['3137322'],['Fyodor Dostoyevsky'],['4.18'],['14211239'],['رامین مستقیم'],['4.00'],"The Brothers Karamasov is a murder mystery, a courtroom drama, and an exploration of erotic rivalry in a series of triangular love affairs involving the “wicked and sentimental” Fyodor Pavlovich Karamazov and his three sons―the impulsive and sensual Dmitri; the coldly rational Ivan; and the healthy, red-cheeked young novice Alyosha. Through the gripping events of their story, Dostoevsky portrays the whole of Russian life, is social and spiritual striving, in what was both the golden age and a tragic turning point in Russian culture.<br /><br />This award-winning translation by Richard Pevear and Larissa Volokhonsky remains true to the verbal<br />inventiveness of Dostoevsky’s prose, preserving the multiple voices, the humor, and the surprising modernity of the original. It is an achievement worthy of Dostoevsky’s last and greatest novel."
51272546,4026,برادران کارامازوف,,9786008951018,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,3393910,1614,597440,995807,230425,10318,5:126790|4:64914|3:28020|2:7440|1:3261|total:230425,1879,11,18,4.32,1,0,['3137322'],['Fyodor Dostoyevsky'],['4.18'],['19338896'],['لادن مدیر'],['5.00'],"The Brothers Karamasov is a murder mystery, a courtroom drama, and an exploration of erotic rivalry in a series of triangular love affairs involving the “wicked and sentimental” Fyodor Pavlovich Karamazov and his three sons―the impulsive and sensual Dmitri; the coldly rational Ivan; and the healthy, red-cheeked young novice Alyosha. Through the gripping events of their story, Dostoevsky portrays the whole of Russian life, is social and spiritual striving, in what was both the golden age and a tragic turning point in Russian culture.<br /><br />This award-winning translation by Richard Pevear and Larissa Volokhonsky remains true to the verbal<br />inventiveness of Dostoevsky’s prose, preserving the multiple voices, the humor, and the surprising modernity of the original. It is an achievement worthy of Dostoevsky’s last and greatest novel."
50791107,4026,برادران کارامازوف,,9786008708421,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,3393910,1614,597440,995807,230425,10318,5:126790|4:64914|3:28020|2:7440|1:3261|total:230425,1879,11,18,4.32,1,0,"['3137322', '8445237']","['Fyodor Dostoyevsky', 'آرا جواهری']","['4.18', '4.19']",[],[],[],"The Brothers Karamasov is a murder mystery, a courtroom drama, and an exploration of erotic rivalry in a series of triangular love affairs involving the “wicked and sentimental” Fyodor Pavlovich Karamazov and his three sons―the impulsive and sensual Dmitri; the coldly rational Ivan; and the healthy, red-cheeked young novice Alyosha. Through the gripping events of their story, Dostoevsky portrays the whole of Russian life, is social and spiritual striving, in what was both the golden age and a tragic turning point in Russian culture.<br /><br />This award-winning translation by Richard Pevear and Larissa Volokhonsky remains true to the verbal<br />inventiveness of Dostoevsky’s prose, preserving the multiple voices, the humor, and the surprising modernity of the original. It is an achievement worthy of Dostoevsky’s last and greatest novel."
44230670,4026,برادران کارامازوف دوره 2جلدی,,9786001900525,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1551698867l/44230670._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1551698867l/44230670._SY75_.jpg,,,,per,نگارستان کتاب,false,3393910,1614,597440,995807,230425,10318,5:126790|4:64914|3:28020|2:7440|1:3261|total:230425,1879,11,18,4.32,1,0,"['3137322', '14211239']","['Fyodor Dostoyevsky', 'رامین مستقیم']","['4.18', '4.00']",[],[],[],"Tai didžiausias ir reikšmingiausias Dostojevskio romanas. Karamazovų šeimos narių ir su jais susijusių antraeilių personažų paveikslais rašytojas atspindi pagrindines savo epochos idėjas. Romano išeities taškas – permainų nuojauta, o argumentas – to meto gyvenimo dvasinė krizė. Autorius aukščiausiu filosofiniu ir meniniu lygmeniu, pateikdamas įtaigius argumentus pro ir contra polemizuoja su tokiomis alternatyvomis: tikėjimas ar ateizmas, idealizmas ar materializmas, protas ar dvasia, revoliucija ar taikus dvasinio tobulėjimo kelias. Tokios prieštaringos idėjos ir grumiasi romano herojų sielose, išryškindamos pagrindinę romano mintį: pasaulis pasikeisiąs, nes žmonės tobulės..."
49385986,4026,برادران کارامازوف,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,3393910,1614,597440,995807,230425,10318,5:126790|4:64914|3:28020|2:7440|1:3261|total:230425,1879,11,18,4.32,0,0,['19265307'],['فئودور داستایوسکی'],['4.33'],[],[],[],"The Brothers Karamasov is a murder mystery, a courtroom drama, and an exploration of erotic rivalry in a series of triangular love affairs involving the “wicked and sentimental” Fyodor Pavlovich Karamazov and his three sons―the impulsive and sensual Dmitri; the coldly rational Ivan; and the healthy, red-cheeked young novice Alyosha. Through the gripping events of their story, Dostoevsky portrays the whole of Russian life, is social and spiritual striving, in what was both the golden age and a tragic turning point in Russian culture.<br /><br />This award-winning translation by Richard Pevear and Larissa Volokhonsky remains true to the verbal<br />inventiveness of Dostoevsky’s prose, preserving the multiple voices, the humor, and the surprising modernity of the original. It is an achievement worthy of Dostoevsky’s last and greatest novel."
