id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
2297339,7702,مرحوم ماتيا پاسكال,,9789640016992,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1496627276l/2297339._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1496627276l/2297339._SY75_.jpg,1969,,,per,امیرکبیر,false,3102727,119,26899,58734,14571,406,5:4993|4:5955|3:2852|2:622|1:149|total:14571,1904,,,4.03,31,9,"['7702', '1081104']","['Luigi Pirandello', 'بهمن محصص']","['3.96', '3.68']",[],[],[],؛«از چيزهای نادر و شايد تنها چيزی که به آن اطمينان داشتم، اين بود که اسمم ماتيا پاسکال بود. من هم آن‌ را به‌کار می‌بردم. هرگاه کسی به سرش می‌زد که برای مشورت يا پرسشی نزدم بيايد، خودم را جمع‌وجور می‌کردم، چشمم را می‌بستم و جواب می‌دادم:؛<br />«من ماتيا پاسکال هستم؛»<br />«متشکرم، عزيزم. می‌دانم؛»<br />«به‌ نظرت خيلی کم است؟»<br />راستش را بخواهيد، حتی به‌نظر خودم هم اين چيز زيادی نبود. ولی در آن زمان هنوز نمی‌دانستم که حتی ندانستن همين هم چه معنايی دارد؛ به اين معنی که نتوانم مانند گذشته‌ها، به‌موقعش، بگويم:؛<br />«من ماتيا پاسکال هستم؛»<br />مقدمه‌ی کتاب «مرحوم ماتيا پاسکال» نوشته‌ی لويجی پيراندلو با اين عبارات آغاز می‌شود. پيراندلو نويسنده‌ی ايتاليايی تا بعد از جنگ جهانی اول در کارش ناشناخته بود و بعدها نمايشنامه‌ای از او با نام «شش کاراکتر در جستجوی يک نويسنده» شهرتی ناگهانی برايش به همراه آورد؛<br />پيراندلو از خانواده‌ای ثروتمند بود که در يک منطقه‌ی رشد نيافته و خشن زندگی می کردند. جايی که هر کسی مجبور بود خودش از حقوقش دفاع کند. بنابراين، او خيلی زود تحت تاثير بی‌عدالتی و ستم موجود بين مردم قرار گرفت. پيراندلو زندگی آسانی نداشت. علاوه بر سختی‌هايی که از ورشکستگی پدرش در تجارت برايشان ايجاد شد، موضوع ديگر اختلال روانی زنش بود که پيراندلو در خانه از او مراقبت می‌کرد؛<br />پيراندلو با توجه به علاقه‌ای که نسبت به درونيات افراد داشت، شخصيت نقش‌های داستانی‌اش را بيشتر با قرار دادن آن‌ها در موقعيت‌های خيالی کاوش می‌کرد تا شرايط واقعی. امروزه پيراندلو به عنوان يکی از تاثيرگذارترين نمايشنامه‌نويسان قرن بيستم شناخته می‌شود؛
36764143,7702,مرحوم ماتیا پاسکال,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1512253156l/36764143._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1512253156l/36764143._SY75_.jpg,1969,,,per,شرکت سهامی کتابهای جیبی,false,3102727,119,26899,58734,14571,406,5:4993|4:5955|3:2852|2:622|1:149|total:14571,1904,,,4.03,15,5,['7702'],['Luigi Pirandello'],['3.96'],['1081104'],['بهمن محصص'],['3.68'],رمان «مرحوم ماتیا پاسکال» داستان مردی است که از زندگی بی‌هیجانش دل خوشی ندارد<br />او طی سفری در روزنامه خبر مرگ خودش را می‌خواند، ابتدا جا می‌خورد اما او که از رنج زندگی به جان آمده با خواندن خبر مرگ خود به زودی تصمیم می‌گیرد تا با ترک شهر خود و با هویتی جدید، زندگی جدیدی را آغاز کند. با این همه سرانجام در زندگی جدید نیز به جایی نمی‌رسد و حالا بازمی‌گردد تا با گذشته خود روبه‌رو شود
34405924,7702,مرحوم ماتیا پاسکال,,9786001217548,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488212442l/34405924._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488212442l/34405924._SY75_.jpg,2015,,,per,علمی و فرهنگی,false,3102727,119,26899,58734,14571,406,5:4993|4:5955|3:2852|2:622|1:149|total:14571,1904,,,4.03,4,1,['7702'],['Luigi Pirandello'],['3.96'],['1081104'],['بهمن محصص'],['3.68'],رمان «مرحوم ماتیا پاسکال» داستان مردی است که از زندگی بی‌هیجانش دل خوشی ندارد؛<br />او طی سفری در روزنامه خبر مرگ خودش را می‌خواند، ابتدا جا می‌خورد اما او که از رنج زندگی به جان آمده با خواندن خبر مرگ خود به زودی تصمیم می‌گیرد تا با ترک شهر خود و با هویتی جدید، زندگی جدیدی را آغاز کند. با این همه سرانجام در زندگی جدید نیز به جایی نمی‌رسد و حالا بازمی‌گردد تا با گذشته خود روبه‌رو شود؛
12958305,7702,شش شخصیت در جست‌وجوی نویسنده,964648171X,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1319563478l/12958305._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1319563478l/12958305._SY75_.jpg,1999,,,per,تجربه,false,15468851,254,23990,50996,13268,532,5:3937|4:4819|3:3293|2:937|1:282|total:13268,1921,3,9,3.84,20,4,"['7702', '18195612']","['Luigi Pirandello', 'لوئیجی پیراندلو']","['3.96', '3.79']",['4521379'],['حسن ملکی'],['3.34'],"One of the major figures of modern theater, Luigi Pirandello (1867–1936) wrote dramas and satires that sparked controversy with their radical departures from conventional theatrical techniques. His most celebrated work, Six Characters in Search of an Author, embodies the Nobel Prize-winning playwright's innovations by presenting an open-ended drama on a stage without sets.<br /><br />First performed in 1923, this intellectual comedy introduces six individuals to a stage where a company of actors has assembled for a rehearsal. Claiming to be the incomplete, unused creations of an author's imagination, they demand lines for a story that will explain the details of their lives. In ensuing scenes, these ""real-life characters,"" all professing to be part of an extended family, produce a drama of sorts — punctuated by disagreements, interruptions, and arguments. In the end they are dismissed by the irate manager, their dilemma unsolved and the ""truth"" a matter of individual viewpoints.<br /><br />A tour de force exploring the many faces of reality, this classic is now available in an inexpensive edition that will be welcomed by amateur theatrical groups as well as students of drama."
16281461,7702,شش شخصیت در جست‌وجوی نویسنده,,9789646481718,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1530286057l/16281461._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1530286057l/16281461._SY75_.jpg,,,,per,تجربه,false,15468851,254,23990,50996,13268,532,5:3937|4:4819|3:3293|2:937|1:282|total:13268,1921,3,9,3.84,13,1,"['7702', '18195612']","['Luigi Pirandello', 'لوئیجی پیراندلو']","['3.96', '3.79']",['4521379'],['حسن ملکی'],['3.34'],لوئيجي پيراندللو در سال 1867 در جزيره سيسيل به دنيا آمد. از دوران جواني نويسندگي را آغاز كرد. ابتدا با نوشتن داستان كوتاه و سپس رمان و نمايش‌نامه. او دويست و چهل و سه داستان كوتاه، هفت رمان و چهل و چهار نمايش‌نامه نوشته است. نمايش‌نامه‌هاي او تقريبا در تمام دنيا به نمايش درآمده و به او شهرت جهاني بخشيده است. نمايش‌نامه شش شخصيت در جستجوي نويسنده معروف‌ترين اثر نمايشي او به شمار مي‌رود. هرچند كه وقتي اولين بار در 1921 در شهر رم به روي صحنه آمد تماشاچيان همگي فرياد مي‌زدند جاي اين نويسنده در دارالمجانين است نه تئاتر. اما در همان سال در شهر ميلان با موفقيت بزرگي روبه‌رو شد و تحسين همگان را برانگيخت و اين تحسين و تمجيد تا امروز در سراسر جهان ادامه دارد
18053882,7702,شش شخصیت در جستجوی نویسنده,,9789647822442,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370891317l/18053882._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370891317l/18053882._SX50_.jpg,2008,3,,per,کتاب پنجره,false,15468851,254,23990,50996,13268,532,5:3937|4:4819|3:3293|2:937|1:282|total:13268,1921,3,9,3.84,7,1,['7702'],['Luigi Pirandello'],['3.96'],['294913'],['بهمن فرزانه'],['3.57'],شش شخصیت در جستجوی نویسنده اولین از مجموعه برگزیده ی نمایشنامه های لوئیجی پیرندلو و معروفترین اثر نمایشی اوست. نمایشنامه های پیرندلو تقریبا در تمام دنیا به نمایش در آمده و به او شهرت جهانی بخشیده است.
6707958,7702,یکی هیچ‌کس صدهزار,9641184989,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,per,انتشارات علوم فرهنگی,false,1041217,246,32684,40287,9818,516,5:4055|4:3482|3:1665|2:473|1:143|total:9818,1925,,,4.10,20,6,"['7702', '294913']","['Luigi Pirandello', 'بهمن فرزانه']","['3.96', '3.57']",[],[],[],"Da uno specchio, superficie ambigua e inquietante, emerge un giorno per Gengè un volto di sé finora ignorato: un naso inopinatamente in pendenza verso destra. Inizia qui, con una certa parentela con il protagonista del celebre romanzo di Sterne, quel Tristram Shandy dallo ""sfortunato naso schiacciato"", l'avventura di Vitangelo (Gengè) Moscarda, sdoppiato in un altro se stesso, conosciuto solo dallo sguardo altrui. Un passo più in là, e le cose si complicano: Moscarda non è più alle prese con un solo estraneo, bensì con centomila estranei che convivono in lui, secondo la realtà che gli altri gli danno, ""ciascuno a suo modo"". Nello sfuggire alle proprie centomila realtà, Gengè si troverà a rinnegare qualunque ""forma"": la via d'uscita sarà allora l'alienazione totale, non solo da qualsiasi cosa sua, ma perfino da se stesso. Non resterà, dunque, che accertarsi come ""nessuno"", smarrendo ogni identità e disperdendosi nel mare dell'essere. Con ""Uno, nessuno e centomila"", romanzo rimasto per lunghi anni in elaborazione tra le carte di Pirandello, giunge al suo limite estremo la scomposizione del personaggio pirandelliano, già comicamente 'nato fuori di chiave', violino e contrabbasso al tempo stesso, perciò incline a sezionare e disgregare tutto, perfino se stesso, in opposte, contraddittorie riflessioni."
29234892,7702,مطرود,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460226380l/29234892._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460226380l/29234892._SX50_.jpg,1377,,,per,روشنگران و مطالعات زنان,false,3362416,55,1674,3227,863,29,5:172|4:374|3:248|2:58|1:11|total:863,1901,,,3.74,1,1,['7702'],['Luigi Pirandello'],['3.96'],['388853'],['آزاده آل محمد'],['3.43'],"""Nell'Esclusa tutti i personaggi maschili appaiono in qualche modo negativi, pur tenendo conto delle attenuanti generiche, per così dire, che la poetica dell'umorismo concede in buona sostanza a qualsiasi personaggio. Specularmente, tra le figure femminili i tratti negativi sono marginali, e nell'universo femminile si delinea una solidarietà possibile. Ma Pirandello non è così ingenuo da regalare alle donne autenticità e pienezza sentimentali: nessuno può davvero rompere il muro della solitudine che rinchiude ogni esistenza."" (dalla prefazione di Gianni Turchetta)"
17162905,7702,چنین است,,9789647822497,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1505574774l/17162905._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1505574774l/17162905._SX50_.jpg,2011,,,per,انتشارات کتاب پنجره,false,479957,70,1214,2213,546,36,5:195|4:216|3:108|2:23|1:4|total:546,1917,,,4.05,17,0,['7702'],['Luigi Pirandello'],['3.96'],['294913'],['بهمن فرزانه'],['3.57'],
678211,7702,به نوبت,9643113337,9789643113339,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1505578734l/678211._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1505578734l/678211._SY75_.jpg,2002,,,per,ققنوس,false,14585360,40,574,942,270,23,5:29|4:107|3:105|2:25|1:4|total:270,1902,,,3.49,15,1,['7702'],['Luigi Pirandello'],['3.96'],['294913'],['بهمن فرزانه'],['3.57'],"Scritto nel 1902, è questo il secondo romanzo di Pirandello. Protagonista dell'intera vicenda è, in fondo, il disegno bizzarro e imprevedibile del caso, che pare divertirsi a scompaginare dispettosamente i complicatissimi piani architettati da Marcantonio Ravì per la felicità della figlia Stellina. Come in gran parte della sua narrativa, quella che Pirandello si accinge qui a indagare con particolare ironia, è una realtà profondamente inconoscibile, che sfugge a ogni pretesa di deterministica previsione e delude ogni attesa: l'uomo si muove con passo incerto in questo labirinto e intravedendo, con sgomento, nella propria coscienza un'altrettanto fitta oscurità, scopre tutta l'inconsistenza della propria povera, dispersa identità."
732483,7702,نوبت,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1505608775l/732483._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1505608775l/732483._SY75_.jpg,1993,,,per,روشنگران و مطالعات زنان,false,14585360,40,574,942,270,23,5:29|4:107|3:105|2:25|1:4|total:270,1902,,,3.49,5,1,['7702'],['Luigi Pirandello'],['3.96'],['388853'],['آزاده آل محمد'],['3.43'],"Scritto nel 1902, è questo il secondo romanzo di Pirandello. Protagonista dell'intera vicenda è, in fondo, il disegno bizzarro e imprevedibile del caso, che pare divertirsi a scompaginare dispettosamente i complicatissimi piani architettati da Marcantonio Ravì per la felicità della figlia Stellina. Come in gran parte della sua narrativa, quella che Pirandello si accinge qui a indagare con particolare ironia, è una realtà profondamente inconoscibile, che sfugge a ogni pretesa di deterministica previsione e delude ogni attesa: l'uomo si muove con passo incerto in questo labirinto e intravedendo, con sgomento, nella propria coscienza un'altrettanto fitta oscurità, scopre tutta l'inconsistenza della propria povera, dispersa identità."
34198837,7702,قواعد بازی,,9786008066132,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1486539361l/34198837._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1486539361l/34198837._SX50_.jpg,2017,,,per,چترنگ,false,40339892,11,165,316,82,3,5:16|4:43|3:18|2:5|1:0|total:82,1918,,,3.85,5,1,['7702'],['Luigi Pirandello'],['3.96'],['16227856'],['کامران برادران'],['3.85'],نمایش‌نامه‌ی قواعد بازی داستان مردی به نام لئونه را روایت می‌کند که همسرش مدت‌هاست از او دوری گزیده است و به او خیانت می‌کند؛ اما لئونه به جای اینکه خشمگین شود، خود را از تمامی احساسات بشری تهی می‌کند و این سرآغاز فاجعه‌ای می‌شود که بر تمامی شخصیت‌های نمایش تأثیر می‌گذارد. قواعد بازی داستان مردمانی است که در پی امیال خود می‌دوند و دست آخر، تجسد خشونت‌بار این امیال از پای درشان می‌آورد. نمایشنامه‌ی پیراندللو دوزخی است از خشونتی ناب، خشونتی که خود را به صورت خواننده می‌کوبد و مدهوشش می‌کند؛
