id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
6451871,7902,دکتر ژیواگو,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1958,,,per,انتشارات دریا,false,3288400,438,182889,310061,76936,2973,5:29785|4:26808|3:14700|2:4161|1:1482|total:76936,1957,11,,4.03,43,4,['7902'],['Boris Pasternak'],['4.03'],['5755063'],['علی محیط'],['3.42'],نام کتاب برگرفته از شخصیت اول آن –یک دکتر شاعر– است. کتاب داستان مردی است که عاشق دو زن است و این موضوع همزمان با انقلاب 1917 روسیه و سپس جنگ داخلی ‎ 1918 -1920 این کشور است. درونمایه ی داستان زندگی مردی است که حوادث بیرونی که از دسترس او خارج هستند مسیر زندگیش را دگرگون می‌سازند.<br />در سال 1965 دیوید لین از روی این کتاب فیلمی به همین نام ساخت و در سال 2005 هم در روسیه از روی آن یک سریال ساخته شد. نوشتن کتاب در سال 1956 پایان یافت ولی به دلیل مخالفت با سیاست رسمی شوروی در آن سالها اجازه نشر در این کشور را نیافت. در سال 1957 ناشری ایتالیای آن را در ایتالیا چاپ کرد. کتاب عاقبت در سال 1988 در روسیه به چاپ رسید.<br />“دکتر ژیواگو”، شاهکار “بوریس پاسترناک” برنده ی جایزه ی ادبی نوبل، یکی از مهمترین بیانیه ها علیه حکومت های توتالیتر، تمامیت خواه و ایدئولوژیک است نام کتاب برگرفته از شخصیت اول آن می باشد که یک دکتر شاعر است. دکتر ژیواگو عاشق دو زن است و این موضوع همزمان با انقلاب 1917 روسیه و سپس جنگ داخلی‎ 1918 -1920این کشور رخ می دهد. درونمایه ی داستان، زندگی مردی است که حوادث بیرونی که از دسترس او خارج هستند مسیر زندگی اش را دگرگون می‌سازند. در پس این عظمت اثر پاسترناک، روایت ویژه ای از عشق و دلبستگی نیز هست. عشقی که وجوه انسانی آن را تا حد جلوه ای آسمانی بر فراز می کشد.
654593,7902,دکترژیواگو,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508094644l/654593._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508094644l/654593._SX50_.jpg,1963,,,per,دریا,false,3288400,438,182889,310061,76936,2973,5:29785|4:26808|3:14700|2:4161|1:1482|total:76936,1957,11,,4.03,93,3,['7902'],['Boris Pasternak'],['4.03'],['5755063'],['علی محیط'],['3.42'],
3311198,7902,دكتر ژيواگو,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1966,,,per,انتشاراتِ دریا,false,3288400,438,182889,310061,76936,2973,5:29785|4:26808|3:14700|2:4161|1:1482|total:76936,1957,11,,4.03,23,2,['7902'],['Boris Pasternak'],['4.03'],['5755063'],['علی محیط'],['3.42'],
41958868,7902,دکتر ژیواگو,,9789651202155,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1537539253l/41958868._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1537539253l/41958868._SY75_.jpg,,,,per,نگاه,false,3288400,438,182889,310061,76936,2973,5:29785|4:26808|3:14700|2:4161|1:1482|total:76936,1957,11,,4.03,12,7,['7902'],['Boris Pasternak'],['4.03'],['956735'],['علی\u200cاصغر خبره\u200cزاده'],['3.80'],نام کتاب برگرفته از شخصیت اول آن –یک دکتر شاعر– است. کتاب داستان مردی است که عاشق دو زن است و این موضوع همزمان با انقلاب ۱۹۱۷ روسیه و سپس جنگ داخلی ‎ ۱۹۱۸-۱۹۲۰ این کشور است. درونمایهٔ داستان زندگی مردی است که حوادث بیرونی که از دسترس او خارج هستند مسیر زندگیش را دگرگون می‌سازند.<br />در سال ۱۹۶۵ دیوید لین از روی این کتاب فیلمی به همین نام ساخت و در سال ۲۰۰۵ هم در روسیه از روی آن یک سریال ساخته شد. نوشتن کتاب در سال ۱۹۵۶ پایان یافت ولی به دلیل مخالفت با سیاست رسمی شوروی در آن سالها اجازه نشر در این کشور را نیافت. در سال ۱۹۵۷ ناشری ایتالیای آن را در ایتالیا چاپ کرد. کتاب عاقبت در سال ۱۹۸۸ در روسیه به چاپ رسید.<br /><br />“دکتر ژیواگو”، شاهکار “بوریس پاسترناک” برنده ی جایزه ی ادبی نوبل، یکی از مهمترین بیانیه ها علیه حکومت های توتالیتر، تمامیت خواه و ایدئولوژیک است نام کتاب برگرفته از شخصیت اول آن می باشد که یک دکتر شاعر است. دکتر ژیواگو عاشق دو زن است و این موضوع همزمان با انقلاب ۱۹۱۷ روسیه و سپس جنگ داخلی‎ ۱۹۱۸-۱۹۲۰این کشور رخ می دهد. درونمایه ی داستان، زندگی مردی است که حوادث بیرونی که از دسترس او خارج هستند مسیر زندگی اش را دگرگون می‌سازند. در پس این عظمت اثر پاسترناک، روایت ویژه ای از عشق و دلبستگی نیز هست. عشقی که وجوه انسانی آن را تا حد جلوه ای آسمانی بر فراز می کشد.
22016282,7902,دكتر ژيواگو,,9789643517335,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1525630277l/22016282._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1525630277l/22016282._SY75_.jpg,,,,per,نگاه,false,3288400,438,182889,310061,76936,2973,5:29785|4:26808|3:14700|2:4161|1:1482|total:76936,1957,11,,4.03,5,0,['7902'],['Boris Pasternak'],['4.03'],[],[],[],نام کتاب برگرفته از شخصیت اول آن -یک دکتر شاعر- است. کتاب داستان مردی است که عاشق دو زن است و این موضوع همزمان با انقلاب ۱۹۱۷ روسیه و سپس جنگ داخلی ‎ ۱۹۱۸-۱۹۲۰ این کشور است. درونمایهٔ داستان زندگی مردی است که حوادث بیرونی که از دسترس او خارج هستند مسیر زندگیش را دگرگون می‌سازند.<br />در سال ۱۹۶۵ دیوید لین از روی این کتاب فیلمی به همین نام ساخت و در سال ۲۰۰۵ هم در روسیه از روی آن یک سریال ساخته شد. نوشتن کتاب در سال ۱۹۵۶ پایان یافت ولی به دلیل مخالفت با سیاست رسمی شوروی در آن سال‌ها اجازه نشر در این کشور را نیافت. در سال ۱۹۵۷ ناشری ایتالیای آن را در ایتالیا چاپ کرد. کتاب عاقبت در سال ۱۹۸۸ در روسیه به چاپ رسید.<br /><br />دکتر ژیواگو، شاهکار بوریس پاسترناک برنده‌ی جایزه‌ی ادبی نوبل، یکی از مهم‌ترین بیانیه‌ها علیه حکومت‌های توتالیتر، تمامیت‌خواه و ایدئولوژیک است نام کتاب برگرفته از شخصیت اول آن می‌باشد که یک دکتر شاعر است. دکتر ژیواگو عاشق دو زن است و این موضوع همزمان با انقلاب ۱۹۱۷ روسیه و سپس جنگ داخلی‎ ۱۹۱۸-۱۹۲۰این کشور رخ می‌دهد. درونمایه‌ی داستان، زندگی مردی است که حوادث بیرونی که از دسترس او خارج هستند مسیر زندگی‌اش را دگرگون می‌سازند. در پس این عظمت اثر پاسترناک، روایت ویژه‌ای از عشق و دلبستگی نیز هست. عشقی که وجوه انسانی آن را تا حد جلوه‌ای آسمانی بر فراز می‌کشد.
32505310,7902,دکتر ژیواگو,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1476015665l/32505310._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1476015665l/32505310._SX50_.jpg,1966,,,per,پیروز,false,3288400,438,182889,310061,76936,2973,5:29785|4:26808|3:14700|2:4161|1:1482|total:76936,1957,11,,4.03,2,0,['7902'],['Boris Pasternak'],['4.03'],['956735'],['علی\u200cاصغر خبره\u200cزاده'],['3.80'],نام کتاب برگرفته از شخصیت اول آن –یک دکتر شاعر– است. کتاب داستان مردی است که عاشق دو زن است و این موضوع همزمان با انقلاب ۱۹۱۷ روسیه و سپس جنگ داخلی ‎ ۱۹۱۸-۱۹۲۰ این کشور است. درونمایهٔ داستان زندگی مردی است که حوادث بیرونی که از دسترس او خارج هستند مسیر زندگیش را دگرگون می‌سازند<br />در سال ۱۹۶۵ دیوید لین از روی این کتاب فیلمی به همین نام ساخت و در سال ۲۰۰۵ هم در روسیه از روی آن یک سریال ساخته شد. نوشتن کتاب در سال ۱۹۵۶ پایان یافت ولی به دلیل مخالفت با سیاست رسمی شوروی در آن سالها اجازه نشر در این کشور را نیافت. در سال ۱۹۵۷ ناشری ایتالیای آن را در ایتالیا چاپ کرد. کتاب عاقبت در سال ۱۹۸۸ در روسیه به چاپ رسید<br /><br />“دکتر ژیواگو”، شاهکار “بوریس پاسترناک” برنده ی جایزه ی ادبی نوبل، یکی از مهمترین بیانیه ها علیه حکومت های توتالیتر، تمامیت خواه و ایدئولوژیک است نام کتاب برگرفته از شخصیت اول آن می باشد که یک دکتر شاعر است. دکتر ژیواگو عاشق دو زن است و این موضوع همزمان با انقلاب ۱۹۱۷ روسیه و سپس جنگ داخلی‎ ۱۹۱۸-۱۹۲۰این کشور رخ می دهد. درونمایه ی داستان، زندگی مردی است که حوادث بیرونی که از دسترس او خارج هستند مسیر زندگی اش را دگرگون می‌سازند. در پس این عظمت اثر پاسترناک، روایت ویژه ای از عشق و دلبستگی نیز هست. عشقی که وجوه انسانی آن را تا حد جلوه ای آسمانی بر فراز می کشد
3652189,7902,فاوست,,9789644480249,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,per,نیلوفر,false,24158213,582,80487,117491,29642,1253,5:10463|4:10403|3:6523|2:1742|1:511|total:29642,1832,,,3.96,288,37,['285217'],['Johann Wolfgang von Goethe'],['3.80'],['1450972'],['م. ا. به آذین'],['3.90'],"""faust"" marrof-tarin asar e ""Goethe"" ast ke be yaghin bishtarin salhaye omre in honarmand ra be khod matof kard .<br />faust az namayesh-nameh ""doctor faustos "" asare ""Christopher marlo""<br /> eghtebas shode ast ."
4761614,7902,تراژدی فاوست و زندگانی نامه یوهان ولفگانگ فن گوته,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1991,,,per,علمی,false,24158213,582,80487,117491,29642,1253,5:10463|4:10403|3:6523|2:1742|1:511|total:29642,1832,,,3.96,39,6,"['285217', '1982501']","['Johann Wolfgang von Goethe', 'حسن شهباز']","['3.80', '3.89']",[],[],[],تراژدی فاوست و زندگانی نامه یوهان ولفگانگ فن گوته
37651107,7902,فاوست,,9789647703888,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1513921158l/37651107._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1513921158l/37651107._SX50_.jpg,2017,,,per,گل آذین,false,24158213,582,80487,117491,29642,1253,5:10463|4:10403|3:6523|2:1742|1:511|total:29642,1832,,,3.96,7,6,['285217'],['Johann Wolfgang von Goethe'],['3.80'],['17524055'],['سعید جوزی'],['4.00'],نمایشنامه فاوست شاهکار گوته محسوب شده و می‌توان آن را آئینه تمام‌نمای تفکرات گوته از سنین جوانی تا سالهای پایانی زندگی‌اش دانست. شخصیت فاوست ریشه در افسانه‌های آلمانی دارد و بعضا با شخصیت‌هایی حقیقی نیز ترکیب شده است. در این داستان‌ها فاوست دانشمند تحصیلکرده‌ای است که در عین آنکه به سطح بالایی از دانش دست یافته اما به دلیل ابهامات بسیار زیادی که در دانش خود می‌بیند همچنان نا امید بوده و به شادی واقعی دست نمی‌یابد. به همین دلیل روح خود را به شیطان واگذار می‌کند تا در ازای آن شادمانی و لذت دنیوی را به همراه دانش بی‌پایان به دست آورد. موضوع داستان احتمالا نشأت گرفته از افسانه تئوفیلوس است که برای اولین بار در قرن سیزدهم مطرح شده است. تئوفیلوس<br />امپراطور بیزانس در سا لهای ۲۰۸ الی ۲۲۱ میلادی است. وی فرزند مایکل دوم و تکلا بود که برخلاف پدرش که فردی نظامی و خشک بود به دانش و هنر دلبستگی بسیار داشت. طبق افسانه‌هایی که پیرامون وی مطرح شده تئوفیلوس با مالک دوزخ معامله می‌کند تا به وی پیروزیهای بی‌پایان داده و در ازای آن روحش را به تسخیر خود درآورد. اما به لطف عشقی که در دل به باکره مقدس (حضرت مریم) (ع) دارد از دوزخ نجات پیدا می‍‌‌کند. و به جهت اینکه از این عمل تنبیه شود در برابر سپاهیان مسلمان به فرماندهی سردار ایرانی، افشین شکست می‌خورد.
35217868,7902,فاوست,9644480244,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1544204094l/35217868._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1544204094l/35217868._SY75_.jpg,1997,7,23,per,نیلوفر,false,24158213,582,80487,117491,29642,1253,5:10463|4:10403|3:6523|2:1742|1:511|total:29642,1832,,,3.96,6,1,['285217'],['Johann Wolfgang von Goethe'],['3.80'],['1450972'],['م. ا. به آذین'],['3.90'],"Goethe’s Faust reworks the late medieval myth of a brilliant scholar so disillusioned he resolves to make a contract with Mephistopheles. The devil will do all he asks on Earth and seeks to grant him a moment in life so glorious that he will wish it to last forever. But if Faust does bid the moment stay, he falls to Mephisto and must serve him after death. In this first part of Goethe’s great work, the embittered thinker and Mephistopheles enter into their agreement, and soon Faust is living a rejuvenated life and winning the love of the beautiful Gretchen. But in this compelling tragedy of arrogance, unfulfilled desire, and self-delusion, Faust heads inexorably toward an infernal destruction.<br /><br />The best translation of Faust available, this volume provides the original German text and its English counterpart on facing pages. Walter Kaufmann's translation conveys the poetic beauty and rhythm as well as the complex depth of Goethe's language. Includes Part One and selections from Part Two."
