id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
6240545,1455,پیرمرد و دریا,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,per,انتشارات عارف,false,69741,1567,1136875,2968249,786583,23526,5:245900|4:256397|3:180782|2:67311|1:36193|total:786583,1952,9,1,3.77,60,4,['1455'],['Ernest Hemingway'],['3.83'],[],[],[],"This short novel, already a modern classic, is the superbly told, tragic story of a Cuban fisherman in the Gulf Stream and the giant Marlin he kills and loses — specifically referred to in the citation accompanying the author's Nobel Prize for literature in 1954."
10223085,1455,پیرمرد و دریا,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1363803290l/10223085._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1363803290l/10223085._SY75_.jpg,,,,per,نشر امیر کبیر,false,69741,1567,1136875,2968249,786583,23526,5:245900|4:256397|3:180782|2:67311|1:36193|total:786583,1952,9,1,3.77,35,9,"['1455', '363472']","['Ernest Hemingway', 'نازی عظیما']","['3.83', '3.84']",[],[],[],"This short novel, already a modern classic, is the superbly told, tragic story of a Cuban fisherman in the Gulf Stream and the giant Marlin he kills and loses — specifically referred to in the citation accompanying the author's Nobel Prize for literature in 1954."
8882686,1455,پیرمرد و دریا,,9789644870729,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390747614l/8882686._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390747614l/8882686._SY75_.jpg,2000,,,per,خوارزمی,false,69741,1567,1136875,2968249,786583,23526,5:245900|4:256397|3:180782|2:67311|1:36193|total:786583,1952,9,1,3.77,388,54,['1455'],['Ernest Hemingway'],['3.83'],['851957'],['نجف دریابندری'],['3.75'],پیرمرد و دریا نام رمان کوتاهی است از ارنست همینگوی، نویسنده‌ی سرشناس آمریکایی. این رمان در سال ۱۹۵۱ در کوبا نوشته شد و در ۱۹۵۲ به چاپ رسید. پیرمرد و دریا واپسین اثر مهم داستانی همینگوی بود که در دوره‌ی زندگی‌اش به چاپ رسید. این داستان، که یکی از مشهورترین آثار اوست، شرح تلاش‌های یک ماهیگیر پیر کوبایی است که در دل دریاهای دور برای به دام انداختن یک نیزه‌ماهی بسیار بزرگ با آن وارد مبارزه‌ی مرگ و زندگی می‌گردد. نوشتن این کتاب یکی از دلایل عمده‌ی اهدای جایزه‌ی ادبی نوبل سال ۱۹۵۴ به ارنست همینگوی بوده است.
40113194,1455,پیرمرد و دریا,,9789646124011,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575566759l/40113194._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575566759l/40113194._SX50_.jpg,,,,per,انتشارات سرنا,false,69741,1567,1136875,2968249,786583,23526,5:245900|4:256397|3:180782|2:67311|1:36193|total:786583,1952,9,1,3.77,18,0,['1455'],['Ernest Hemingway'],['3.83'],[],[],[],"This short novel, already a modern classic, is the superbly told, tragic story of a Cuban fisherman in the Gulf Stream and the giant Marlin he kills and loses — specifically referred to in the citation accompanying the author's Nobel Prize for literature in 1954."
35006053,1455,پیرمرد و دریا,,9786007071106,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1493406122l/35006053._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1493406122l/35006053._SX50_.jpg,2015,,,per,سالارالموتی,false,69741,1567,1136876,2968249,786583,23526,5:245900|4:256397|3:180782|2:67311|1:36193|total:786583,1952,9,1,3.77,15,4,['1455'],['Ernest Hemingway'],['3.83'],['16792836'],['نسرین صالحی'],['3.00'],"This short novel, already a modern classic, is the superbly told, tragic story of a Cuban fisherman in the Gulf Stream and the giant Marlin he kills and loses — specifically referred to in the citation accompanying the author's Nobel Prize for literature in 1954."
17797587,1455,پیرمرد و دریا,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1503765133l/17797587._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1503765133l/17797587._SY75_.jpg,2011,,,per,خوارزمی,false,69741,1567,1136876,2968249,786583,23526,5:245900|4:256397|3:180782|2:67311|1:36193|total:786583,1952,9,1,3.77,81,9,['1455'],['Ernest Hemingway'],['3.83'],['851957'],['نجف دریابندری'],['3.75'],"This short novel, already a modern classic, is the superbly told, tragic story of a Cuban fisherman in the Gulf Stream and the giant Marlin he kills and loses — specifically referred to in the citation accompanying the author's Nobel Prize for literature in 1954."
49079172,1455,پیرمرد و دریا,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575323519l/49079172._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575323519l/49079172._SX50_.jpg,1395,,,per,نشر روزگار,true,69741,1567,1136877,2968249,786583,23526,5:245900|4:256397|3:180782|2:67311|1:36193|total:786583,1952,9,1,3.77,2,1,"['16183821', '18066034']","['ارنست همینگوی', 'حمیدرضا رضایی']","['3.23', '3.67']",[],[],[],ارنست همینگوی (۱۹۶۱- ۱۸۹۹) «پیرمرد و دریا» را در سال ۱۹۵۱ در کوبا نوشت و یک سال بعد آن را به چاپ رسانید.<br /><br />این کتاب شرح تلاش‌‌های سانتیاگو ماهیگیر پیر کوبایی است که در دل دریا و جایی بسیار دور از ساحل و چشم دیگران، جایی که هیچ ماهیگیری با قایقش به آن جا نرفته، برای به دام انداختن یک ماهی بسیار بزرگ با آن وارد مبارزه مرگ و زندگی می‌شود.
23742815,1455,پیرمرد و دریا,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1418201004l/23742815._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1418201004l/23742815._SY75_.jpg,2009,,,per,انتشارات امیرکبیر,false,69741,1567,1136877,2968249,786583,23526,5:245900|4:256397|3:180782|2:67311|1:36193|total:786583,1952,9,1,3.77,44,6,"['1455', '363472']","['Ernest Hemingway', 'نازی عظیما']","['3.83', '3.84']",[],[],[],"( تاریخ نشر: 1388 )<br /><br /> همراه با ""شعر سانتیاگو و مانولین: نقدی بر پیرمرد و دریا نوشته ی لیندا واگنر"" - در 24 صفحه ی پایانی کتاب."
13588946,1455,پیرمرد و دریا,,9789643696108,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1491217147l/13588946._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1491217147l/13588946._SX50_.jpg,2009,,,per,نشر افق,false,69741,1567,1136878,2968249,786583,23526,5:245900|4:256397|3:180782|2:67311|1:36193|total:786583,1952,9,1,3.77,62,14,"['1455', '363472']","['Ernest Hemingway', 'نازی عظیما']","['3.83', '3.84']",[],[],[],"This short novel, already a modern classic, is the superbly told, tragic story of a Cuban fisherman in the Gulf Stream and the giant Marlin he kills and loses — specifically referred to in the citation accompanying the author's Nobel Prize for literature in 1954."
40183367,1455,پیرمرد و دریا,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1526846349l/40183367._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1526846349l/40183367._SX50_.jpg,,,,per,,false,69741,1567,1136878,2968249,786583,23526,5:245900|4:256397|3:180782|2:67311|1:36193|total:786583,1952,9,1,3.77,2,0,['1455'],['Ernest Hemingway'],['3.83'],[],[],[],"This short novel, already a modern classic, is the superbly told, tragic story of a Cuban fisherman in the Gulf Stream and the giant Marlin he kills and loses — specifically referred to in the citation accompanying the author's Nobel Prize for literature in 1954."
