id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
8897769,134980,سرزمین گوجه‌های سبز,9645676169,9789645676160,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468327448l/8897769._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468327448l/8897769._SY75_.jpg,2009,12,1,per,انتشارات مازیار,false,223593,70,11512,15656,4291,574,5:1071|4:1454|3:1141|2:437|1:188|total:4291,1994,,,3.65,440,71,['134980'],['Herta Müller'],['3.61'],['2003317'],['غلامحسين ميرزاصالح'],['3.56'],هرتا مولر، در سال ۱۹۵۳ در رومانی چشم به جهان گشود. مخالفتش با پیوستن به دستگاه امنیتی چائوشسکو، باعث شد تا او را از ادامه‌ی کار معلمی بازدارند. هرتا مولر، قبل از آنکه در سال ۱۹۸۷، از کشورش به آلمان‌ مهاجرت کند، بارها از طرف دستگاه امنیتی رومانی تهدید به مرگ شد.<br /><br />کتاب سرزمین گوجه‌های سبز (قلب حیوانی) که در زمینه‌ی ادبیات سیاسی، به شیوه‌ی پست-مدرن، نگارش یافته، تاکنون موفق به دریافت جوایز ادبی زیادی شده است.<br /><br />از آن جمله باید به جایزه‌ی ادبی ایمپک دبلین، و کلایست –بزرگ‌ترین جایزه ادبی آلمان-، اشاره کرد.<br /><br />هرتا مولر اینک در کشور آلمان زندگی می‌کند.
4574010,134980,سرزمین گوجه‌های سبز,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2002,3,4,per,انتشارات مازیار,false,223593,70,11512,15656,4291,574,5:1071|4:1454|3:1141|2:437|1:188|total:4291,1994,,,3.65,31,1,['134980'],['Herta Müller'],['3.61'],['2003317'],['غلامحسين ميرزاصالح'],['3.56'],هرتا مولر، در سال ۱۹۵۳ در رومانی چشم به جهان گشود. مخالفتش با پیوستن به دستگاه امنیتی چائوشسکو، باعث شد تا او را از ادامه‌ی کار معلمی بازدارند. هرتا مولر، قبل از آنکه در سال ۱۹۸۷، از کشورش به آلمان‌ مهاجرت کند، بارها از طرف دستگاه امنیتی رومانی تهدید به مرگ شد.<br /><br />کتاب سرزمین گوجه‌های سبز (قلب حیوانی) که در زمینه‌ی ادبیات سیاسی، به شیوه‌ی پست-مدرن، نگارش یافته، تاکنون موفق به دریافت جوایز ادبی زیادی شده است.<br /><br />از آن جمله باید به جایزه‌ی ادبی ایمپک دبلین، و کلایست –بزرگ‌ترین جایزه ادبی آلمان-، اشاره کرد.<br /><br />هرتا مولر اینک در کشور آلمان زندگی می‌کند.
48725409,134980,کتاب صوتی سرزمین گوجه های سبز,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1573119839l/48725409._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1573119839l/48725409._SX50_.jpg,2019,9,10,per,آوانامه,false,223593,70,11512,15656,4291,574,5:1071|4:1454|3:1141|2:437|1:188|total:4291,1994,,,3.65,4,2,"['134980', '15818351', '17789703']","['Herta Müller', 'دامون آذری', 'آنالی طاهریان']","['3.61', '4.06', '4.22']",['383550'],['غلامحسین میرزاصالح'],['4.14'],در سال‌های 1970 تا 1990 رومانی تحت سیطره نیکولای چائوشسکو با حکومتی خودکامه، تک حزبی و کمونیستی بود. مردمان آن دیار به دنبال راهی برای فرار از این خفقان بودند و چاره کار را در خودکشی یا مهاجرت می‌دیدند. در این بین چند جوان گروهی را تشکیل دادند تا بتوانند بار سنگین موجود بر فضای حاکم را راحت‌تر تحمل کنند. تحت تاثیر فضای سیاسی موجود اعضای این گروه از سوی نسبت به هم بی‌اعتماد و از سوی دیگر از جانب مقامات امنیتی تحت تعقیب و بازجویی بودند. جوانان این گروه به مانند دیگر مردمان کشور امیدی به آینده خود نداشتند و ناچار اقدام به مهاجرت کردند.<br />نفوذ دیکتاتوری کمونیست در اذهان مردم آن روزگار به قدری چشم‌گیر و وسیع بود که ارزش‌های بالای انسانی را زیر سوال برد به‌طوری که مردم بر علیه هموطنان خود با سرویس‌های امنیتی نظام دیکتاتوری همکاری می‌کردند. در این کتاب مخاطب با رمانی پست مدرن با رویه غیر خطی و پیچیده و درعین حال بسیار جذاب روبه‌روست.<br />در سال‌های اخیر جریان سریع زندگی فرصت انجام کارهایی که به زمان آزاد نیاز دارد را از انسان سلب کرده است. کتاب‌های صوتی در این دنیای پر سرعت در کنار کتاب‌های کاغذی قرار گرفته تا مطالعه در هر زمان و مکانی امکان پذیر شود. آوانامه در این راستا کتاب صوتی «سرزمین گوجه‌های سبز» را با صدای آنالی طاهریان و با همکاری انتشارات مازیار تولید و منتشر کرده است.<br /><br />این کتاب صوتی را می توانید از سایت های آوانامه و آدیولیب دریافت کنید:<br />AvaNameh.com<br />AudioLib.ir<br /><br />.
51010595,134980,سرزمین گوجه‌های سبز,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,223593,70,11513,15656,4291,574,5:1071|4:1454|3:1141|2:437|1:188|total:4291,1994,,,3.65,2,0,"['134980', '19327106']","['Herta Müller', 'سیما ثبوتی']","['3.61', '3.50']",[],[],[],"Set in Romania at the height of Ceausescu's reign of terror, ""The<br />Land of Green Plums"" tells the story of a group of young students, each of whom has left the impoverished provinces in search of better prospects in the city. It is a profound illustration of a totalitarian state which comes to inhabit every aspect of life; to the extent that everyone, event the strongest, must either bend to the oppressors, or resist them and perish."
45756864,134980,سرزمین آلوچه‌های نارس,,9789643747541,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557835496l/45756864._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557835496l/45756864._SX50_.jpg,2018,,,per,روزگار,false,223593,70,11513,15656,4291,574,5:1071|4:1454|3:1141|2:437|1:188|total:4291,1994,,,3.65,2,0,['134980'],['Herta Müller'],['3.61'],['19166574'],['طاهره\u200c زمانی\u200cبهابادی'],['2.80'],سرزمین آلوچه‌های نارس ، داستان گروهی از جوانان را روایت می‌کند که به امید یافتن وضعیت و ارتباطی بهتر، ولایت فقرزده خود را به مقصد شهر ترک می‌کنند. اما خیلی زود امیدشان درهم می‌شکند، چرا که شهر هم، درست مثل مناطق روستایی، ردپای ظلم و ستم حکومت دیکتاتوری کاملا هویداست. تمامی دوستان راوی به او خیانت کرده و یا خود را به نابودی می‌کشانند. <br />با از هم پاشیدگی این اتحاد، می‌توان دید که چگونه یک حکومت مستبد و دیکتاتور به جزئی‌ترین حوزه‌های زندگی انسان‌ها سرک کشیده و چگونه همه‌ی افراد، حتی قوی‌ترین آن‌ها مجبور می‌شوند یا با ستمگران سازش کرده و یا در برابرشان مقاومت کرده و از بین بروند. بوی فقر، رنج، فساد و مرگ در جای جای داستان به مشام می‌رسد و حق انتخاب و آزادی مردم به حداقل رسیده. هرتا مولر، در این روایت زندگی جند جوان را به تصویر می‌کشد که از آزادی و وطن تهی شده‌اند
13640203,134980,قرار ملاقات,9641911481,9789641911487,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468267771l/13640203._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468267771l/13640203._SX50_.jpg,2012,,,per,انتشارات مروارید,false,261823,52,7448,9897,2917,425,5:491|4:891|3:977|2:389|1:169|total:2917,1997,,,3.39,31,8,['134980'],['Herta Müller'],['3.61'],['5832184'],['مهرداد وثوقی'],['3.57'],قهرمان و راوی رمان قرار ملاقات، که مسائلش شباهت زیادی به مشقت‌های چند دهه‌ی نخست زندگی هرتا مولر دارد، زنی جوان و مصیبت‌دیده است که تا پایان اسمی از او به میان نمی‌آید. او یک روز صبح سوار تراموا می‌شود و دیده‌ها و گذشته‌ی اوست که از ذهنش عبور می‌کند و داستان را شکل می‌دهد.
25386164,134980,قرار ملاقات,964408327X,9789644083273,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468268345l/25386164._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468268345l/25386164._SX50_.jpg,2015,,,per,انتشارات هیرمند,false,261823,52,7448,9897,2917,425,5:491|4:891|3:977|2:389|1:169|total:2917,1997,,,3.39,10,1,['134980'],['Herta Müller'],['3.61'],['13842678'],['آهنگ حقانی'],['3.10'],“احضار شده‌ام. پنجشنبه، رأس ساعت ده.” و اين چنين روزی از زندگی دختر جوانی در دوران رژيم تماميت خواه چائوشسكو آغاز می‌شود. جرم؟ گذاشتن چند يادداشت در جيب شلوارهای مردانه‌ای كه از كارخانه‌‌ی محل كارش به ايتاليا ارسال می‌شود: “با من ازدواج كن” با اسم و آدرس. در راه رسيدن به جايی كه احضارش كرده‌اند، در تراموا، اتفاق‌ها و آدم‌های زندگی‌اش را به ياد می‌آورد و چيزهايی كشف می‌كند هولناک‌تر از بازجويی…
36295379,134980,قرار ملاقات,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1506256721l/36295379._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1506256721l/36295379._SY75_.jpg,,,,per,,false,261823,52,7448,9897,2917,425,5:491|4:891|3:977|2:389|1:169|total:2917,1997,,,3.39,1,1,['134980'],['Herta Müller'],['3.61'],['5832184'],['مهرداد وثوقی'],['3.57'],"Ive been summoned. Thursday, ten sharp. Thus begins a day in the life of a young factory worker in totalitarian Romania. Her crime? Sewing notes into the linings of mens suits bound for Italy. Marry me, the notes say, with her name and address. As she rides the tram to her interrogation, she thinks over the events and people of her life under terror. In her distraction, she misses her stop, and alone on an unfamiliar street, Lilli discovers something far worse than anything she had feared."
13640202,134980,گذرنامه,9641911376,9789641911371,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468266812l/13640202._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468266812l/13640202._SX50_.jpg,2012,,,per,انتشارات مروارید,false,2055147,54,4426,6798,2049,321,5:322|4:586|3:695|2:313|1:133|total:2049,1986,,,3.32,33,11,['134980'],['Herta Müller'],['3.61'],['5832184'],['مهرداد وثوقی'],['3.57'],موضوع گذرنامه، همچون دیگر آثار مولر، رنج و تنهایی اقلیت‌های آلمانی‌زبان در حکومت دیکتاتوری چائوشسکو و مصایب زندگی بازماندگان پس از جنگ است؛ همچنین شباهت بسیار زیادی به زندگی مولر دارد. نثر داستان با شعر آمیخته است و از تلمیحات بسیاری در آن استفاده شده است (هر یک از رنگ‌ها و نام گل‌ها نوعی تلمیح است) و از ویژگی‌های آن می‌توان به جملات کوتاه برای ایجاد ضرب‌آهنگ‌های تند اشاره کرد. ویندیش، شخصیت اول داستان، آسیابانی است که به همراه همسر و دخترش در یکی از روستاهای رومانی زندگی می‌کند، همواره کعبه‌ی آمالش را در آلمان می‌بیند و برای دریافت گذرنامه و نیل به مقصود باید علاوه بر پرداخت رشوه، از خیلی چیزها بگذرد، غافل از آنکه...
20814216,134980,ته دره,9641912364,9789641912361,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468269248l/20814216._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468269248l/20814216._SY75_.jpg,2013,,,per,انتشارات مروارید,false,2055150,43,2380,3477,1020,179,5:175|4:340|3:295|2:147|1:63|total:1020,1982,,,3.41,20,4,['134980'],['Herta Müller'],['3.61'],['5832184'],['مهرداد وثوقی'],['3.57'],كتاب مجموعه داستان «ته دره» در واقع عنوان ديگر كتاب «زمين پست» است كه مولر آن را در سال 1982 و به زبان آلمانی منتشر كرده بود و از مجموعه داستان‌های مهم او محسوب می‌شود. اغلب داستان‌های اين كتاب بر اساس زندگی مولر نوشته شده‌اند و حوادث داستانی در كشور رومانی، زادگاه مولر، روی می‌دهند.
