id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
688513,1113469,سیذارتا,,9789643310004,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1533107861l/688513._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1533107861l/688513._SX50_.jpg,1989,,,per,اساطیر,false,4840290,1444,922169,2219315,551380,16361,5:220346|4:181641|3:105022|2:31584|1:12787|total:551380,1922,,,4.03,509,51,['1113469'],['Hermann Hesse'],['4.05'],['857978'],['پرویز داریوش'],['3.62'],هرمان هسه (۱۹۶۲ - ۱۸۷۷) نقاش، شاعر و داستان‌نویس نامدار آلمانی که در عقاید و آثارش بیشتر به جنبه‌های آشتی‌جویانه و مسالمت‌آمیز زندگی گرایش دارد، در ۱۹۱۲ به دلیل مخالفت با جنگ و اعمال فشار با ترک وطن خود به سوئیس رفت و تابعیت آن‌جا را پذیرفت؛<br />سیر تحول و تکامل هسه به عنوان یک نویسنده از تغزل به حماسه و از عالم درون به دنیای بیرون است. او در آثارش نمایاندن و معرفی اضداد را با انتخاب دو سرشت کاملا متفاوت که هر دم به یکدیگر نزدیک می شوند و از دو طریق مختلف به یک جا می‌رسند. همین نگاه ژرف و انسانی و سبک نگارش و قدرت استعداد نویسندگی او باعث شد که در سال ۱۹۴۶ به دریافت جایزه‌ی نوبل ادبیات نائل شود. آثار او به اکثر زبان‌های زنده‌ی دنیا ترجمه شده و مورد استقبال و ستایش خوانندگان قرار گرفته است؛
2123908,1113469,سیدارتها,964311628X,9789643116286,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1411982891l/2123908._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1411982891l/2123908._SY75_.jpg,2006,4,30,per,انتشارات ققنوس,false,4840290,1444,922169,2219315,551380,16361,5:220346|4:181641|3:105022|2:31584|1:12787|total:551380,1922,,,4.03,311,30,['1113469'],['Hermann Hesse'],['4.05'],['966015'],['سروش حبیبی'],['4.00'],در داستان‌های هسه اغلب با شخصی روبروییم در جستجوی خویش و در پی یافتن بهترین راه زندگی و سازگاری با عالم هستی. «سیدارتها» از برجسته‌ترین آثار هسه است، اثری عمیق با نثری ساده که راه را می‌نماید و باز تاکید می‌کند هر کس راه زندگی خود را به تنهایی می‌یابد.‏
837319,1113469,سیذارتا,9643201821,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1994,,,per,انتشارات فردوس,false,4840290,1444,922169,2219315,551380,16361,5:220346|4:181641|3:105022|2:31584|1:12787|total:551380,1922,,,4.03,83,7,['1113469'],['Hermann Hesse'],['4.05'],['15457339'],['امیرفریدون گرگانی'],['3.60'],"Siddhartha, Hermann Hesse<br />عنوان: سیذارتا؛ هرمان هسه؛ مترجم: امیرفریدون گرکانی؛ تهران، انتشارات فردوس، 1373، در سیزده و 172 ص؛ چاپ ششم 1385؛"
602370,1113469,سیذارتا,964331000,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1280238594l/602370._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1280238594l/602370._SY75_.jpg,,,,per,اساطير,false,4840290,1444,922169,2219315,551380,16361,5:220346|4:181641|3:105022|2:31584|1:12787|total:551380,1922,,,4.03,78,11,['1113469'],['Hermann Hesse'],['4.05'],['857978'],['پرویز داریوش'],['3.62'],"Herman Hesse's classic novel has delighted, inspired, and influenced generations of readers, writers, and thinkers. In this story of a wealthy Indian Brahmin who casts off a life of privilege to seek spiritual fulfillment. Hesse synthesizes disparate philosophies--Eastern religions, Jungian archetypes, Western individualism--into a unique vision of life as expressed through one man's search for meaning."
7420999,1113469,سیدارتا,9647532598,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545571389l/7420999._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545571389l/7420999._SX50_.jpg,2007,,,per,سوگند,false,4840290,1444,922169,2219315,551380,16361,5:220346|4:181641|3:105022|2:31584|1:12787|total:551380,1922,,,4.03,34,10,['1113469'],['Hermann Hesse'],['4.05'],['3267797'],['فریدون حقیقی'],['3.59'],ترجمه‌ی فریدون حقیقی ترجمه‌ی جدیدی است نسبت به سه ترجمه‌ی قبلی از همین کتاب
15720282,1113469,سیدارتها,,9789642092338,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557578771l/15720282._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557578771l/15720282._SX50_.jpg,2018,,,per,ماهی,false,4840290,1444,922169,2219315,551380,16361,5:220346|4:181641|3:105022|2:31584|1:12787|total:551380,1922,,,4.03,34,9,['1113469'],['Hermann Hesse'],['4.05'],['966015'],['سروش حبیبی'],['4.00'],رمان هسه در زیستنامه‌ی کوتاهش می‌نویسد: «من فرزند پدر و مادری پارسا بودم و آن‌ها را بسیار دوست می‌داشتم. البته بیش‌تر دوستشان می‌داشتم اگر به آن زودی مرا با فرمان‌های دهگانه‌ی کتاب مقدس آشنا نمی‌کردند. افسوس که این احکام گرچه فرمان‌های پروردگارند، همیشه بر من اثری شوم داشته‌اند. من ذاتاً آدمی سربه‌راهم و بره‌وار نرم، به نرمی یک حباب صابون، اما دست‌کم در جوانی بر هر حکمی شوریده‌ام. همین که “بایدِ” این احکام را می‌شنیدم، همه‌ی نرمی‌های سرشتم بدل به سنگ می‌شد. مسلم است که این صفت در سال‌های مدرسه بر اخلاق من اثری زیانبار داشت. معلمانِ درسی که به نام بامزه‌ی تاریخ نامیده می‌شود به ما می‌آموزند که همواره مردانی بر جهان حکم رانده‌اند و اسباب دگرگونی آن شده‌اند که سرکش بوده و سنت‌ها را زیر پا گذاشته‌اند. این آموزگاران در خاطر ما می‌نشانند که چنین مردانی سزاوار ستایشند. اما تمام این‌ها هیچ نیست جز دروغ. آری دروغ است، مثل تمام آموزه‌های دیگر، زیرا هر گاه یکی از شاگردان (به نیتی نیک یا بد) جسارت می‌کرد و بر یکی از احکام معلمان گردن نمی‌نهاد یا حتی به رسمی نابخردانه اعتراض می‌کرد، نه تنها سزاوار احترام دانسته نمی‌شد و سرفرازانه سرمشق دیگران قرار نمی‌گرفت، بلکه گوشمال داده و در خاک مالیده می‌شد. اقتدار ننگین معلمان او را درهم می‌شکست.»<br /><br />بخشی از مقدمه‌ی سروش حبیبی بر ترجمه‌اش از کتاب سیدارتها<br /><br />می‌توان گفت سیدارتها نیز داستانی درباره‌ی سرکشی است. سرکشی از یک زندگی مرفه و اشرافی در جستجوی معنای زندگی…
30988849,1113469,سیذارتا,,9786001760884,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468253424l/30988849._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468253424l/30988849._SX50_.jpg,2013,,,per,جامی,false,4840290,1444,922169,2219315,551380,16361,5:220346|4:181641|3:105022|2:31584|1:12787|total:551380,1922,,,4.03,23,4,['1113469'],['Hermann Hesse'],['4.05'],['15457339'],['امیرفریدون گرگانی'],['3.60'],سیذارتا از برجسته‌ترین آثار هسه است، اثری عمیق با نثری ساده که راه را نشان می‌دهد و باز تاکید می‌کند هر کس راه زندگی خود را به تنهایی می‌یابد
45755008,1113469,سیذارتا,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557819139l/45755008._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557819139l/45755008._SX50_.jpg,1395,,,per,نوار,false,4840290,1444,922169,2219315,551380,16361,5:220346|4:181641|3:105022|2:31584|1:12787|total:551380,1922,,,4.03,1,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],"Herman Hesse's classic novel has delighted, inspired, and influenced generations of readers, writers, and thinkers. In this story of a wealthy Indian Brahmin who casts off a life of privilege to seek spiritual fulfillment. Hesse synthesizes disparate philosophies--Eastern religions, Jungian archetypes, Western individualism--into a unique vision of life as expressed through one man's search for meaning."
39704719,1113469,سیذارتا,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,per,جامی,true,4840290,1444,922169,2219315,551380,16361,5:220346|4:181641|3:105022|2:31584|1:12787|total:551380,1922,,,4.03,0,0,['1113469'],['Hermann Hesse'],['4.05'],['15457339'],['امیرفریدون گرگانی'],['3.60'],"نسخه‌ی الکترونیکی از:<br /><a target=""_blank"" href=""https://www.goodreads.com/book/show/837319._?ac=1&amp;from_search=true"" rel=""nofollow"">https://www.goodreads.com/book/show/8...</a>"
16865468,1113469,Siddhartha,1281567671,9781281567673,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2008,1,1,eng,Icon Group,true,4840290,1444,922169,2219315,551380,16361,5:220346|4:181641|3:105022|2:31584|1:12787|total:551380,1922,,,4.03,0,0,['1113469'],['Hermann Hesse'],['4.05'],[],[],[],"If you are either learning Persian (Farsi), or learning English as a second language (ESL) as a Persian (Farsi) speaker, this book is for you. There are many editions of Siddhartha. This one is worth the price if you would like to enrich your Persian (Farsi)-English vocabulary, whether for self-improvement or for preparation in advanced of college examinations. Each page is annotated with a mini-thesaurus of uncommon words highlighted in the text. Not only will you experience a great classic, but learn the richness of the English language with Persian (Farsi) synonyms at the bottom of each page. You will not see a full translation of the English text, but rather a running bilingual thesaurus to maximize the reader's exposure to the subtleties of both languages."
