id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
6323489,112052,در غرب خبری نیست,9646205607,9789646205607,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2006,,,per,انتشارات ناهيد,false,2662852,456,563591,1369394,344578,9924,5:129910|4:116398|3:67475|2:21032|1:9763|total:344578,1929,,,3.97,258,71,['4116'],['Erich Maria Remarque'],['4.06'],['2871054'],['سيروس تاجبخش'],['4.17'],اریش ماریا رمارک، در کتاب *در جبهه غرب خبری نیست* با نگاهی خشک و واقع بینانه به کوچکترین لحظات وحشت و بیدادگری، پلیدی و فرومایگی، وحشیگری و رقت و ترس و بزرگ منشی، سرگذشت گروهی از سربازان جوان و سرگردان آلمانی را می نویسد که در پیچ و خم گرداب آخرین روزهای جنگ اول جهانی ، نومیدانه جنگیدند و رنج کشیدند.‏<br />*در جبهه غرب خبری نیست* نوشته اریش ماریا رمارک، یکی از شکوهمندترین داستان‌هایی است که در رابطه با جنگ جهانی اول نوشته شده است و فیلمی که از روی آن ساخته شد یکی از موفق ترین فیلم های تاریخ سینمای جهان است. این داستان مستقیما به نسلی از مردم آلمان اشاره دارد که زندگیشان را برای جنگ فنا کردند. انسانهایی که در اوج امید و شور جوانی به جبهه های جنگ فرا خوانده شدند و امیدشان به ناامیدی و شور و اشتیاق شان به غم و افسردگی و ترس از مرگ تبدیل شد. یکی از مهمترین نکاتی که در کتاب بیان شده فلاکت آن نسل از ژرمن هاست، که نه نسل بعد از آنها و نه نسل قبل از آنها شرایطشان را درک نمی کنند.‏
34403655,112052,در غرب خبری نیست,,9786001216244,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488176999l/34403655._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488176999l/34403655._SY75_.jpg,2015,,,per,علمی و فرهنگی,false,2662852,456,563591,1369394,344578,9924,5:129910|4:116398|3:67475|2:21032|1:9763|total:344578,1929,,,3.97,17,6,['4116'],['Erich Maria Remarque'],['4.06'],['7046480'],['سیروس تاجبخش'],['4.04'],شگفت‌آور این‌که میان همه‌ی آفریدگان، فقط برگزیده‌ترینشان، یعنی انسان است که دست به کشتار هم‌نوعش می‌زند. آتش جنگ را عده‌ی معدودی می‌افروزند و عده‌ی بی‌شماری تاوانش را پس می‌دهند. جنگ‌افروزان برای توجیه عمل وحشیانه‌شان همیشه آن را اقدامی قهرمانانه و افتخارآمیز جلوه داده‌اند. اریش ماریا رمارک با این کتاب مهر ابطال به همه‌ی این عوام‌فریبی‌ها زد و چهره‌ی واقعی جنگ را آن‌گونه که هست به همه‌ی مردم دنیا نمایاند؛
17668547,112052,در جبهه‌ی غرب خبری نیست,9646092225,9789646092228,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553094959l/17668547._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553094959l/17668547._SY75_.jpg,2006,,,per,جویا,false,2662852,456,563591,1369394,344578,9924,5:129910|4:116398|3:67475|2:21032|1:9763|total:344578,1929,,,3.97,17,2,['4116'],['Erich Maria Remarque'],['4.06'],['1981589'],['رضا جولایی'],['3.56'],در جبههٔ غرب خبری نیست، نگاهی ژرف به جنگ و دگردیسی ارزش‌های انسانی دارد. این رمان کلاسیک سال‌هاست که جزو پرفروش‌ترین رمان‌هایی محسوب می‌شود که درباره جنگ نوشته شده‌است.
43560072,112052,نمایش در اندازه اصلی در غرب خبری نیست,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1547448090l/43560072._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1547448090l/43560072._SY75_.jpg,1956,,,per,کتابفروشی ابن سینا,false,2662852,456,563591,1369394,344578,9924,5:129910|4:116398|3:67475|2:21032|1:9763|total:344578,1929,,,3.97,0,0,['4116'],['Erich Maria Remarque'],['4.06'],['8754842'],['هادی سیاح سپانلو'],['0.0'],این کتاب نه در باره‌ی جنگ، بلکه در باره‌ی پس از جنگ است و اینکه پس از تجربه‌ی مرگ، چگونه می‌توانیم زندگی کنیم؟““در غرب خبری نیست“ مشهورترین رمان ضدجنگ در سراسر جهان است. اریش ماریا رمارک، نویسنده و روزنامه‌نگار آلمانی،‌ پس از انتشار این رمان به یک باره معروف شد. اما این رمان بخاطر موضع سیاسی‌اش از همان آغاز بحث‌برانگیز بود.<br />اریش ماریا رمارک (۱۹۷۰-۱۸۹۸) در مصاحبه‌ای در باره‌ی رمان “در غرب خبری نیست“ گفته است: «به نظر من بدیهی می‌نمود که آدمها صلح‌طلب یا ضدجنگ باشند. همیشه فکر می‌کردم که همه‌ی انسانها مخالف جنگ‌اند، تا آنکه دریافتم کسانی هم هستند که موافق آن‌اند، بخصوص کسانی که خود مجبور نیستند در آن شرکت کنند.<br />امکان داشت که رمان “در غرب خبری نیست“ اصلا منتشر نشود. انتشاراتی بزرگ ساموئل فیشر علاقه‌ای به انتشار این اثر نشان نداد،‌ چون گمان می‌کرد که کسی به موضوع رمان علاقه نداشته باشد. اما این اشتباهی بود که انتشارات اولشتاین برلین از آن بهره برد. کتاب در ۳۱ ژانویه‌ی سال ۱۹۲۹ منتشر شد و بحثی داغ را برانگیخت. در فضای دوره‌ی پس از جنگ جهانی اول که بیش از هر چیز حماسه‌سازی طرفدار داشت، رمان “در غرب خبری نیست“ را خیانت به سربازان آلمانی دانستند.<br />اریش ماریا رمارک در رمان “در غرب خبری نیست“ به فجایع جنگ جهانی اول می‌پردازد. وی از نگاه پاول بویمر، سرباز جوان داوطلب آلمانی، مبارزه برای بقا در سنگرها و جبهه‌های جنگ را تشریح می‌کند، سنگرهایی که مدام به آنها با خمپاره و گاز سمی حمله می‌شد.<br />برای رمارک “در غرب خبری نیست“ اثری ادبی بود که خیانت به جوانان را بازتاب می‌داد، جوانانی که معلمان و دستگاه عظیم حکومتی آنان را تشویق به داوطلب شدن برای شرکت در جنگ کرده بودند، جوانانی که پس از جنگ از آنان به عنوان “نسل سوخته“ نام می‌بردند و خود نیز خود را بدین گونه می‌فهمیدند. رمارک در سال ۱۹۶۳ در مصاحبه‌ای در این باره گفت: «مسئله‌ی اصلی من، مسئله‌ای کاملا انسانی بود، اینکه جوانان ۱۸ ساله را، که در واقع باید در برابر زندگی قرار می‌گرفتند، به ناگهان در برابر مرگ قرار داده بودند و اینکه چه اتفاقی برای آنان می‌افتد. به این دلیل هم من کتاب “در غرب خبری نیست“ را نه کتابی در باره‌ی جنگ، بلکه کتابی در باره‌ی پس از جنگ می‌دانم، چون پرسش این کتاب این است که چه بر سر ما خواهد آمد؟ ما پس از این، پس از تجربه‌ی مرگ، چگونه می‌توانیم زندگی کنیم؟»
6575010,112052,در کافه‌ی جوانی گم‌شده,9643695441,9789643695446,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1469035786l/6575010._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1469035786l/6575010._SX50_.jpg,2009,5,12,per,افق,false,1981186,63,13646,25054,7136,851,5:1164|4:2526|3:2430|2:824|1:192|total:7136,2007,,,3.51,98,28,['112052'],['Patrick Modiano'],['3.51'],['1002224'],['ساسان تبسمی'],['3.23'],کافهٔ کُنده پاتوق جوانان دههٔ ۵۰ و ۶۰ فرانسه است. <br />لوکی - زنی زیبا و جوان - با حضورش در کافه، جوانان کافه‌نشین را سخت تحت‌تاثیر قرار می‌دهد و به کندوکاو در زندگی‌اش وا می‌دارد. <br />زندگی مرموز لوکی چون پازل هزار تکه‌ای است که با روایت از زوایهٔ دید شخصیت‌های متفاوت رفته‌رفته کامل می‌شود…<br />تا امروز، گاه و بی‌گاه به ویژه غروب‌ها، هنوز صدایی در خیابان می‌شنوم که مرا به اسم کوچکم می‌خواند. صدایی گرفته و رگه‌دار که من فوری می‌شناسمش: صدا، صدای لوکی است. روبه عقب می‌گردانم. هیچ‌کس…
17860915,112052,خیابان بوتیک‌های خاموش,,9789642430086,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1493617297l/17860915._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1493617297l/17860915._SY75_.jpg,2009,,,per,افراز,false,186016,87,12740,22686,6244,787,5:1169|4:2446|3:1936|2:556|1:137|total:6244,1978,9,,3.63,139,26,['112052'],['Patrick Modiano'],['3.51'],['1002224'],['ساسان تبسمی'],['3.23'],پاتریک مودیانو یکی از بهترین و خلاق‌ترین نویسندگان زنده‌ی فرانسه است که بی‌شک تاثیر بسزایی بر نویسندگان جوان گذاشته است. جی ام جی لوکلزیو، برنده‌‌ی نوبل ادبی ۲۰۰۸ داستانی از جست‌و‌جوی حقیقت و گذشته‌ی کارآگاهی حافظه‌باخته که همانند همه‌ی شخصیت‌های ضد قهرمان داستان‌های مودیانو، سهمی از گذشته دارد که به بویی از امروز آغشته است؛
41126781,112052,دورا برودر,,9789642435746,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534077331l/41126781._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534077331l/41126781._SY75_.jpg,1393,,,per,افراز,false,186018,74,8629,16683,4648,541,5:930|4:1688|3:1366|2:519|1:145|total:4648,1997,4,2,3.59,0,0,['112052'],['Patrick Modiano'],['3.51'],[],[],[],اثر حاضر مودیانو تنها یک رمان نیست، بلکه نوعی داستان‌سرایی است که با زندگی‌نامه او پیوند خورده است. در این کتاب او وقایع و سرگذشت گروهی از انسان‌ها را به‌تصویر می‌کشد که به‌دلیل زیاده‌خواهی و جنگ و اشغال سرزمین‌شان دچار مشکلات و مصائب عظیمی شده‌اند؛ جایی که راوی داستان با دیدن آگهی گم‌شدن دختری 16 ساله به‌نام دورا، به‌طرز بسیار ماهرانه‌ای وقایع تلخ جنگ جهانی دوم را به‌همراه مسائل ظریف و حاشیه‌ای روایت می‌کند...
26062520,112052,تا در محله گم نشوی,9642092026,9789642092024,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1469032736l/26062520._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1469032736l/26062520._SX50_.jpg,2015,8,2,per,نشر ماهی,false,42854846,64,8353,13608,4200,643,5:464|4:1275|3:1495|2:737|1:229|total:4200,2014,10,2,3.24,112,23,['112052'],['Patrick Modiano'],['3.51'],['14206838'],['انوشه برزنونی'],['3.36'],تا در محله گم نشوی بازی دائمی نور و سایه است، مبارزه‌ی بی‌پایان خاطره و فراموشی است. ژان دَرَگان نویسنده‌ای میانسال است که به ملال گرفتار آمده و عزلت‌نشینی اختیار کرده. روزی شخصی به نام ژیل اُتولینی با او تماس می‌گیرد و خبر از پیدا شدن دفترچه‌ای می‌دهد که دَرَگان در ایستگاه قطار لیون گم کرده بود. در این دفترچه اسمی آمده که کنجکاوی اُتولینی را برانگیخته و حالا می‌خواهد از دَرَگان اطلاعاتی درباره‌ی شخص مذکور به دست آورد. کنجکاوی اُتولینی دَرَگان را به گذشته‌های دور می‌برد و بهانه‌ای می‌شود برای باز کردن کلاف‌های درهم‌تنیده‌ی روزگار کودکی‌اش.
25553313,112052,برای این که در محله گم نشوی,,9789643809935,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437981821l/25553313._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437981821l/25553313._SY75_.jpg,,,,per,نشر ثالث,false,42854846,64,8353,13608,4200,643,5:464|4:1275|3:1495|2:737|1:229|total:4200,2014,10,2,3.24,24,8,['112052'],['Patrick Modiano'],['3.51'],[],[],[],"— Et l’enfant? demanda Daragane. Vous avez eu des nouvelles de l’enfant?<br />— Aucune. Je me suis souvent demandé ce qu’il était devenu... Quel drôle de départ dans la vie...<br />— Ils l’avaient certainement inscrit à une école...<br />— Oui. À l’école de la Forêt, rue de Beuvron. Je me souviens avoir écrit un mot pour justifier son absence à cause d’une grippe.<br />— Et à l’école de la Forêt, on pourrait peut-être trouver une trace de son passage...<br />— Non, malheureusement. Ils ont détruit l’école de la Forêt il y a deux ans. C’était une toute petite école, vous savez..."
31182844,112052,تا در محله گم نشوی,6002294597,9786002294593,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1469034795l/31182844._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1469034795l/31182844._SY75_.jpg,2015,5,31,per,نشر چشمه,false,42854846,64,8353,13608,4200,643,5:464|4:1275|3:1495|2:737|1:229|total:4200,2014,10,2,3.24,16,4,['112052'],['Patrick Modiano'],['3.51'],['4038546'],['حسین سلیمانی\u200cنژاد'],['3.29'],… نمی‌تواند چشم از عکس بردارد. از خودش می‌پرسد چرا آن را بین برگه‌های «پرونده» فراموش کرده بود؟ آیا چیز آزاردهنده‌ای بود، یا بنا بر ادبیات قضایی، مدرک جرمی بود که او، یعنی داراگان، می‌خواست از ذهنش دور کند؟ دچار یک‌جور سرگیجه می‌شود، سوزشی خفیف در بالای پیشانی. به‌ناچار باید اعتراف کند که این کودک خود اوست، کودکی که ده‌ها سالِ متوالی کوشیده بودند این‌چنین دور نگهش دارند و در نهایت از او یک غریبه بسازند…
