id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
1499994,6989,کلبه عمو تم,,9789643030162,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1371638441l/1499994._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1371638441l/1499994._SX50_.jpg,2007,,,per,انتشارات امیرکبیر,false,2478635,2917,381801,729512,188688,7337,5:61226|4:63415|3:46099|2:13477|1:4471|total:188688,1852,3,20,3.87,567,32,['26242'],['Harriet Beecher Stowe'],['3.87'],['4501160'],['منیر جزنی'],['3.62'],این کتاب در سال ۱۸۵۲ منتشر شد و نقش مهمی در برانگیختن احساسات ضد برده‌داری شمالیان داشت و عمو تم سمبل ستم‌دیدگی همه‌ی بردگان، نه تنها در امریکا بلکه در جهان شد؛
4032723,6989,کلبه عمو تام (Uncle Tom's Cabin),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2008,,,per,,false,2478635,2917,381802,729512,188688,7337,5:61226|4:63415|3:46099|2:13477|1:4471|total:188688,1852,3,20,3.87,47,4,"['26242', '886025']","['Harriet Beecher Stowe', 'هریت بیچر استو']","['3.87', '4.07']",[],[],[],کتاب در سال ۱۸۵۲ منتشر شد و تاثیر زیادی بر روی موضوع آمریکایی‌های آفریقایی‌تبار و برده‌داری در آمریکا گذاشت. این کتاب پرفروشترین کتاب داستان در قرن نوزدهم و دومین کتاب پرفروش بعد از انجیل (با کمک قانون لغو برده داری) بود و در چاپ اول ۳۰۰ هزار عدد از آن فقط در آمریکا فروش رفت.
8518597,6989,كلبه عموتم,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,per,,false,2478635,2917,381802,729512,188688,7337,5:61226|4:63415|3:46099|2:13477|1:4471|total:188688,1852,3,20,3.87,25,2,['26242'],['Harriet Beecher Stowe'],['3.87'],[],[],[],"The narrative drive of Stowe's classic novel is often overlooked in the heat of the controversies surrounding its anti-slavery sentiments. In fact, it is a compelling adventure story with richly drawn characters and has earned a place in both literary and American history. Stowe's puritanical religious beliefs show up in the novel's final, overarching theme—the exploration of the nature of Christianity and how Christian theology is fundamentally incompatible with slavery."
27987242,6989,خلاصه کلبه عمو تم,,9789643031640,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448557552l/27987242._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448557552l/27987242._SX50_.jpg,2009,,,per,امیرکبیر,false,2478635,2917,381802,729512,188688,7337,5:61226|4:63415|3:46099|2:13477|1:4471|total:188688,1852,3,20,3.87,7,0,['26242'],['Harriet Beecher Stowe'],['3.87'],['815596'],['مصطفی جمشیدی'],['3.89'],"The narrative drive of Stowe's classic novel is often overlooked in the heat of the controversies surrounding its anti-slavery sentiments. In fact, it is a compelling adventure story with richly drawn characters and has earned a place in both literary and American history. Stowe's puritanical religious beliefs show up in the novel's final, overarching theme—the exploration of the nature of Christianity and how Christian theology is fundamentally incompatible with slavery."
5669348,6989,کلبه عمو تم,,9786005947632,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1541515904l/5669348._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1541515904l/5669348._SX50_.jpg,2014,,,per,فراروی,false,2478635,2917,381802,729512,188688,7337,5:61226|4:63415|3:46099|2:13477|1:4471|total:188688,1852,3,20,3.87,6,0,['26242'],['Harriet Beecher Stowe'],['3.87'],['8296672'],['هانیه چوپانی'],['3.92'],"The narrative drive of Stowe's classic novel is often overlooked in the heat of the controversies surrounding its anti-slavery sentiments. In fact, it is a compelling adventure story with richly drawn characters and has earned a place in both literary and American history. Stowe's puritanical religious beliefs show up in the novel's final, overarching theme—the exploration of the nature of Christianity and how Christian theology is fundamentally incompatible with slavery."
1872777,6989,افسانه‌های ازوپ,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1377852874l/1872777._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1377852874l/1872777._SX50_.jpg,1994,,,per,اساطیر,false,868263,1208,183780,453250,111792,1943,5:42201|4:39391|3:25173|2:4135|1:892|total:111792,-560,,,4.05,19,3,['12452'],['Aesop'],['4.05'],['933344'],['علی\u200cاصغر حلبی'],['3.95'],"1001.	Aesop’s Fables, Aesopus<br />چاپ نخست انتشارات زوار سال 1360 در 199 ص"
29922252,6989,حکایتهای ازوپ,,9879643630874,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460741220l/29922252._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460741220l/29922252._SY75_.jpg,2015,,,per,هرمس,false,868263,1208,183780,453250,111792,1943,5:42201|4:39391|3:25173|2:4135|1:892|total:111792,-560,,,4.05,3,4,['12452'],['Aesop'],['4.05'],['15184044'],['همایون پاشا صفوی'],['4.33'],
43452698,6989,افسانه‌های ازوپ,,978964331121X,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546524618l/43452698._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546524618l/43452698._SY75_.jpg,2004,,,per,اساطیر,false,868263,1208,183780,453250,111792,1943,5:42201|4:39391|3:25173|2:4135|1:892|total:111792,-560,,,4.05,1,0,['12452'],['Aesop'],['4.05'],[],[],[],"Aesop's Fables or Aesopica refers to a collection of fables credited to Aesop (620-560 BC), a slave and story-teller who lived in Ancient Greece. Aesop's Fables have become a blanket term for collections of brief fables, usually involving anthropomorphic animals. Many stories included in Aesop's Fables, such as The Fox and the Grapes (from which the idiom ""sour grapes"" was derived), The Tortoise and the Hare, The North Wind and the Sun and The Boy Who Cried Wolf, are well-known throughout the world."
716696,6989,رباعيات خيام,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441007730l/716696._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441007730l/716696._SX50_.jpg,2007,,,per,,false,1231363,479,40295,72509,17358,1497,5:8248|4:5240|3:2857|2:725|1:288|total:17358,1859,,,4.18,3836,189,"['2742325', '2994299', '128832']","['Omar Khayyám', 'محمدعلی فروغی', 'قاسم غنی']","['4.11', '4.26', '4.34']",[],[],[],"The rubaiyat are a series of poems or 'stanzas' by the famous 12th century Persian atronomer and philosopher<br /><br />The Rubáiyát of Omar Khayyám (Persian: رباعیات عمر خیام‎) is the title that Edward FitzGerald gave to his translation of a selection of poems, originally written in Persian and numbering about a thousand, attributed to Omar Khayyám (1048–1131), a Persian poet, mathematician and astronomer. A ruba'i is a two-line stanza with two parts (or hemistichs) per line, hence the word rubáiyát (derived from the Arabic language root for ""four""), meaning ""quatrains"". (Courtesy: Wikipedia)(less)"
567474,6989,ترانه های خیام,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441014095l/567474._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441014095l/567474._SX50_.jpg,,,,per,,false,1231363,479,40295,72509,17358,1497,5:8248|4:5240|3:2857|2:725|1:288|total:17358,1859,,,4.18,1049,34,"['2742325', '13607545']","['Omar Khayyám', 'Sadegh Hedayat']","['4.11', '3.80']",[],[],[],الرباعيات نوع من الشعر مشهور في الشعر الفارسي وقد عرف به الشاعر و الفيلسوف عمر الخيّام.<br />يأتي اسمها من صيغة الجمع للكلمة العربية رباعية. والرباعية مقطوعة شعرية من أربعة أبيات تدور حول موضوع معين، وتكوّن فكرة تامة.<br />تتميز رباعيات الخيام بلغة سلسة، سهلة البيان بلا تكلف أو تعقيد، تمس صميم حياة البشر، دون تمايز بين طبقات المجتمع، من عالمها إلى عاميها، ومن ثريها إلى فقيرها، فالجميع يشتاق إلى معرفة مصيره ومثواه وخالقه وجدوى حياته.
