id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
1768567,4128,رابینسون کروزوئه,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2007,,,per,نشر مركز,false,604666,4719,351908,877215,238915,6231,5:58193|4:81524|3:69585|2:21786|1:7827|total:238915,1719,4,25,3.67,267,12,"['2007', '446100']","['Daniel Defoe', 'مهدی سحابی']","['3.65', '3.88']",[],[],[],"<i>Robinson Crusoe</i> is a novel by Daniel Defoe, first published on 25 April 1719. The first edition credited the work's protagonist Robinson Crusoe as its author, leading many readers to believe he was a real person and the book a travelogue of true incidents.<br /><br />Epistolary, confessional, and didactic in form, the book is presented as an autobiography of the title character (whose birth name is Robinson Kreutznaer), a castaway who spends 28 years on a remote tropical desert island near Trinidad, encountering cannibals, captives, and mutineers, before ultimately being rescued. The story has been thought to be based on the life of Alexander Selkirk, a Scottish castaway who lived for four years on a Pacific island called ""Más a Tierra"", now part of Chile, which was renamed Robinson Crusoe Island in 1966.<br /><br />Despite its simple narrative style, <i>Robinson Crusoe</i> was well received in the literary world and is often credited as marking the beginning of realistic fiction as a literary genre. It is generally seen as a contender for the first English novel. Before the end of 1719, the book had already run through four editions, and it has gone on to become one of the most widely published books in history, spawning so many imitations, not only in literature but also in film, television and radio, that its name is used to define a genre, the Robinsonade."
33448958,4128,رسوایی,9649325980,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2004,,,per,تهران، آگرا؛ 1383,false,1882981,164,137211,310402,80744,5922,5:22401|4:32387|3:18728|2:5437|1:1791|total:80744,1999,,,3.84,1,1,"['4128', '16205690']","['J.M. Coetzee', 'حسن بلیغ']","['3.76', '4.00']",[],[],[],"Disgrace, J.M. Coetzee<br /><br />عنوان: رسوایی؛ نویسنده: جی. ام. کوتسی؛ مترجم: حسن بلیغ؛ تهران، آگرا؛ 1383؛ در 285 ص؛ شابک: 9649325980؛ موضوع: داستانهای نویسندگان افریقای جنوبی - قرن 20 م"
3524252,4128,در انتظار بربرها,,9789643059378,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348412465l/3524252._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348412465l/3524252._SY75_.jpg,2008,,,per,نشر مرکز,false,1155689,109,47565,94333,23976,1720,5:7487|4:9584|3:5154|2:1349|1:402|total:23976,1980,12,,3.93,58,10,['4128'],['J.M. Coetzee'],['3.76'],['8368348'],['محسن مینوخرد'],['3.93'],کوتزی در این کتاب پنجره‌ای دیگر به روان انسانی می‌گشاید و به گونه‌ای یادآور جرج اورول، عوالم روحی یک مقام رسمی را که در یک امپراطوری خیالی مواجه با انجام وظایفی بی‌رحمانه است، توصیف می‌کند. داستان او توصیف سرشت فریب‌کارانه و طمع‌کارانه‌ جنگی است که علیه (بربرها) که در واقع کسی جز بومیان ساکن اطراف نیستند، جریان دارد و نشان می‌دهد آدمیان، آن‌گاه که قدرتش را داشته باشند، در رسیدن به آن‌چه خود بر حق و درست می‌دانند تا چه اندازه آماده‌ ستم بر دیگر انسان‌هایند. توانایی کوتزی در وصف ژرف‌نگرانه‌ نومیدی و درماندگی قهرمان داستان در مواجهه با شرایطی است که توان تغییر یا تعدیل آن را در خود نمی‌یابد.
13549440,4128,صخره برایتون,,9789646404151,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1527676677l/13549440._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1527676677l/13549440._SX50_.jpg,2001,,,per,ثالث,false,2468586,140,44048,89864,24116,1353,5:5549|4:9540|3:6522|2:1888|1:617|total:24116,1938,,,3.73,23,4,['2533'],['Graham Greene'],['3.89'],['6645442'],['مریم مشرف'],['3.50'],<b>صخره‌ی برایتون</b> نوشته‌ی گراهام گرین (۱۹۹۱-۱۹۰۴)، نویسنده‌ی انگلیسی برنده‌ی جایزه‌ی نوبل ادبیات است؛<br /><br />در بخش‌هایی از مقدمه‌ی مترجم بر این کتاب می‌خوانیم:؛<br /><br />استعاره‌های صخره‌ی برایتون در قالبی رئالیستی ریخته شده. این استعاره‌ها در کنار زبان اثر، جریان‌های عاطفی بطن ماجرا و مجموعه حال و هوای داستان، در خواننده نوعی دلسوزی ایجاد می‌کند؛<br />هریک از قهرمان‌های داستان به امری که بدان ابتلا یافته عمل می‌کند. پسر از دید خود وظیفه‌ای را انجام می‌دهد که از او خواسته شده: جنایت؛<br />این سرنوشتی است که برای او تعیین شده و آیا هر تلاشی برای تغییر آن به منزله‌ی نوعی سرپیچی و عصیان در برابر حکم ازل نیست؟<br />این سؤال دشواری است که گرین در برابر خواننده قرار می‌دهد. به راستی چه کسی مسؤول است و تصمیم‌گیری درباره‌ی درست و نادرست برچه پایه‌ای صورت می‌گیرد؟<br />نثر نویسنده متین و عاری از فضل‌فروشی است و اینجا و آنجا از توصیفات شاعرانه و کوتاه مایه گرفته است. این توصیفات به مقتضای حال در دل اثر جای گرفته است و چون شعر کوتاهی لابه‌لای سایه روشن‌های آن برق می‌زند؛<br />طنز تلخ گرین در این اثر، متوجه فساد در دستگاه اجرائی و قضائی انگلستان است. سرمایه‌داری که با پیچیده‌تر شدن نظام خود، سرمایه‌های کوچک را در دهان سرمایه‌های بزرگ قرار می‌دهد، همراه قطبی شدن اقتصاد، بر آن است تا گروه‌های کوچک دزدی و کلاه‌برداری و آدمکشی را نیز در گروه‌های عظیم گانگستری مستحیل کند و برای اجرای این هدف مسلما این قدرت را هم دارد که پلیس و دولت و قانون را بخرد. بدین‌گونه نمایشی آغاز می‌شود که لحظه به لحظه آن از پیش طراحی شده است؛
4540814,4128,زندگی و زمانه‌ی مایکل ک,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1559011009l/4540814._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1559011009l/4540814._SX50_.jpg,2008,,,per,فرهنگ نشر نو,false,2055648,105,29763,59100,15352,938,5:4256|4:6107|3:3720|2:963|1:306|total:15352,1983,,,3.85,44,8,['4128'],['J.M. Coetzee'],['3.76'],['752060'],['مینو مشیری'],['4.01'],زندگی و زمانه‌ی مايكل ك رمانی پيچيده است كه با سبكی تحسين‌برانگيز و نثری موجز حقارت انسان را در سيطرۀ بوروكراسی آپارتايد نشان ‌می‌دهد و روُيای كسی را تصوير می‌كند كه قصد دارد خارج از بافت همزيستی متعارف انسان‌ها و به ميل خودش زندگی كند و حرمت انسانی خود را محفوظ بدارد. مايكل ك انسانی اصيل است و با اين‌كه خشونت و تبعيض را تجربه می‌كند با شكيبايی به آزادگی نابی دست می‌يابد، چراكه او در نهايت سادگی هيچ‌چيز نمی‌خواهد؛ نه جنگ و نه انقلاب، نه قدرت و نه پول؛ مايكل فقط كرامت انسانی می‌خواهد.<br /><br />علاوه بر جايزه‌ی نوبل ۲۰۰۳، جوايز ادبی بـسياری به آثـار كوتـسيا تعلق گرفته است. از جملۀ آن‌ها می‌توان جايزۀ بوكر و نيز جايزۀ فمينا را برای رمان زندگی و زمانۀ مايكل ك نام برد.
40053760,4128,زندگی و زمانه‌ی مایکل ک,,9789647443241,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578803329l/40053760._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578803329l/40053760._SY75_.jpg,2004,,,per,ف‍ره‍ن‍گ‌ ن‍ش‍ر ن‍و,false,2055648,105,29763,59100,15352,938,5:4256|4:6107|3:3720|2:963|1:306|total:15352,1983,,,3.85,15,3,['4128'],['J.M. Coetzee'],['3.76'],['752060'],['مینو مشیری'],['4.01'],زندگی و زمانه‌ی مايكل ك رمانی پيچيده است كه با سبكی تحسين‌برانگيز و نثری موجز حقارت انسان را در سيطرۀ بوروكراسی آپارتايد نشان ‌می‌دهد و روُيای كسی را تصوير می‌كند كه قصد دارد خارج از بافت همزيستی متعارف انسان‌ها و به ميل خودش زندگی كند و حرمت انسانی خود را محفوظ بدارد. مايكل ك انسانی اصيل است و با اين‌كه خشونت و تبعيض را تجربه می‌كند با شكيبايی به آزادگی نابی دست می‌يابد، چراكه او در نهايت سادگی هيچ‌چيز نمی‌خواهد؛ نه جنگ و نه انقلاب، نه قدرت و نه پول؛ مايكل فقط كرامت انسانی می‌خواهد.<br /><br />علاوه بر جايزه‌ی نوبل ۲۰۰۳، جوايز ادبی بـسياری به آثـار كوتـسيا تعلق گرفته است. از جملۀ آن‌ها می‌توان جايزۀ بوكر و نيز جايزۀ فمينا را برای رمان زندگی و زمانۀ مايكل ك نام برد.
29984022,4128,Life and Times of Michael K,9647905521,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1461432623l/29984022._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1461432623l/29984022._SX50_.jpg,2005,,,per,نشر نگیما,false,2055648,105,29763,59100,15352,938,5:4256|4:6107|3:3720|2:963|1:306|total:15352,1983,,,3.85,1,0,['4128'],['J.M. Coetzee'],['3.76'],['15200214'],['ندا رهنورد حق'],['3.00'],"In a South Africa torn by civil war, Michael K sets out to take his mother back to her rural home. On the way there she dies, leaving him alone in an anarchic world of brutal roving armies. Imprisoned, Michael is unable to bear confinement and escapes, determined to live with dignity. <b>Life and Times of Michael K</b> goes to the centre of human experience -- the need for an interior, spiritual life, for some connections to the world in which we live, and for purity of vision."
43235087,4128,زندگی و زمانه‌ی مایکل ک,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1544825000l/43235087._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1544825000l/43235087._SX50_.jpg,2005,5,17,per,نشر روزگار,false,2055648,105,29763,59100,15352,938,5:4256|4:6107|3:3720|2:963|1:306|total:15352,1983,,,3.85,0,0,['4128'],['J.M. Coetzee'],['3.76'],['4325028'],['آناهیتا تدین'],['3.88'],"In a South Africa torn by civil war, Michael K sets out to take his mother back to her rural home. On the way there she dies, leaving him alone in an anarchic world of brutal roving armies. Imprisoned, Michael is unable to bear confinement and escapes, determined to live with dignity. <b>Life and Times of Michael K</b> goes to the centre of human experience -- the need for an interior, spiritual life, for some connections to the world in which we live, and for purity of vision."
24640094,4128,آقای فو,,9789640013908,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578252808l/24640094._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578252808l/24640094._SY75_.jpg,,,,per,امیرکبیر,false,1920615,73,15333,30066,8742,605,5:1391|4:2828|3:3079|2:1118|1:326|total:8742,1986,,,3.44,11,1,['4128'],['J.M. Coetzee'],['3.76'],['13115372'],['الناز ایمانی'],['3.40'],رمان آقای فو، با تکیه بر رمان رابینسون کروزوئه اثر دانیل دفو، شکل می‌گیرد. این رمان ابزاری است تا نویسنده، جی. ام. کوتسی، اعتراض خود را بر آپارتاید حاکم بر کشورش به زبان آورد، و ادبیات قالبی است تا به‌وسیلۀ آن بتواند تندی خشم را از آن بزداید و آن را به گوش استعمار برساند. داستان کروزوئه این‌بار از زبان یک زن بازگو می‌شود. زنی که زندگی در جزیره، او را وادار می‌سازد تا بار داستان را به دوش بگیرد. مسئولیتی را که کروزوئه زیر بار آن نمی‌رود و قادر به انجام آن نیست.<br />جان مکسول کوتسی، رمان‌نویس و منتقد متولد آفریقای جنوبی به خاطر رمان‌هایش که بیانگر تأثیرات استعمار بر جوامع بود، مورد توجه قرار گرفت و در سال ۲۰۰۳ نوبل ادبیات را از آن خود کرد.
22677376,4128,مرد آهسته,,9789643625214,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404808698l/22677376._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404808698l/22677376._SY75_.jpg,2008,,,per,تهران، چشمه,false,911609,58,14670,26528,7744,666,5:1107|4:2578|3:2826|2:970|1:263|total:7744,2005,9,1,3.43,2,1,"['4128', '8368348']","['J.M. Coetzee', 'محسن مینوخرد']","['3.76', '3.93']",[],[],[],"Slow man, J.M. Coetzee, c2005‭<br />عنوان: مرد آهسته؛ اثر: جان مکسول کوتسی؛ برگردان: محسن مینوخرد؛ مشخصات نشر: تهران، چشمه، 1387، در 276 صفحه، شابک: 9789643625214؛ موضوع: داستانهای انگلیسی قرن 20 م، داستانهای انگلیسی افریقای جنوبی"
