id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
15735438,1709,اوژنی گرانده,,9789646205741,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1341411483l/15735438._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1341411483l/15735438._SX50_.jpg,2015,,,per,ناهید,false,1399014,795,30857,64356,16956,699,5:4390|4:6509|3:4566|2:1181|1:310|total:16956,1833,,,3.80,192,22,['228089'],['Honoré de Balzac'],['3.80'],['3122611'],['عبدالله توکل'],['3.44'],تاثیر بالزاک بر داستایفسکی عمیق و دیرپا بود. بی‌اغراق می‌توان گفت که داستایفسکی بدون این تاثیرگیری شاید نمی‌توانست استعداد خلاقه‌اش را به مجرایی که ما می‌شناسیم هدایت کند. داستایفسکی هنگام ترجمه اوژنی‌گرانده بود که به فکر نوشتن رمانی با همان حجم افتاد. وی در سپتامبر ۱۸۴۴ به برادرش میخاییل چنین نوشت: دارم رمانی به اندازه‌‌ی اوژنی گرانده را به پایان می‌برم. اثر بکری است. فعلا مشغول بازنویسی‌اش هستم. شاید ۴۰۰ روبل بدهند. من تمام امیدم را به آن بسته‌ام.
3763096,1709,اوژنی گرانده,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1983,,,per,بامداد كتاب,false,1399014,795,30857,64356,16956,699,5:4390|4:6509|3:4566|2:1181|1:310|total:16956,1833,,,3.80,24,4,['228089'],['Honoré de Balzac'],['3.80'],['3122611'],['عبدالله توکل'],['3.44'],"The love of money and a passionate pursuit of it are seen as a driving force in post-Revolutionary France, and are studied in detail in the character of Grandet."
34530276,1709,اوژنی گرانده,,9789643695934,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1489221119l/34530276._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1489221119l/34530276._SY75_.jpg,2015,,,per,افق,false,1399014,795,30857,64356,16956,699,5:4390|4:6509|3:4566|2:1181|1:310|total:16956,1833,,,3.80,18,3,['228089'],['Honoré de Balzac'],['3.80'],['2923990'],['محسن سلیمانی'],['4.04'],در شهر سومور باباگرانده‌ی سخت‌گیر، بشکه‌ساز سابق، در پرتو سلسله‌ای از سوداگری‌های موفقیت‌آمیز ثروتی اندوخته است که با خستی بی‌پروا و ددمنشانه افزایش می‌دهد. خواننده به آغوش خانواده‌ای برده می‌شود که نانون مستخدمه‌ی وفادار، و همسر بی‌اراده‌ی گرانده و دختر او، اوژنی جوان را در برمی‌گیرد.<br />اوژنی دختری است که زیبایی جذاب و روح نجیب و لطیفی دارد و حرص و طمع دو خانواده‌ی بزرگ وابسته به بورژوازی شهر –یکی خانواده‌ی کروشو و دیگر خانواده‌ی دگراسن - به امید ازدواج با این وارث بسیار توانگر باباگرانده در پیرامون او معرکه‌ای به راه انداخته است.
50175707,1709,اوژنی گرانده,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,1399014,795,30857,64356,16956,699,5:4390|4:6509|3:4566|2:1181|1:310|total:16956,1833,,,3.80,2,0,"['228089', '19282040', '2923990']","['Honoré de Balzac', 'اونوره دو بالزاک', 'محسن سلیمانی']","['3.80', '3.50', '4.04']",[],[],[],"The love of money and a passionate pursuit of it are seen as a driving force in post-Revolutionary France, and are studied in detail in the character of Grandet."
50074192,1709,اوژنی گرانده,,9756001790570,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,1399014,795,30857,64356,16956,699,5:4390|4:6509|3:4566|2:1181|1:310|total:16956,1833,,,3.80,1,0,['228089'],['Honoré de Balzac'],['3.80'],['14979365'],['وحید منوچهری\u200cواحد'],['3.22'],"The love of money and a passionate pursuit of it are seen as a driving force in post-Revolutionary France, and are studied in detail in the character of Grandet."
10090505,1709,الياس پورتولو,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391098413l/10090505._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391098413l/10090505._SX50_.jpg,,,,per,بدیهه,false,174744,45,619,1090,300,25,5:42|4:133|3:103|2:17|1:5|total:300,1900,,,3.63,6,0,"['1709', '294913']","['Grazia Deledda', 'بهمن فرزانه']","['3.64', '3.57']",[],[],[],"Pubblicato nel 1903, il romanzo narra la storia del complicato amore tra due cognati, Elias e Maddalena e della loro lotta per resistere alla passione. Elias Portolu è senza dubbio il protagonista principale del romanzo, “Un ragazzo bello e debole come una donna” come scrive la Deledda. Elias appare cosciente delle proprie debolezze, sempre indeciso e facile preda delle tentazioni, provato dal carcere dove a causa delle cattive compagnie è stato rinchiuso in passato. Il ragazzo però, di fronte alla donna che gli chiede aiuto, nn riesce a sottrarsi e il peccato fatale è commesso. Commesso dunque il peccato, un senso di colpa pervade Elias, il rimorso e insieme al rimorso la consapevolezza dell’impossibilità di questo amore, tormentano il ragazzo. Ed ecco quindi la decisione di Elias di farsi prete, unica soluzione a suo parere per sfuggire a tali tormenti. E’ una decisione contrastata dalla debolezza del suo carattere e dal ricordo di quella terribile felicità insieme a Maddalena. Colpo di scena del romanzo, la notizia dell’imminente paternità. E così, alla vigilia della consacrazione a sacerdote, Elias capisce di non essere riuscito a staccarsi dalle passioni umane: lui ama il suo bambino e ama la sua donna. Ma la prova più difficile Elias ancora non l’ha ancora affrontata, ed ecco infatti la morte del fratello, nonchè marito di Maddalena e per tutti padre del bambino che la ragazza porta in grembo. In seguito a tale evento, Elias non riesce più a pensare al suo amore per Maddalena come prima e si consacra quindi prete. Ma Elias non ha fatto i conti con la potenza di questo sentimento, e sopite con difficoltà le passioni verso Maddalena, impossibile spegnere l’amore verso suo figlio. Così quando la ragazza sta per sposare un altro uomo, che automaticamente diventerà anche padre del bimbo, Elias è preso dalla tristezza/dubbio. Sarà la triste morte del bambino a segnare la parola fine alle passioni terrene e umane di Elias."
34396912,1709,پیچک,9643320987,9789643320980,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488092364l/34396912._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488092364l/34396912._SX50_.jpg,2015,,,per,بدرقه جاویدان,false,6540295,28,394,726,202,14,5:42|4:68|3:62|2:28|1:2|total:202,,,,3.59,4,0,['1709'],['Grazia Deledda'],['3.64'],['294913'],['بهمن فرزانه'],['3.57'],شنبه شبی بود. شب عید سان‌بازیلیو، محافظ دهکده‌ی بارونئی. از دور صدای مبهم و مغشوشی به گوش می رسید. صدای آتش بازی، صدای طبل و دهل و داد و فریاد بچه‌ها در خیابان باریکی که رو به سراشیبی می‌رفت و با سنگ، فرش شده بود و آخرین سرخی غروب هنوز آن را روشن نگه داشته بود... ؛
7233627,1709,خاکستر,,9789643113636,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1525951473l/7233627._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1525951473l/7233627._SY75_.jpg,2002,,,per,ققنوس,false,126155,32,334,569,144,9,5:47|4:55|3:32|2:8|1:2|total:144,1904,,,3.95,3,1,['1709'],['Grazia Deledda'],['3.64'],['294913'],['بهمن فرزانه'],['3.57'],"Cadeva la notte di San Giovanni. Ol� usc� dalla cantoniera biancheggiante sull'orlo dello stradale che da Nuoro conduce a Mamojada, e s'avvi� pei campi. Era una ragazza quindicenne, alta e bella, con due grandi occhi felini, glauchi e un po' obliqui, e la bocca voluttuosa il cui labbro inferiore, spaccato nel mezzo, pareva composto da due ciliegie. Dalla cuffietta rossa, legata sotto il mento sporgente, uscivano due bende di lucidi capelli neri attortigliati intorno alle orecchie: questa acconciatura ed il costume pittoresco, dalla sottana rossa e il corsettino di broccato che sosteneva il seno con due punte ricurve, davano alla fanciulla una grazia orientale. Fra le dita cerchiate di anellini di metallo, Ol� recava striscie di scarlatto e nastri coi quali voleva segnare i fiori di San Giovanni, cio� i cespugli di verbasco, di timo e d'asfodelo da cogliere l'indomani all'alba per farne medicinali ed amuleti.D'altronde Ol� pensava che anche non segnando i cespugli che voleva cogliere, nessuno glieli avrebbe toccati: i campi intorno alla cantoniera dove ella viveva col padre ed i fratellini, erano completamente deserti. Solo in lontananza una casa campestre in rovina emergeva da un campo di grano, come uno scoglio in un lago verde. Nella campagna intorno moriva la selvaggia primavera sarda: si sfogliavano i fiori dell'asfodelo e i grappoli d'oro della ginestra; le rose impallidivano nelle macchie, l'erba ingialliva, un caldo odore di fieno profumava l'aria grave..."
17203027,1709,چشم‌های سیمونه,9643112829,9789643112820,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542221282l/17203027._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542221282l/17203027._SX50_.jpg,2001,5,9,per,انتشارات ققنوس,false,174745,29,297,548,149,17,5:32|4:56|3:45|2:13|1:3|total:149,1915,,,3.68,15,2,['1709'],['Grazia Deledda'],['3.64'],['294913'],['بهمن فرزانه'],['3.57'],ماریانا اطاعت کرده است، تمام عمر اطاعت کرده است. به توصیه و به اجبار این و آن اطاعت کرده است تا ثروتی بی‌پایان در پیرامونش گسترده شود. ثروتی که برای او چیزی نداشته است جز تنهایی و حصاری ناگزیر.<br />ماریانا با ایجاد حصاری خودخواسته، حصاری که به دور قلب و خلوتش می‌کشد، به ستیز با حصار پیرامونش می‌پردازد و در عمق وجودش به انتظار می‌نشیند.<br />دلددا در چشم‌های سیمونه تصویرگر تنهایی‌های زنی است که رباینده‌ی تنها گنجینه‌ای را که مالک مطلق آن است، انتظار می‌کشد. و چه کسی می‌تواند راز گذر از حصار پیرامون آن گنجینه را دریابد، جز سیمونه، چشم‌های سیمونه، چشم‌های یک راهزن.
8677855,1709,راه خطا,964311287X,9789643112875,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542219497l/8677855._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542219497l/8677855._SX50_.jpg,2005,12,14,per,انتشارات ققنوس,false,828545,15,155,243,65,11,5:12|4:27|3:23|2:3|1:0|total:65,1896,,,3.74,12,3,['1709'],['Grazia Deledda'],['3.64'],['294913'],['بهمن فرزانه'],['3.57'],پیترو بعد از شبی که از زندان آزاد شده بود دیگر به آن‌جا بازنگشته بود. تنها یک روز ماریا از طریق میکده‌چی اهل توسکانا، با کمال حیرت نامه‌ای از طرف او دریافت کرده بود. پیترو در آن نامه التماس می‌کرد تا با او قرار ملاقاتی بگذارد.<br />«من هر شب، سر ساعت یازده از جلوی خانه‌ی تو می‌گذرم. اگر هنوز قلبی در سینه‌ات وجود دارد، در را باز کن.» <br />گراتزیا دلددا در آثارش از بومی‌ترین رخدادهای سرزمینش سکوی پرشی ساخته است برای خلق ادبیاتی با مخاطبانی در گستره‌ی جهانی. دلددا دومین زن نویسنده و تنها زن ایتالیایی است که برنده‌ی جایزه‌ی نوبل شده است.
