id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
1912829,65633,Et ce sont les violents qui l'emportent,2070247694,9782070247691,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557915307l/1912829._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557915307l/1912829._SY75_.jpg,1990,,,fre,Editions Gallimard,false,1510479,53,23798,40605,9838,809,5:4028|4:3671|3:1638|2:366|1:135|total:9838,1960,,,4.13,0,0,"['22694', '6563919', '65633']","[""Flannery O'Connor"", 'Maurice-Edgar Coindreau', 'J.M.G. Le Clézio']","['4.16', '3.89', '3.65']",[],[],[],"Le jeune Francis Marion Tarwater habite avec son grand-oncle dans une clairière au fond des bois : le vieillard, atteint de folie mystique, entend faire de l'enfant un prophète. Il a tenté la même expérience avec son neveu George F. Rayber, mais sans succès. Il n'a pas réussi non plus à baptiser Bishop, un petit idiot, fils de Rayber. Avant de mourir (aux premières pages du livre) il demande à Francis Tarwater de baptiser son cousin à sa place. Tarwater obéira-t-il et, après la mort du vieillard, restera-t-il prisonnier de ce fou dangereux, ou finira-t-il par secouer le joug et oublier les enseignements pernicieux de son grand-oncle? Tel est le sujet de ce roman où Flannery O'Connor, avec plus de férocité encore que dans La sagesse dans le sang part en guerre contre les évangélistes, faux prophètes et illuminés qui infestent non seulement sa Georgie natale mais l'Amérique entière, particulièrement le Sud et la Californie. <br /><br />Flannery O'Connor nous fait suivre le chemin de croix du jeune garçon qui, malgré son désir de libération, ne peut se détacher de l'emprise néfaste du grand-oncle fou. Elle traite son lecteur sans la moindre pitié, accumulant les crimes et les horreurs, présentant les scènes les plus sinistres avec cet humour noir impitoyable qui n'appartient qu'à elle. Sa mort, au début d'août 1964, a enlevé à la littérature américaine un de ses écrivains les plus puissants et les plus originaux."
1519751,65633,Oeuvres Complètes,2070320006,9782070320004,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361748909l/1519751._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361748909l/1519751._SY75_.jpg,1973,3,1,fre,,false,152173,18,9247,13209,3087,110,5:1657|4:843|3:427|2:111|1:49|total:3087,1869,,,4.28,28,0,"['153341', '65633', '413220']","['Comte de Lautréamont', 'J.M.G. Le Clézio', 'Hubert Juin']","['4.22', '3.65', '3.77']",[],[],[],"«Lautréamont : le prophète de la poésie libérée, celui qui a montré que la littérature pouvait encore essayer d'exprimer l'homme dans sa totalité. Le symbole de la rébellion contre l'ordre établi, du cri contre le langage-prison. Précurseur du surréalisme, de la psychanalyse, de l'écriture à la recherche de l'écriture. Le poète de la conscience, et aussi de la limite de la conscience. Oui, tout cela est vrai, et prouve encore une fois qu'il n'y a pas de profonde originalité dans le langage. Prouve le conditionnement désespérant de toute littérature, sa filiation, sa logique. Lautréamont, né du roman noir anglais, annonçant la longue lignée de la littérature vengeresse. Génie, mais génie que l'on comprend. Révolte, mais révolte asservie par le langage. Orgueil brisé par le partage des louanges, par le bruit des applaudissements, bien plus qu'il n'eût jamais pu l'être par le silence... Tout cela est vrai, et c'est ce qu'il y a de pitoyable dans cette aventure. Mais il y a autre chose. Quelque chose qui n'est ni mystérieux ni grandiose. Lautréamont, converti par les mots et les idées, s'échappe quand même. Une part de lui-même n'a pas été conquise. Quelques cris, quelques mouvements que les hommes n'ont jamais partagés et qu'ils ne partageront jamais, parce que c'était au-delà de la littérature ; c'était en dehors des mots, et personne ne pouvait comprendre. Quelque chose qui ressemblait encore à la vie, à cet ensemble de sensations et d'actes que chacun porte et enterre avec soi. Un SORT. Une aventure, mais une aventure réelle. Une pensée sauvage.» <br />[<i>J.M.G. Le Clézio</i>]"
41021279,65633,Laterna Magica,,9789113084626,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1533133829l/41021279._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1533133829l/41021279._SX50_.jpg,2018,2,1,swe,Norstedts,false,206983,66,6925,9356,2294,173,5:819|4:954|3:421|2:82|1:18|total:2294,1987,,,4.08,2,0,"['125406', '65633', '15062851']","['Ingmar Bergman', 'J.M.G. Le Clézio', 'Jan Holmberg']","['4.04', '3.65', '3.71']",[],[],[],"Få självbiografier har skapat ett sådant förhands­intresse som Laterna magica innan den gavs ut 1987, även i ett internationellt perspektiv. Det var första gången Ingmar Bergman skrev ett verk helt frånkopplat filmmediet. Genom branta klipp och djärva associationer skildras vägen från olyckligt prästbarn till folkkär film- och teatermagiker vilket också gav många nycklar till de ämnen han ofta återkom till i sina filmer.<br /><br />Mer än något annat visade Ingmar Bergman med Laterna magica att han var en stor författare i egen rätt. Nu ges möjligheten att läsa självbiografin tillsammans med Arbetsboken, ur vilken han hämtade en stor del av det material som kom att bli de publicerade memoarerna. En sådan samtidig läsning ger nu läsaren en oanad möjlighet att se hur författaren i den konstnärliga processen förhåller sig till det egna minnet, fakta och fiktion.<br /><br />Laterna magica presenteras nu med utförliga kommentarer av Jan Holmberg och ett nyskrivet förord av författaren J.M.G. Le Clézio.<br /><br />2018 skulle Ingmar Bergman ha fyllt 100 år. Under året presenterar Norstedts i samarbete med Stiftelsen Ingmar Bergman sex praktfulla volymer av en stor del opublicerat material och en monografi om just författaren Ingmar Bergman. Dessutom publicerar vi hans samtliga filmmanus, bland annat ges texter som Det sjunde inseglet och Smultronstället ut för första gången på svenska."
72334,65633,Notes on the Cinematographer,1557133654,9781557133656,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1997,5,1,eng,Green Integer,false,70031,31,6289,8169,1918,136,5:934|4:655|3:243|2:64|1:22|total:1918,1975,1,1,4.26,1363,65,"['40923', '65633']","['Robert Bresson', 'J.M.G. Le Clézio']","['4.26', '3.65']",['295077'],['Jonathan Griffin'],['4.24'],"Robert Bresson makes some quite radical distinctions between what he terms ""cinematography"" and something quite different: ""cinema""—which is for him nothing but an attempt to photograph theater and use it for the screen.<br /><br />Director of <i>The Trial of Joan of Arc, Pickpocket, A Prisoner Escapes, Diary of a Country Priest, Money</i>, and many other classic films, <b>Robert Bresson</b> is, quite simply, one of the most brilliant cinematographers in the history of film."
6318283,65633,Desert,1567923860,9781567923865,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2009,7,1,,David R. Godine Publisher,false,1632247,62,4310,5899,1594,169,5:441|4:552|3:354|2:177|1:70|total:1594,1980,,,3.70,1012,93,['65633'],['J.M.G. Le Clézio'],['3.65'],['613033'],['C. Dickson'],['3.72'],"Desert is a novel composed of two alternating narratives, set in counterpoint. The first takes place in the desert between 1909 and 1912 and evokes the migration of a young adolescent boy, Nour, and his people, the Blue Men, notorious warriors of the desert. Driven from their lands by French colonial soldiers, Nour's tribe has come to the valley of the Saguiet El Hamra to seek the aid of the great spiritual leader known as Water of the Eyes. The religious chief sends them out from the holy city of Smara into the desert to travel still further. Spurred on by thirst, hunger, and suffering, Nour's tribe and others flee northward in the hopes of finding a land that can harbor them at last.<br /><br />The second narrative relates the contemporary story of Lalla, a descendant of the Blue Men. Though she is an orphan living in a shantytown known as the Project near a coastal city in Morocco, the blood of her proud, obstinate tribe runs in her veins. All too soon, Lalla must flee to escape a forced marriage with an older, wealthy man. She travels to France, undergoing many trials there, from working in a brothel to success as a highly paid fashion model, but she never betrays the blood of her ancestors."
4962093,65633,El africano,9871156588,9789871156580,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1290184302l/4962093._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1290184302l/4962093._SX50_.jpg,,,,spa,Adriana Hidalgo Editora,false,1043282,35,2078,4285,1169,118,5:249|4:438|3:350|2:106|1:26|total:1169,2004,,,3.67,432,43,['65633'],['J.M.G. Le Clézio'],['3.65'],['3492641'],['آزیتا همپارتیان'],['3.55'],"Todo ser humano es el resultado de un padre y de una madre. Se puede no reconocerlos, no quererlos, se puede dudar de ellos. Pero están allí, con su cara, sus actitudes, sus modales y sus manías, sus ilusiones, sus esperanzas, la forma de sus manos y de los dedos del pie, el color de sus ojos y de su pelo, su manera de hablar, sus pensamientos, probablemente la edad de su muerte, todo esto ha pasado a nosotros. <br />Durante mucho tiempo imaginé que mi madre era negra. Me había inventado una historia, un pasado, para huir de la realidad, a mi regreso desde África a Francia, donde no conocía a nadie, donde me había convertido en un extranjero. Más tarde descubrí, cuando mi padre, al jubilarse, volvió a vivir con nosotros en Francia, que el africano era él. Fue difícil admitirlo. Debí retroceder, recomenzar, tratar de comprender. En recuerdo de todo eso he escrito ""El africano""."
5950122,65633,The Prospector,1567923801,9781567923803,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1415374024l/5950122._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1415374024l/5950122._SY75_.jpg,2008,11,1,,Verba Mundi,false,6122671,32,2380,3439,911,120,5:267|4:309|3:227|2:79|1:29|total:911,1985,,,3.77,488,74,['65633'],['J.M.G. Le Clézio'],['3.65'],[],[],[],"The Prospector is the crowning achievement from one of France's preeminent contemporary novelists and a work rich with sensuality and haunting resonance. It is the turn of the century on the island of Mauritius, and young Alexis L'Etang enjoys an idyllic existence with his parents and beloved sister: sampling the pleasures of privilege, exploring the constellations and tropical flora, and dreaming of treasure buried long ago by the legendary Unknown Corsair. But with his father's death, Alexis must leave his childhood paradise and enter the harsh world of privation and shame. Years later, Alexis has become obsessed with the idea of finding the Corsair's treasure and, through it, the lost magic and opulence of his youth. He abandons job and family, setting off on a quest that will take him from remote tropical islands to the hell of World War I, and from a love affair with the elusive Ouma to a momentous confrontation with the search that has consumed his life. By turns harsh and lyrical, pointed and nostalgic, The Prospector is a parable of the human condition (Le Mond) by one of the most significant literary figures in Europe today."
887407,65633,Poisson d'or,2070408752,9782070408757,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1999,6,1,,Gallimard Education,false,872658,28,1518,2920,850,75,5:149|4:259|3:293|2:111|1:38|total:850,1997,,,3.44,402,21,['65633'],['J.M.G. Le Clézio'],['3.65'],[],[],[],
6364727,65633,The Interrogation,1439149410,9781439149416,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2009,7,14,,Simon  Schuster,false,6160350,28,2438,2663,811,90,5:131|4:212|3:284|2:124|1:60|total:811,1963,,,3.28,507,57,['65633'],['J.M.G. Le Clézio'],['3.65'],['1913218'],['Daphne Woodward'],['3.68'],"<b>
  <i>From the original Atheneum edition jacket, 1964.</i>
</b> <p> ""J.M.G. Le Clézio, revelation of the literary year"" ran the headline of the <i>Paris Express</i> after last year's prizes had been awarded. The Goncourt jury was locked five to five until its president used his double vote to give the prize to the older candidate. Ten minutes later the Renaudot jury elected the candidate they thought they might lose to the other prize. Most of the literary sections ran their prize news putting the Renaudot first, in order to feature the twenty-three-year-old discovery that was rocking Paris literary circles. </p><p> What is <i>The Interrogation</i>? Most likely a myth without distinct delineations. A very solitary young man, Adam Pollo, perhaps the first man, perhaps the last, has a very remarkable interior adventure. He concentrates and he discovers ways of being, ways of seeing. He enters into animals, into a tree.... He has no business, no distractions; he is at the complete disposal of life. All of life, that is, except the society of his own species -- and so the story ends. </p><p> ""This is the next phase after the 'the new novel,'"" wrote the critics. Kafka they said; a direct descendant of Joyce, they said. Beckett they said. Like nothing else, they said. One hundred thousand Frenchmen bought it. They said it was strange and beautiful. Finally the real voice of the young, said the critics. ""I like J. D. Salinger,"" said Mr. Le Clézio, and that was all he said. His remarkable first book will soon be published all over the world and much more will be said.</p>"
887401,65633,Wandering Star,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2004,10,1,eng,,false,1810233,20,1803,2602,714,126,5:152|4:269|3:200|2:73|1:20|total:714,1992,5,5,3.64,453,80,['65633'],['J.M.G. Le Clézio'],['3.65'],['613033'],['C. Dickson'],['3.72'],"<b>Wandering Star</b> tells two discrete stories of two young girls, one Jewish and one Palestinian, who meet once briefly by chance. Their stories are connected by substance, rather than plot. Each is a wandering star in search of a homeland—Esther escaping the Nazi Holocaust, and Nejma, who experiences the horrors of life in the camps. Yet through this novel of dark times and human suffering, affirmation shines as the characters encounter the beauty of nature and instances of human kindness and love.<br /><b>Wandering Star</b> (A Lannan Translation Selection) received extraordinary critical praise in France. Pierre Lepape extolled it in <b>Le Monde</b>, noting that Le Clezio neither moralizes nor takes a political stance: “He goes much farther than that, much deeper; he seeks the signs of human misery and of potential peace at the very heart of life, in a confrontation with time and the elements; with the sun and the earth, with birth and death, with the mystery of origins and the enigma of the future, with the necessity of both remembering and forgetting, without which nothing can be healed.""<br /><br /> <br />Author of over thirty novels, essays, story collections, and translations, <b>J.M.G. Le Clezio</b> and his wife share their time between Albuquerque, New Mexico, the island of Mauritius, and Nice, France. He is the winner of the 2008 Nobel Prize in Literature."
4961958,65633,Ritournelle de la faim,2070122832,9782070122837,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1525010883l/4961958._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1525010883l/4961958._SX50_.jpg,2008,10,2,fre,Gallimard,false,5027770,33,1358,2528,740,73,5:87|4:270|3:270|2:90|1:23|total:740,2008,10,1,3.42,414,25,['65633'],['J.M.G. Le Clézio'],['3.65'],[],[],[],"1931, Paris accueille l'Exposition coloniale. Ethel, 10 ans, s'y promène avec son grand-oncle Samuel Soliman. Celui-ci porte un regard d'autant plus critique sur ce qu'il voit que lui-même vient de l'île Maurice. Cependant, découvrant le pavillon de l'Inde, il décide de l'acquérir pour le reconstruire sur son terrain en l'appelant la Maison mauve."
887400,65633,Mondo et autres histoires,2070373657,9782070373659,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1982,3,1,fre,Editions Gallimard,false,872651,24,1379,2211,625,65,5:133|4:205|3:173|2:93|1:21|total:625,1978,,,3.54,426,21,['65633'],['J.M.G. Le Clézio'],['3.65'],[],[],[],"«Personne n'aurait pu dire d'où venait Mondo. Il était arrivé un jour, par hasard, ici dans notre ville, sans qu'on s'en aperçoive, et puis on s'était habitué à lui. C'était un garçon d'une dizaine d'années, avec un visage tout rond et tranquille, et de beaux yeux noirs un peu obliques. Mais c'était surtout ses cheveux qu'on remarquait, des cheveux brun cendré qui changeaient de couleur selon la lumière, et qui paraissaient presque gris à la tombée de la nuit. [...] Quand il arrivait vers vous, il vous regardait bien en face, il souriait, et ses yeux étroits devenaient deux fentes brillantes. C'était sa façon de saluer. Quand il y avait quelqu'un qui lui plaisait, il l'arrêtait et lui demandait tout simplement : ""Est-ce que vous voulez m'adopter ?""»"
31154720,65633,Eve out of Her Ruins,1941920411,9781941920411,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1469888631l/31154720._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1469888631l/31154720._SY75_.jpg,2016,9,13,eng,Deep Vellum Publishing,true,2142338,12,1991,2087,507,102,5:192|4:214|3:73|2:24|1:4|total:507,2006,1,5,4.12,2,1,"['446239', '65633']","['Ananda Devi', 'J.M.G. Le Clézio']","['3.89', '3.65']",['8351640'],['Jeffrey Zuckerman'],['3.93'],"""Devi writes about terrible and bitter events with a soft, delicate voice.""—<i>Le Figaro</i><br /><br />With brutal honesty and poetic urgency, Ananda Devi relates the tale of four young Mauritians trapped in their country's endless cycle of fear and violence: Eve, whose body is her only weapon and source of power; Savita, Eve's best friend, the only one who loves Eve without self-interest, who has plans to leave but will not go alone; Saadiq, gifted would-be poet, inspired by Rimbaud, in love with Eve; Clélio, belligerent rebel, waiting without hope for his brother to send for him from France.<br /><br /><i>Eve out of Her Ruins </i>is a heartbreaking look at the dark corners of the island nation of Mauritius that tourists never see, and a poignant exploration of the construction of personhood at the margins of society. Awarded the prestigious <i>Prix des cinq continents </i>upon publication as the best book written in French outside of France, <i>Eve Out of her Ruins </i>is a harrowing account of the violent reality of life in her native country by the figurehead of Mauritian literature.<br /><br />The book featurues an original introduction by Nobel Prize winner J.M.G. Le Clézio, who declares Devi ""a truly great writer.""<br /><br /><b>Ananda Devi </b>(b. 1957, Trois-Boutiques, Mauritius) is a novelist and scholar. She has published eight novels as well as short stories and poetry, and was featured at the PEN World Voices Festival in New York in 2015. She was made a Chevalier des Arts et des Lettres by the French Government in 2010."
35891143,65633,Such Fine Boys (The Margellos World Republic of Letters),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,314212,18,1608,1847,512,72,5:90|4:201|3:163|2:46|1:12|total:512,1982,,,3.61,19,2,"['112052', '65633']","['Patrick Modiano', 'J.M.G. Le Clézio']","['3.51', '3.65']",['14241565'],['Mark Polizzotti'],['3.76'],"<div><b>Nobel laureate Patrick Modiano’s spellbinding tale of adolescent schoolmates and the vicissitudes of fate</b><br /><br /> As a boarding school student in the early 1960s, Patrick Modiano lived among the troubled teenage sons of wealthy but self-involved parents. In this mesmerizing novel, Modiano weaves together a series of exquisitely crafted stories about such jettisoned boys at the exclusive Valvert School on the outskirts of Paris: abandoned children of privilege, left to create new family ties among themselves. Misfits and heroes, sports champions and good-hearted chums, the boys of Valvert misbehave, run away, get expelled, and engage in various forms of delinquency and disappearance. They emerge into adulthood tragically damaged, still tethered to their adolescent selves, powerless to escape the central loneliness of their lives in an ever-darkening spiral of self-delusion and grim consequence.<br />  <br /> A meditation on nostalgia, the pitfalls of privilege, and the vicissitudes of fate, this book fully demonstrates the powerful mix of sadness, mystery, wonder, and ominous danger that characterizes Modiano’s most rewarding fiction.<br />    <b>Special feature</b>: J. M. G. Le Clézio’s foreword, here in English for the first time, provides a rare and insightful appreciation of one Nobel laureate by another.  </div>"
745453,65633,Diego et Frida,2070389448,9782070389445,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1995,9,1,,Gallimard Education,false,731602,38,1071,1845,505,46,5:95|4:189|3:178|2:37|1:6|total:505,1993,,,3.65,323,20,['65633'],['J.M.G. Le Clézio'],['3.65'],[],[],[],"Lorsque Frida annonce son intention d'épouser Diego Rivera, son père a ce commentaire acide : ""ce seront les noces d'un éléphant et d'une colombe"". Tout le monde reçoit avec scepticisme la nouvelle du mariage de cette fille turbulente mais de santé fragile avec le ""génie"" des muralistes mexicains, qui a le double de son âge, le triple de son poids, une réputation d'""ogre"" et de séducteur, ce communiste athée qui ose peindre à la gloire des Indiens des fresques où il incite les ouvriers à prendre machettes et fusils pour jeter à bas la trinité démoniaque du Mexique - le prêtre, le bourgeois, l'homme de loi. Diego et Frida raconte l'histoire d'un couple hors du commun. Histoire de leur rencontre, le passé chargé de Diego et l'expérience de la douleur et de la solitude pour Frida. Leur foi dans la révolution, leur rencontre avec Trotski et Breton, l'aventure américaine et la surprenante fascination exercée par Henry Ford. Leur rôle enfin dans le renouvellement du monde de l'art. <br /><br />Étrange histoire d'amour, qui se construit et s'exprime par la peinture, tandis que Diego et Frida poursuivent une oeuvre à la fois dissemblable et complémentaire. L'art et la révolution sont les seuls points communs de ces deux êtres qui sont les seuls points communs de ces deux êtres qui ont exploré toutes les formes de la déraison. Frida est, pour Diego, cette femme douée de magie entrevue chez sa nourrice indienne et, pour Frida, Diego est l'enfant tout-puissant que son ventre n'a pas pu porter. Ils forment donc un couple indestructible, mythique, aussi parfait et contradictoire que la dualité mexicaine originelle, Ometecuhtli et Omecihuatl."
887405,65633,Onitsha,0803279663,9780803279667,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328819653l/887405._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328819653l/887405._SX50_.jpg,1997,4,1,,Bison Books,false,872656,21,1108,1842,502,55,5:112|4:184|3:146|2:48|1:12|total:502,1991,,,3.67,391,42,"['65633', '460447']","['J.M.G. Le Clézio', 'Alison Anderson']","['3.65', '3.74']",[],[],[],"<i>Onitsha</i> tells the story of Fintan, a youth who travels to Africa in 1948 with his Italian mother to join the English father he has never met. Fintan is initially enchanted by the exotic world he discovers in Onitsha, a bustling city prominently situated on the eastern bank of the Niger River. But gradually he comes to recognize the intolerance and brutality of the colonial system. His youthful point of view provides the novel with a notably direct, horrified perspective on racism and colonialism. In the words of translator Alison Anderson, <i>Onitsha</i> is remarkable for its “almost mythological evocation of local history and beliefs.” It is full of atmosphere—sights, sounds, smells —and at times the author’s sentences seem to flow with the dreamy languor of the river itself. But J. M. G. Le Clézio “never lets us forget the harsh realities of life nor the subsequent tragedy of war.” A startling account—and indictment—of colonialism, <i>Onitsha</i> is also a work of clear, forthright prose that ably portrays both colonial Nigeria and a young boy’s growing outrage."
19911621,65633,Tomorrow I'll be Twenty,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,false,14290133,17,1048,1567,414,49,5:92|4:171|3:125|2:22|1:4|total:414,2010,,,3.79,10,2,"['70642', '65633']","['Alain Mabanckou', 'J.M.G. Le Clézio']","['3.60', '3.65']",['283511'],['Helen Stevenson'],['3.41'],"Michel, dix ans, vit à Pointe-Noire, la capitale économique du Congo dans les années 1970. A travers son regard, ce roman relate la vie trépidante d'une famille africaine : le père adoptif de Michel, réceptionniste au Victory Palace, maman Pauline qui a du mal à éduquer son fils unique, l'oncle René riche communiste, l'ami Lounès et sa soeur Caroline. Prix Georges-Brassens 2010."
9468365,65633,الحوت,,9789774212579,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1319145105l/9468365._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1319145105l/9468365._SY75_.jpg,2010,,,ara,الهيئة المصرية العامة للكتاب,false,3102998,15,760,1255,360,93,5:54|4:141|3:106|2:44|1:15|total:360,1992,7,26,3.49,258,78,"['65633', '4398733', '5821814']","['J.M.G. Le Clézio', 'إيمان رياح', 'جان ماري لوكليزيو']","['3.65', '3.48', '3.48']",[],[],[],"«Awaïté Pawana !» John, le matelot de Nantucket, oubliera-t-il jamais le cri lancé par l'homme de vigie des baleiniers ? Qu'est devenue la lagune de légende où les géants des mers venaient se cacher ? Pourquoi le capitaine Charles Melville Scammon a-t-il tant voulu découvrir ce lieu sans nom aussi vieux que le monde ? Comment peut-on détruire ce qu'on aime ?Un magnifique récit sur les baleines, l'aventure des hommes et la fragile beauté du monde. Illustré en couleurs. ""Pawana"" (baleine en langue nattick indienne) fut écrit en 1988 pour le théâtre. C'est l'histoire authentique de Charles Melville Scammon qui, après avoir découvert au Mexique une lagune où se reproduisaient les baleines grises, décida de les exterminer. Puis, se rendant compte qu'il commettait une erreur irréparable, il consacra sa vie à leur sauvegarde, aidé par les révolutionnaires mexicains."
5014429,65633,Tourbillon,2070781437,9782070781430,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1455222191l/5014429._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1455222191l/5014429._SY75_.jpg,2006,10,5,fre,Editions Gallimard,false,930280,15,717,1038,261,44,5:85|4:101|3:61|2:12|1:2|total:261,1950,,,3.98,1,0,"['24846', '65633']","['Shelby Foote', 'J.M.G. Le Clézio']","['4.40', '3.65']","['19912277', '6563919']","['Hervé Belkiri-Deluen', 'Maurice-Edgar Coindreau']","['5.00', '3.89']","A cinquante ans passés, Luther Eustis, pauvre agriculteur blanc du Mississippi, abandonne femme et enfants pour s'enfuir sur une île déserte du lac Bristol avec une "" fille facile "" de dix-huit ans, Beulah. Pentecôtiste et puritain, Eustis, qui ne se sépare jamais de sa Bible, se livre à une tentative dérisoire de retour à l'innocence originelle. Mais il sait bien qu'au fond il se perd. Bientôt il découvre les instincts vicieux de Beulah lorsqu'elle séduit le fils sourd-muet d'une femme monstrueuse, poilue et musclée comme un homme, qui vit au bord du lac. Eustis étrangle alors sa maîtresse et jette le corps à l'eau, lesté de bloc de ciment. A quelque temps de là, le cadavre remonte à la surface. Retrouvé et arrêté, Eustis affiche une parfaite indifférence à l'égard des événements. Tout est entre les mains de Dieu. Son avocat plaide la folie et lui épargne la chaise électrique. Il sera condamné à la réclusion à perpétuité. Le récit commence par le procès d'Eustis et, au fil des chapitres, tous les protagonistes du drame, prenant la parole à tour de rôle, commentent les faits chacun à sa manière. Par un tour de force magistral, l'histoire, exposée tout entière dès le début, ne cesse de s'approfondir sans qu'aucun fait nouveau vienne bouleverser les données premières. Et nous comprenons peu à peu que le crime d'Eustis concerne toute la communauté et même tout le Sud sa civilisation imprégnée de la Bible, sa pauvreté, sa résignation, ses croyances obscurantistes, le cloisonnement affectif de ses membres."
