id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
360253,14033,"The Gathering Storm (The Second World War, #1)",0141441720,9780141441726,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1567696485l/360253._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1567696485l/360253._SY75_.jpg,2005,5,5,eng,,false,350367,68,16351,22484,5157,309,5:2639|4:1864|3:555|2:69|1:30|total:5157,1948,6,1,4.36,3905,218,['14033'],['Winston S. Churchill'],['4.28'],[],[],[],"Winston Churchill was not only a statesman and leader of historic proportions, he also possessed substantial literary talents. These two factors combine to make <i>The Gathering Storm</i> a unique work. The first volume of Churchill's memoirs, this selection is broken into two parts. The first, <i>From War to War,</i> consists of Churchill's critical observations on the settlement of World War I and its place in the causes of the Second World War. The second volume contains letters and memoranda from the British government--of which Churchill was part--as the country plunged unprepared into war. This stands as the best of history: written as it was made, by the man who made it."
28353954,14033,I Have a Dream,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1469012052l/28353954._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1469012052l/28353954._SY75_.jpg,2010,12,23,ita,RCS Quotidiani,false,40174491,31,6263,13157,2951,466,5:1869|4:701|3:278|2:71|1:32|total:2951,1973,8,24,4.46,3,0,"['23924', '3047', '6473881', '367338', '17435', '76172', '8277356', '14033', '91343', '2916866', '10102', '152981', '5810891', '71441', '538529', '219075', '392718', '108633', '176386']","['Martin Luther King Jr.', 'John F. Kennedy', 'Pope John Paul II', 'Nelson Mandela', 'Malcolm X', 'Ernesto Che Guevara', 'Pope John XXIII', 'Winston S. Churchill', 'Yitzhak Rabin', 'Yasser Arafat', 'Salvador Allende', ""Gabriele D'Annunzio"", 'Mahatma Gandhi', 'Václav Havel', 'Filippo Tommaso Marinetti', 'Franklin D. Roosevelt', 'Muhammad Anwar el-Sadat', 'Andrei D. Sakharov', 'Woodrow Wilson']","['4.46', '3.96', '4.38', '4.31', '4.32', '3.79', '4.32', '4.28', '3.79', '4.17', '4.02', '3.54', '4.06', '4.08', '3.68', '3.97', '3.73', '3.94', '3.68']",[],[],[],"Le parole di questi uomini sembrano le ultime parole di senso universale, quelle dette prima del settembre 2001; e, alla luce degli eventi successivi, sembra fatale che fossero scritte tutte nel nome di un sogno.<br />Dalla prefazione di Franco Cordelli"
90229,14033,"My Early Life, 1874-1904",0684823454,9780684823454,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1996,6,6,,Scribner,false,87077,10,8205,12945,3035,200,5:1437|4:1100|3:390|2:82|1:26|total:3035,1930,,,4.27,2471,159,"['14033', '11789']","['Winston S. Churchill', 'William Manchester']","['4.28', '4.24']",[],[],[],"<b>
  <i>Here, in his own words, are the fascinating first thirty years in the life of one of the most provocative and compelling leaders of the twentieth century, Winston Churchill.</i>
</b><br /><br />As a visionary, statesman, and historian, and the most eloquent spokesman against Nazi Germany, Winston Churchill was one of the greatest figures of the twentieth century. In this autobiography, Churchill recalls his childhood, his schooling, his years as a war correspondent in South Africa during the Boer War, and his first forays into politics as a member of Parliament. <i>My Early Life</i> not only gives readers insights into the shaping of a great leader but, as Churchill himself wrote, ""a picture of a vanished age.""<br /><br />If you want to fully understand Winston Churchill, <i>My Early Life</i> is essential reading."
326883,14033,"Their Finest Hour (The Second World War, #2)",0141441739,9780141441733,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1567696400l/326883._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1567696400l/326883._SY75_.jpg,2005,5,5,,Penguin Classics,false,2188091,52,8535,12925,2944,146,5:1557|4:1046|3:291|2:33|1:17|total:2944,1949,,,4.39,2322,93,['14033'],['Winston S. Churchill'],['4.28'],[],[],[],"Winston Churchill's six-volume history of the cataclysm that swept the world remains the definitive history of the Second World War. Lucid, dramatic, remarkable both for its breadth and sweep and for its sense of personal involvement, it is universally acknowledged as a magnificent reconstruction and is an enduring, compelling work that led to his being awarded the Nobel Prize for literature. Their Finest Hour enthrallingly recounts key events and battles from May to December 1940 as Britain stood isolated while Nazi Germany pursued its seemingly unconquerable war path - the fall of France, Dunkirk and the Battle of Britain, the horrors of the Blitz and Hitler's plans to invade and crush Russia, his sole ally in Europe."
90235,14033,"The Birth of Britain (A History of the English Speaking Peoples, #1)",0304363898,9780304363896,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2002,,,,,false,994363,55,6669,9408,2244,207,5:927|4:900|3:352|2:52|1:13|total:2244,1956,,,4.19,1630,151,['14033'],['Winston S. Churchill'],['4.28'],[],[],[],"""This history will endure; not only because Sir Winston has written it, but also because of its own inherent virtues - its narrative power, its fine judgment of war and politics, of soldiers and statesmen, and even more because it reflects a tradition of what Englishmen in the hey-day of their empire thought and felt about their country's past."" <i>The Daily Telegraph</i><br /><br />Spanning four volumes and many centuries of history, from Caesar's invasion of Britain to the start of World War I, <i>A History of the English-Speaking Peoples</i> stands as one of Winston S. Churchill's most magnificent literary works. Begun during Churchill's 'wilderness years' when he was out of government, first published in 1956 after his leadership through the darkest days of World War II had cemented his place in history and completed when Churchill was in his 80s, it remains to this day a compelling and vivid history.<br /><br />The first volume - <i>The Birth of Britain </i>- tells the story of the formation of the British state, from the arrival of Julius Caesar and the Roman Empire through the invasions of the Vikings and the Normans, the signing of the Magna Carta and establishment of the mother of parliaments to the War of the Roses."
25590,14033,"The Grand Alliance (The Second World War, #3)",0141441747,9780141441740,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1567696269l/25590._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1567696269l/25590._SY75_.jpg,2005,5,5,,Penguin Classics,false,2417536,46,5028,8785,2020,102,5:1012|4:742|3:233|2:25|1:8|total:2020,1950,4,,4.35,1560,66,['14033'],['Winston S. Churchill'],['4.28'],[],[],[],"Winston Churchill's six-volume history of the cataclysm that swept the world remains the definitive history of the Second World War. Lucid, dramatic, remarkable both for its breadth and sweep and for its sense of personal involvement, it is universally acknowledged as a magnificent reconstruction and is an enduring, compelling work that led to his being awarded the Nobel Prize for literature. The Grand Alliance recounts the momentous events of 1941 surrounding America's entry into the War and Hitler's march on Russia - the continuing onslaught on British civilians during the Blitz, Japan's attack on Pearl Harbor and the alliance between Britain and America that shaped the outcome of the War."
25587,14033,The Second World War,039541685X,9780395416853,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1986,5,9,eng,Mariner Books,false,18050292,55,6142,7678,1724,123,5:1035|4:504|3:136|2:30|1:19|total:1724,1948,,,4.45,1512,101,"['14033', '4619485']","['Winston S. Churchill', 'John Keegan']","['4.28', '4.02']",[],[],[],"<b>The definitive, Nobel Prize–winning history of World War II, universally acknowledged as a magnificent historical reconstruction and an enduring work of literature</b><br /><br /> <br /><br />From Britain's darkest and finest hour to the great alliance and ultimate victory, the Second World War remains the most pivotal event of the twentieth century. Winston Churchill was not only the war's greatest leader, he was the free world's singularly eloquent voice of defiance in the face of Nazi tyranny, and it's that voice that animates this six-volume history. Remarkable both for its sweep and for its sense of personal involvement, it begins with <i>The Gathering Storm</i>; moves on to <i>Their Finest Hour</i>, The <i>Grand Alliance</i>, <i>The Hinge of Fate</i>, and <i>Closing the Ring</i>; and concludes with <i>Triumph and Tragedy</i>."
25592,14033,"The Hinge of Fate (The Second World War, #4)",0141441755,9780141441757,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1567697096l/25592._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1567697096l/25592._SY75_.jpg,2005,5,5,,Penguin Classics,false,837890,12,4399,7225,1639,68,5:901|4:549|3:157|2:21|1:11|total:1639,1950,1,,4.41,1299,44,['14033'],['Winston S. Churchill'],['4.28'],[],[],[],"Winston Churchill's six-volume history of the cataclysm that swept the world remains the definitive history of the Second World War. Lucid, dramatic, remarkable both for its breadth and sweep and for its sense of personal involvement, it is universally acknowledged as a magnificent reconstruction and is an enduring, compelling work that led to his being awarded the Nobel Prize for literature. The Hinge of Fate describes how the tide of the war gradually turned for Britain and its allies from constant defeat to almost unbroken successes - Japan's successful assault on the Pacific, Britain's attempts to aid a beleaguered Russia and the defeat of Rommel at the Battle of Alamein."
112933,14033,"Closing the Ring (The Second World War, #5)",0141441763,9780141441764,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1567696937l/112933._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1567696937l/112933._SY75_.jpg,2005,5,5,,Penguin Classics,false,1716705,29,4137,6710,1531,54,5:810|4:534|3:157|2:23|1:7|total:1531,1951,,,4.38,1218,35,['14033'],['Winston S. Churchill'],['4.28'],[],[],[],"Winston Churchill's six-volume history of the cataclysm that swept the world remains the definitive history of the Second World War. Lucid, dramatic, remarkable both for its breadth and sweep and for its sense of personal involvement, it is universally acknowledged as a magnificent reconstruction and is an enduring, compelling work that led to his being awarded the Nobel Prize for literature. Closing the Ring chronicles the period between June 1943 and July 1944 as the Allies consolidated their gains towards a drive to victory - the fall of Mussolini, Hitler's 'secret weapon', the mounting air offensive on Germany, strategies to defeat Japan and the plans for D Day."
326882,14033,"Triumph and Tragedy (The Second World War, #6)",0141441771,9780141441771,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1567696124l/326882._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1567696124l/326882._SY75_.jpg,2005,5,5,eng,Penguin Classics,false,2417662,34,4103,6365,1450,86,5:758|4:525|3:146|2:16|1:5|total:1450,1953,,,4.39,1128,55,['14033'],['Winston S. Churchill'],['4.28'],[],[],[],"Winston Churchill's six-volume history of the cataclysm that swept the world remains the definitive history of the Second World War. Lucid, dramatic, remarkable both for its breadth and sweep and for its sense of personal involvement, it is universally acknowledged as a magnificent reconstruction and is an enduring, compelling work that led to his being awarded the Nobel Prize for literature. Triumph and Tragedy recounts the dramatic months as the War drew to a close - the Normandy landings, the liberation of Western Europe, the bombing of Hiroshima and Nagasaki, and the surrender of Germany and Japan."
1644043,14033,"A History of the English Speaking Peoples, 4 Vols",0880294264,9780880294263,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1267729351l/1644043._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1267729351l/1644043._SX50_.jpg,1990,,,eng,Dorset Press,false,6942345,45,4078,5491,1277,118,5:614|4:472|3:158|2:26|1:7|total:1277,1958,,,4.30,860,70,['14033'],['Winston S. Churchill'],['4.28'],[],[],[],"Вашему вниманию предлагается комплект из 4 книг У.Черчилля ИСТОРИЯ АНГЛОЯЗЫЧНЫХ НАРОДОВ.<br /><br />Том 1<br />Рождение Британии (Автор: Черчилль Уинстон Спенсер, Переводчик: Самуйлов Сергей Николаевич).<br />Первый том «Истории англоязычных народов» У. С. Черчилля посвящен ранней истории Британии.<br /><br />Том 2<br />Новый мир (Автор: Черчилль Уинстон Спенсер, Переводчик: Самуйлов Сергей Николаевич, Переводчик: Иванова О. Ю.).<br />Второй том «Истории англоязычных народов» У. С. Черчилля посвящен эпохе абсолютизма.<br /><br />Том 3<br />Эпоха революций (Автор: Черчилль Уинстон Спенсер, Переводчик: Леонович Максим А.).<br />Третий том посвящен периоду от 1688 до 1815 года, отмеченному борьбой с Францией за гегемонию в Европе и мире, борьбой, из которой Великобритания, несмотря на драматический разрыв со своими североамериканскими колониями, вышла победительницей и превратилась в сильнейшую мировую державу.<br /><br />Том 4<br />Великие демократии (Автор: Черчилль Уинстон Спенсер, Переводчик: Мичковский Олег И.).<br />Последний том сочинения Уинстона Черчилля «История англоязычных народов» посвящен становлению западной демократии в англосаксонском мире в XIX веке: борьбе за эмансипацию католиков, парламентской реформе (1832), принятию фритредерского законодательства (1846) в Соединенном королевстве и борьбе за отмену рабства в Соединенных Штатах."
