id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
786699,11562,Omeros,0374523509,9780374523503,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1316635362l/786699._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1316635362l/786699._SY75_.jpg,1992,6,1,en-US,"Farrar, Straus and Giroux",false,626666,18,6272,8793,2198,198,5:893|4:688|3:395|2:169|1:53|total:2198,1990,,,4.00,2026,175,['11562'],['Derek Walcott'],['4.02'],[],[],[],"A poem in five books, of circular narrative design, titled with the Greek name for Homer, which simultaneously charts two currents of history: the visible history charted in events—the tribal losses of the American Indian, the tragedy of African enslavement—and the interior, unwritten epic fashioned from the suffering of the individual in exile."
93933,11562,"Collected Poems, 1948-1984",0374520259,9780374520250,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1316737990l/93933._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1316737990l/93933._SX50_.jpg,1987,1,1,eng,"Farrar, Straus and Giroux",false,90549,3,2455,3336,801,31,5:359|4:267|3:135|2:28|1:12|total:801,1985,,,4.16,774,29,['11562'],['Derek Walcott'],['4.02'],[],[],[],"<p>This remarkable collection, which won the 1986 <i>Los Angeles Times</i> Book Prize for Poetry, includes most of the poems from each of Derek Walcott's seven prior books of verse and all of his long autobiographical poem, ""Another Life."" The 1992 Nobel Laureate in Literature, Walcott has been producing for several decades, poetry with all the beauty, wisdom, directness, and narrative force of our classic myths and fairy tales, and in this hefty volume readers will find a full record of his important endeavor. <br /><br />""Walcott's virutes as a poet are extraordinary,"" James Dickey wrote in <i>The New York Times Book Review</i>. ""He could turn his attention on anything at all and make it live with a reality beyond its own; through his fearless language it becomes not only its acquired life, but the real one, the one that lasts . . . Walcott is spontaneous, headlong, and inventive beyond the limits of most other poets now writing.""</p>"
34726141,11562,"The Poetry Pharmacy: Tried-and-True Prescriptions for the Mind, Heart and Soul",1846149541,9781846149542,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1501487310l/34726141._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1501487310l/34726141._SY75_.jpg,2017,9,28,eng,Particular Books,false,55907246,5,2730,2479,578,77,5:287|4:191|3:86|2:8|1:6|total:578,2017,9,28,4.29,462,64,"['774441', '8567', '387955', '146538', '110182', '656983', '80126', '40274', '10221', '3851408', '314772', '110180', '16271', '15291385', '11562', '64716', '143321', '15489524', '399928', '730005', '186471', '282784', '61509', '6989', '3503', '23988', '67113', '438', '875661', '2510375', '246733', '77318', '29574', '158815', '10772', '11978', '105289', '2937128', '577723', '33998', '17940831', '144640', '82593', '5289002', '244233', '226928']","['William Sieghart', 'Wendell Berry', 'Susan Coolidge', 'Siegfried Sassoon', 'Izumi Shikibu', 'J.R.R. Tolkien', 'Adrian Mitchell', 'William Stafford', 'Derek Mahon', 'Oscar Hammerstein II', 'John Burnside', 'Jane Hirshfield', 'Julia Darling', 'Hafez', 'Derek Walcott', 'Philip Larkin', 'Christopher Logue', 'Walter D. Wintle', 'Stuart Henson', 'Michael Laskey', 'Ella Wheeler Wilcox', 'Vicki Feaver', 'Mark Doty', 'Rudyard Kipling', 'Maya Angelou', 'Mary Oliver', 'James Fenton', 'Billy Collins', 'Rumi', 'Helen Farish', 'Sheenagh Pugh', 'John Donne', 'Seamus Heaney', 'Imtiaz Dharker', 'Vernon Scannell', 'John Keats', 'Wendy Cope', 'P.K. Page', 'U.A. Fanthorpe', 'Edna St. Vincent Millay', 'Ann Samson', 'Duncan Forbes', 'Jack Gilbert', 'Mary Elizabeth Frye', 'Elizabeth Jennings', 'Paul Durcan']","['4.04', '4.27', '3.90', '4.12', '4.28', '4.33', '4.04', '4.30', '4.07', '4.16', '3.75', '4.18', '3.87', '4.48', '4.02', '4.07', '4.40', '4.36', '4.33', '4.35', '4.12', '4.30', '4.13', '3.93', '4.23', '4.32', '3.97', '4.16', '4.34', '4.35', '4.05', '4.14', '4.11', '3.91', '4.33', '4.18', '4.01', '4.18', '4.33', '4.16', '4.36', '4.27', '4.32', '4.41', '3.84', '4.26']",[],[],[],"<b>'Truly a marvellous collection ... There is balm for the soul, fire for the belly, a cooling compress for the fevered brow, solace for the wounded, an arm around the lonely shoulder - the whole collection is a matchless compound of hug, tonic and kiss' Stephen Fry</b><br /><br />Sometimes only a poem will do. These poetic prescriptions and wise words of advice offer comfort, delight and inspiration for all; a space for reflection, and that precious realization - <i>I'm not the only one who feels like this</i>.<br /><br />In the years since he first had the idea of prescribing short, powerful poems for all manner of spiritual ailments, William Sieghart has taken his Poetry Pharmacy around the length and breadth of Britain, into the pages of the<i> Guardian</i>, onto BBC Radio 4 and onto the television, honing his prescriptions all the time. This pocket-sized book presents the most essential poems in his dispensary: those which, again and again, have really shown themselves to <i>work</i>. Whether you are suffering from loneliness, lack of courage, heartbreak, hopelessness, or even from an excess of ego, there is something here to ease your pain.<br /><br /><b>'The book is delightful; it rightly resituates poetry in relation to its biggest and most serious task: helping us to live and die well' Alain de Botton</b>"
7041181,11562,White Egrets,0374289298,9780374289294,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1311985945l/7041181._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1311985945l/7041181._SX50_.jpg,2010,3,16,eng,"Farrar, Straus and Giroux",false,7290400,9,1407,1895,461,76,5:194|4:154|3:87|2:22|1:4|total:461,2010,3,16,4.11,394,67,['11562'],['Derek Walcott'],['4.02'],[],[],[],"<b>A DAZZLING NEW COLLECTION FROM ONE OF THE MOST IMPORTANT POETS OF THE TWENTIETH CENTURY </b><br /><b></b><br /><b></b>In <i>White Egrets</i>, Derek Walcott treats the characteristic subjects of his career--the Caribbean's complex colonial legacy, his love of the Western literary tradition, the wisdom that comes through the passing of time, the always strange joys of new love, and the sometimes terrifying beauty of the natural world--with an intensity and drive that recall his greatest work. Through the mesmerizing repetition of theme and imagery, Walcott creates an almost surflike cadence, broadening the possibilities of rhyme and meter, poetic form and language.<br /><br /><i>White Egrets </i>is a moving new collection from one of the most important poets of the twentieth century--a celebration of the life and language of the West Indies. It is also a triumphant paean to beauty, love, art, and--perhaps most surprisingly--getting older."
6471136,11562,Ti-Jean and His Brothers,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1446524607l/6471136._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1446524607l/6471136._SY75_.jpg,,,,,,false,6661753,2,3024,1784,451,24,5:229|4:94|3:55|2:25|1:48|total:451,1998,5,19,3.96,449,24,['11562'],['Derek Walcott'],['4.02'],[],[],[],
138245,11562,Dream on Monkey Mountain and Other Plays,0374508607,9780374508609,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1316137262l/138245._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1316137262l/138245._SY75_.jpg,1971,1,1,,"Farrar, Straus and Giroux",false,2138427,6,860,1357,374,23,5:92|4:117|3:112|2:40|1:13|total:374,1970,1,1,3.63,319,16,['11562'],['Derek Walcott'],['4.02'],[],[],[],"On a Caribbean island, the morning after a full moon, Felix Hobain tears through the market in a drunken rage. Taken away to sober up in jail, all that night he is gripped by hallucinations: the impoverished hermit believes he has become a healer, walking from village to village, tending to the sick, waiting for a sign from God. In this dream, his one companion, Moustique, wants to exploit his power. Moustique decides to impersonate a prophet himself, ignoring a coffin-maker who warns him he will die and enraging the people of the island. Hobain, half-awake in his desolate jail cell, terrorized by the specter of his friend's corruption, clings to his visionary quest. He will try to transform himself; to heal Moustique, his jailer, and his jail-mates; and to be a leader for his people. <i>Dream on Monkey Mountain</i> was awarded the 1971 Obie Award for a Distinguished Foreign Play when it was first presented in New York, and Edith Oliver, writing in <i>The New Yorker</i>, called it a masterpiece.<br /><br /><br /><br />Three of Derek's Walcott's most popular short plays are also included in this volume: <i>Ti-Jean and His Brothers</i>;<i> Malcochon, or The Six in the Rain</i>; and <i>The Sea at Dauphin</i>. In an expansive introductory essay, What the Twilight Says, the playwright explains his founding of the seminal dramatic company where these works were first performed, the Trinidad Theatre Workshop.<br /><br />First published in 1970, <i>Dream on Monkey Mountain and Other Plays</i> is an essential part of Walcott's vast and important body of work."
138240,11562,Selected Poems,0374260664,9780374260668,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1316727766l/138240._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1316727766l/138240._SY75_.jpg,2007,1,9,,"Farrar, Straus and Giroux",false,2346334,9,669,1088,271,18,5:94|4:105|3:57|2:12|1:3|total:271,1964,,,4.01,201,15,"['11562', '79947']","['Derek Walcott', 'Edward Baugh']","['4.02', '4.05']",[],[],[],"Drawing from every stage of his career, Derek Walcott's <i>Selected Poems </i>brings together famous pieces from his early volumes, including ""A Far Cry from Africa"" and ""A City's Death by Fire,"" with passages from the celebrated <i>Omeros</i> and selections from his latest major works, which extend his contributions to reenergizing the contemporary long poem. Here we find all of Walcott's essential themes, from grappling with the Caribbean's colonial legacy to his conflicted love of home and of Western literary tradition; from the wisdom-making pain of time and mortality to the strange wonder of love, the natural world, and what it means to be human. We see his lifelong labor at poetic crafts, his broadening of the possibilities of rhyme and meter, stanza forms, language, and metaphor. Edited and with an introduction by the Jamaican poet and critic Edward Baugh, this volume is a perfect representation of Walcott's breadth of work, spanning almost half a century."
52140997,11562,Poems to Fall in Love With,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,72701147,1,675,818,200,30,5:79|4:77|3:30|2:11|1:3|total:200,2019,10,3,4.09,5,2,"['59749', '202818', '277253', '1221698', '7757886', '99727', '10547', '947', '52060', '11562', '6511683', '6570292', '84076', '75779', '5481957']","['Chris Riddell', 'Juliet Stevenson', 'David Rintoul', 'Neil Gaiman', 'Nikita Gill', 'Carol Ann Duffy', 'E.E. Cummings', 'William Shakespeare', 'Leonard Cohen', 'Derek Walcott', 'Hollie McNish', 'Kate Tempest', 'John Betjeman', 'Roger McGough', 'Various']","['4.13', '3.84', '3.70', '4.13', '4.11', '3.97', '4.25', '3.87', '3.98', '4.02', '4.22', '4.01', '4.02', '3.94', '3.98']",[],[],[],"In Poems to Fall in Love With Chris Riddell has selected and illustrated his very favourite classic and modern poems about love.<br />This gorgeously illustrated collection celebrates love in all its guises, from silent admiration through passion to tearful resignation. These poems speak of the universal experiences of the heart and are brought to life with Chris's exquisite, intricate artwork.<br />This perfect gift features famous poems, old and new, and a few surprises. Classic verses sit alongside the modern to create the ultimate collection. Includes poems from Neil Gaiman, Nikita Gill, Carol Ann Duffy, E. E. Cummings, Shakespeare, Leonard Cohen, Derek Walcott, Hollie McNish, Kate Tempest, John Betjeman and Roger McGough and many more."
138241,11562,The Prodigal: A Poem,0374530165,9780374530167,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1316638342l/138241._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1316638342l/138241._SX50_.jpg,2006,3,21,,"Farrar, Straus and Giroux",false,848645,7,487,766,200,17,5:62|4:68|3:48|2:18|1:4|total:200,2004,,,3.83,167,13,['11562'],['Derek Walcott'],['4.02'],[],[],[],"<i>The Prodigal</i> is a journey through physical and mental landscapes, from Greenwich Village to the Alps, Pescara to Milan, Germany to Cartagena. But always in ""the music of memory, water,"" abides St. Lucia, the author's birthplace, and the living sea. In his new work, Derek Walcott has created a sweeping yet intimate epic of an exhausted Europe studded with church spires and mountains, train stations and statuary, where the New World is an idea, a ""wavering map,"" and where History subsumes the natural history of his ""unimportantly beautiful"" island home. Here, the wanderer fears that he has been tainted by his exile, that his life has become untranslatable, and that his craft itself is rooted in betrayal of the vivid archipelago to which, like Antaeus, he must return for the very sustenance of life."
17978115,11562,The Poetry of Derek Walcott 1948-2013,0374125619,9780374125615,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380963881l/17978115._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380963881l/17978115._SX50_.jpg,2014,1,21,,Farrar Straus Giroux,false,25206621,9,1150,713,165,16,5:95|4:42|3:17|2:8|1:3|total:165,2014,1,21,4.32,149,14,"['11562', '68597']","['Derek Walcott', 'Glyn Maxwell']","['4.02', '3.91']",[],[],[],"<b>A collection spanning the whole of Derek Walcott’s celebrated, inimitable, essential career <br /></b><br />“He gives us more than himself or ‘a world’; he gives us a sense of infinity embodied in the language.” To Joseph Brodsky’s words of praise, one might add the more concrete honors that the renowned poet Derek Walcott has received: a MacArthur Foundation Genius Grant; the Queen’s Gold Medal for Poetry; the Nobel Prize in Literature.<br />     Now, <i>The Poetry of Derek Walcott 1948</i>–<i>2013</i> draws from every stage of his storied career. Here is his very earliest work—“In My Eighteenth Year,” published when he was eighteen; his first widely celebrated verses—“A Far Cry from Africa,” which speaks of violence, of loyalties divided in one’s very blood; his mature work—“The Schooner Flight” from <i>The Star-Apple Kingdom</i>; and his late masterpieces—the tenderness of “Sixty Years After” from the 2010 collection <i>White Egrets.<br />     </i>Across sixty-five years, Walcott grapples with the themes that have defined his work as they have defined his life: the unsolvable riddle of identity; the painful legacy of colonialism on his native Caribbean island of St. Lucia; the mysteries of faith and love and the natural world; the Western canon, celebrated and problematic; the trauma of growing old, of losing friends, family, one’s own memory. This collection, edited by the celebrated English poet Glyn Maxwell, will prove as enduring as the questions and passions that have driven Walcott to write for more than half a century."
