id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
27860821,7330,For Whom the Bell Tolls,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1447947732l/27860821._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1447947732l/27860821._SY75_.jpg,1990,,,eng,Easton Press,false,2252079,514,502600,962417,242504,6140,5:85080|4:88848|3:49716|2:13617|1:5243|total:242504,1940,10,,3.97,3,1,"['1455', '7330', '668078']","['Ernest Hemingway', 'Sinclair Lewis', 'Lynn Ward']","['3.83', '3.76', '3.80']",[],[],[],"In 1937 Ernest Hemingway traveled to Spain to cover the civil war there for the North American Newspaper Alliance. Three years later he completed the greatest novel to emerge from ""the good fight"", For Whom the Bell Tolls. The story of Robert Jordan, a young American in the International Brigades attached to an antifascist guerilla unit in the mountains of Spain, it tells of loyalty and courage, love and defeat, and the tragic death of an ideal. In his portrayal of Jordan's love for the beautiful Maria and his superb account of El Sordo's last stand, in his brilliant travesty of La Pasionaria and his unwillingness to believe in blind faith, Hemingway surpasses his achievement in The Sun Also Rises and A Farewell to Arms to create a work at once rare and beautiful, strong and brutal, compassionate, moving and wise. ""If the function of a writer is to reveal reality,"" Maxwell Perkins wrote to Hemingway after reading the manuscript, ""no one ever so completely performed it."" Greater in power, broader in scope, and more intensely emotional than any of the author's previous works, it stands as one of the best war novels of all time."
11376,7330,Main Street,0375753141,9780375753145,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2000,11,1,eng,Modern Library,false,18537748,365,49631,88469,23479,1057,5:6301|4:8487|3:6295|2:1735|1:661|total:23479,1920,,,3.77,21560,794,['7330'],['Sinclair Lewis'],['3.76'],[],[],[],"With Commentary by E. M. Forster, Dorothy Parker, H. L. Mencken, Lewis Mumford, Rebecca West, Sherwood Anderson, Malcolm Cowley, Alfred Kazin, Constance Rourke, and Mark Schorer.<br /><br /><i>Main Street</i>, the story of an idealistic young woman's attempts to reform her small town, brought Lewis immediate acclaim when it was published in 1920. It remains one of the essential texts of the American scene. Lewis Mumford observed: ""In <i>Main Street</i> an American had at last written of our life with something of the intellectual rigor and critical detachment that had seemed so cruel and unjustified [in Charles Dickens and Matthew Arnold]. Young people had grown up in this environment, suffocated, stultified, helpless, but unable to find any reason for their spiritual discomfort. Mr. Lewis released them.""<br /><br />Sinclair Lewis (1885-1951), was born in Sauk Centre, Minnesota and graduated from Yale in 1907. In 1930 he became the first American recipient of the Nobel Prize in Literature. <i>Main Street</i> (1920) was his first critical and commercial success. Lewis's other noted books include <i>Babbitt</i> (1922), <i>Arrowsmith</i> (1925), <i>Elmer Gantry</i> (1927), <i>Dodsworth</i> (1929), and <i>It Can't Happen Here</i> (1935)."
169718,7330,Babbitt,142640607X,9781426406072,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2008,5,29,,BiblioLife,false,2772467,645,43970,76152,20803,1222,5:4674|4:7618|3:5999|2:1801|1:711|total:20803,1922,,,3.66,16584,675,['7330'],['Sinclair Lewis'],['3.76'],[],[],[],
11371,7330,It Can't Happen Here,045121658X,9780451216588,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2005,10,4,eng,NAL Trade,false,1296784,304,55025,51905,13791,2356,5:3130|4:5748|3:3704|2:942|1:267|total:13791,1935,10,,3.76,9252,1588,"['7330', '14239512']","['Sinclair Lewis', 'Michael R.  Meyer']","['3.76', '3.87']",[],[],[],"The only one of Sinclair Lewis's later novels to match the power of <i>Main Street, Babbitt</i>, and <i>Arrowsmith, It Can't Happen Here</i> is a cautionary tale about the fragility of democracy, an alarming, eerily timeless look at how fascism could take hold in America. Written during the Great Depression when America was largely oblivious to Hitler's aggression, it juxtaposes sharp political satire with the chillingly realistic rise of a President who becomes a dictator to save the nation from welfare cheats, rampant promiscuity, crime, and a liberal press. Now finally back in print, <i>It Can't Happen Here</i> remains uniquely important, a shockingly prescient novel that's as fresh and contemporary as today's news."
11389,7330,Arrowsmith,0451526910,9780451526915,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328006651l/11389._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328006651l/11389._SY75_.jpg,1953,6,1,eng,Harcourt Brace Jovanovich,false,1446230,103,15029,25283,6622,401,5:1816|4:2533|3:1678|2:442|1:153|total:6622,1925,1,,3.82,5928,307,"['7330', '12584']","['Sinclair Lewis', 'E.L. Doctorow']","['3.76', '3.79']",[],[],[],"Originally published in 1925, after three years of anticipation, the book follows the life of Martin <i>Arrowsmith</i>, a rather ordinary fellow who gets his first taste of medicine at 14 as an assistant to the drunken physician in his home town.<br /><br />It is Leora Tozer who makes Martin's life extraordinary. With vitality and love, she urges him beyond the confines of the mundane to risk answering his true calling as a scientist and researcher. Not even her tragic death can extinguish her spirit or her impact on Martin's life.<br /><br />After years of work as a small town doctor and a research scientist, <i>Arrowsmith</i> heads for the West Indies with a serum to halt an epidemic. A tragic turn of events forces him to come to terms with his career and his personal life.<br /><br />As the son and grandson of physicians, Sinclair Lewis had a store of experiences and imparted knowledge to draw upon for <i>Arrowsmith</i>."
11378,7330,Elmer Gantry,2859405461,9782859405465,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1998,10,1,fre,Phébus,false,13842,63,11095,19104,4785,446,5:1559|4:1959|3:1004|2:198|1:65|total:4785,1927,,,3.99,3870,321,['7330'],['Sinclair Lewis'],['3.76'],[],[],[],"Universally recognized as a landmark in American literature, <i>Elmer Gantry</i> scandalized readers when it was first published, causing Sinclair Lewis to be ""invited"" to a jail cell in New Hampshire and to his own lynching in Virginia. His portrait of a golden-tongued evangelist who rises to power within his church--a saver of souls who lives a life of duplicity, sensuality, and ruthless self-indulgence--is also the record of a period, a reign of grotesque vulgarity, which but for Lewis would have left no trace of itself. <i>Elmer Gantry</i> has been called the greatest, most vital, and most penetrating study of hypocrisy that has been written since the works of Voltaire."
18731376,7330,The History of Mr. Polly,1434433897,9781434433893,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386577903l/18731376._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386577903l/18731376._SY75_.jpg,2013,10,31,,Wildside Press,false,1540895,352,3874,5302,1456,152,5:301|4:537|3:455|2:121|1:42|total:1456,1910,,,3.64,0,0,"['880695', '7330']","['H.G. Wells', 'Sinclair Lewis']","['3.83', '3.76']",[],[],[],"Herbert George Wells (1866-1946) was an English author best known for his science fiction, including War of the Worlds, The Time Machine, and The Invisible Man. (The History of Mr. Polly is one of his middle-period novels that covered lower-middle class life."
415419,7330,Dodsworth,0451525981,9780451525987,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1995,4,1,eng,Signet Classics,false,1677736,59,2228,4072,1022,106,5:316|4:428|3:232|2:38|1:8|total:1022,1929,,,3.98,859,80,"['7330', '14239619']","['Sinclair Lewis', 'Michael  Meyer']","['3.76', '3.89']",[],[],[],"First published in 1929, Dodsworth tells the story of a young American couple who moves to Europe. When the woman becomes involved with another man, her husband must choose between forgiving his wife or abandoning the relationship, &amp; Europe, forever."
1340445,7330,Kingsblood Royal,9997412486,9789997412485,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1412832144l/1340445._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1412832144l/1340445._SX50_.jpg,1997,1,1,eng,Random House Inc (T),false,15015,34,1516,2585,650,91,5:209|4:264|3:136|2:35|1:6|total:650,1947,,,3.98,515,66,['7330'],['Sinclair Lewis'],['3.76'],[],[],[],"A neglected tour de force by the first American to win the Nobel Prize in literature, <b>Kingsblood Royal</b> is a stirring and wickedly funny portrait of a man who resigns from the white race. When Neil Kingsblood, a typical middle-American banker with a comfortable life, makes the shocking discovery that he has African blood, the odyssey that ensues creates an unforgettable portrayal of two Americas, one black, one white.<br /> As timely as when it was first published in 1947, one need only open today's newspaper to see the same issues passionately being discussed between blacks and whites that we find in <i>Kingsblood Royal</i>, says Charles Johnson. Perhaps only now can we fully appreciate Sinclair Lewis's astonishing achievement."
831660,7330,Free Air,0803279434,9780803279438,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328819634l/831660._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328819634l/831660._SX50_.jpg,1993,4,1,eng,Bison Books,false,817310,155,1690,2535,686,101,5:150|4:254|3:218|2:51|1:13|total:686,1919,,,3.70,450,77,"['7330', '29619']","['Sinclair Lewis', 'Robert E. Fleming']","['3.76', '3.65']",[],[],[],"Fame was just around the corner when Sinclair Lewis published <i>Free Air</i> in 1919, a year before <i>Main Street</i>. The latter novel zeroed in on the town of Gopher Prairie; the former stopped there briefly and then took the reader by automobile in search of America. <i>Free Air</i> heads toward a West that was brimming with possibilities for suddenly mobile Americans at the end of a world war.The vehicle in Lewis’s novel, not a Model T but a Gomez-Dep roadster, takes Claire Boltwood and her father from Minnesota to Seattle, exposing them all to the perils of early motoring. On the road, the upper-crust Boltwoods are at once more insignificant and more noble. The greatest distance to be overcome is the social one between Claire and a young mechanic named Milt, who, with a cat as his traveling companion, follows close behind. If <i>Free Air</i> anticipates many of the themes of Lewis’s later novels, it also looks forward to a genre that includes John Steinbeck’s <i>Travels with Charley and Josh Greenfeld</i> and Paul Mazursky’s <i>Harry and Tonto</i>. And the character of Claire, blazing her own trail across the West, looks back to the nineteenth-century pioneer woman and ahead to the independent-minded movie heroines played by Katherine Hepburn.<br /><br />In his introduction Robert E. Fleming discusses the place of this early novel in Lewis’s canon."
