id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
2360805,965,Das Wintermärchen,3518403249,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ger,,false,6302847,1128,48837,91707,24750,1178,5:5701|4:8747|3:7951|2:2010|1:341|total:24750,1623,,,3.71,0,0,"['947', '965']","['William Shakespeare', 'Peter Handke']","['3.87', '3.47']",[],[],[],
2404804,965,Ödipus in Kolonos,3458348344,9783458348344,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1351375422l/2404804._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1351375422l/2404804._SY75_.jpg,2004,10,31,ger,Insel-Verlag,false,143129,152,14964,35434,9384,278,5:2621|4:3009|3:2898|2:743|1:113|total:9384,-401,,,3.78,1,0,"['1002', '965']","['Sophocles', 'Peter Handke']","['3.77', '3.47']",[],[],[],"Ödipus in Kolonos ist das Stück vom Sterben eines alten Mannes, verfaßt vom 90jährigen Sophokles. Etwa zwei Jahrzehnte nach dem berühmten König Ödipus greift Sophokles hier ein zweites Mal den Ödipus-Mythos auf und zeigt den alten, blinden, zum Bettler gewordenen Ödipus am Ende seines Lebens."
24482,965,A Sorrow Beyond Dreams,1590170199,9781590170199,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,false,1344773,70,8667,10039,2649,324,5:714|4:981|3:696|2:199|1:59|total:2649,1972,,,3.79,1316,154,"['965', '1467']","['Peter Handke', 'Jeffrey Eugenides']","['3.47', '3.89']",['38449'],['Ralph Manheim'],['4.11'],"Peter Handke's mother was an invisible woman. Throughout her life, which spanned the Nazi era, the war, and the postwar consumer economy, she struggled to maintain appearances, only to arrive at a terrible recognition: ""I'm not human any more."" Not long after, she killed herself with an overdose of sleeping pills.<br /><br />In <i>A Sorrow Beyond Dreams</i> her son sits down to record what he knows, or thinks he knows, about his mother's life and death before, in his words, ""the dull speechlessness—the extreme speechlessness"" of grief takes hold forever. And yet the experience of speechlessness, as it marks both suffering and love, lies at the heart of Handke's brief but unforgettable elegy. This austere, scrupulous, and deeply moving book is one of the finest achievements of a great contemporary writer."
1444718,965,The Goalie's Anxiety at the Penalty Kick,0374531064,9780374531065,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1317065063l/1444718._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1317065063l/1444718._SX50_.jpg,2007,12,10,eng,Farrar Straus Giroux,false,1388905,37,6618,8746,2730,334,5:340|4:778|3:921|2:480|1:211|total:2730,1970,,,3.20,1391,140,"['965', '14344918']","['Peter Handke', 'Michael E. Roloff']","['3.47', '3.84']",['6568270'],['Drinka Gojković'],['3.37'],"<div>
  <div>The first of Peter Handke's novels to be published in English, <i>The Goalie's Anxiety at the Penalty Kick </i>is a true modern classic that ""portrays the breakdown of a murderer in ways that recall Camus's <i>The Stranger</i>"" (Richard Locke, <i>The New York Times). </i>The self-destruction of a soccer goalie turned construction worker who wanders aimlessly around a stifling Austrian border town after pursuing and then murdering, almost unthinkingly, a female movie cashier is mirrored by his use of direct, sometimes fractured prose that conveys ""at its best a seamless blend of lyricism and horror seen in the runes of a disintegrating world"" (Bill Marx, <i>Boston Sunday Globe). </i></div>
</div>"
1910613,965,Der Idiot des Südens = The Last Gentleman,3518456288,9783518456286,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,2403417,24,5164,8477,2189,158,5:610|4:901|3:510|2:125|1:43|total:2189,1966,,,3.87,3,0,"['337', '965']","['Walker Percy', 'Peter Handke']","['3.87', '3.47']",[],[],[],"Will Barrett is a 25-year-old wanderer from the South living in New York City, detached from his roots and with no plans for the future, until the purchase of a telescope sets off a romance and changes his life forever."
24662907,965,Die Kleine Bijou,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ger,,true,314182,53,4020,8334,2410,204,5:337|4:851|3:876|2:271|1:75|total:2410,2001,,,3.46,0,0,['112052'],['Patrick Modiano'],['3.51'],['965'],['Peter Handke'],['3.47'],"Die neunzehnjährige Thérèse sieht in der Metrostation eine Frau und glaubt, ihre Mutter wiederzuerkennen. Während sie ihr folgt, kehren die Erinnerungen zurück: an die Kindheit, in der man sie ""Die kleine Bijou"" nannte, an die Mutter, eine gescheiterte Ballerina, an die Wohnung am Bois de Boulogne und an die Männer, die dort ein und aus gingen. Und daran, dass die Mutter ihre kleine Tochter verließ und nach Marokko ging. Wie in einem unheimlichen Traum jagt Thérèse der Gestalt hinterher und wird dabei selbst von den Bildern der Vergangenheit gejagt."
1131696,965,The Left-Handed Woman,0374184976,9780374184971,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1471922252l/1131696._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1471922252l/1131696._SY75_.jpg,1978,1,1,,Farrar Straus Giroux,false,2340240,46,4080,4974,1536,237,5:198|4:423|3:567|2:243|1:105|total:1536,1976,,,3.24,587,45,['965'],['Peter Handke'],['3.47'],[],[],[],"Peter Handke tells the story of a woman determined to break with her husband and her past and to form a new life for herself. Marianne, a mother and hausfrau in her thirtieth year, begins to examine her life keeping house in the suburbs of a large industrial city in West Germany."
3338907,965,"Short Letter, Long Farewell",1590173066,9781590173060,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320468004l/3338907._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320468004l/3338907._SY75_.jpg,2009,3,31,eng,NYRB Classics,false,881634,46,3258,3615,1049,123,5:177|4:361|3:317|2:141|1:53|total:1049,1972,,,3.45,617,52,"['965', '33221']","['Peter Handke', 'Greil Marcus']","['3.47', '3.92']",['38449'],['Ralph Manheim'],['4.11'],"<i>Short Letter, Long Farewell</i> is one the most inventive and exhilarating of the great Peter Handke’s novels. Full of seedy noir atmospherics and boasting an air of generalized delirium, the book starts by introducing us to a nameless young German who has just arrived in America, where he hopes to get over the collapse of his marriage. No sooner has he arrived however, than he discovers that his ex-wife is pursuing him. He flees, she follows, and soon the couple is running circles around each other across the length of America—from Philadelphia to St. Louis to the Arizona desert, and from Portland, Oregon, to L.A. Is it love or vengeance that they want from each other? Everything’s spectacularly unclear in a book that is travelogue, suspense story, domestic comedy, and Western showdown, with a totally unexpected Hollywood twist at the end. Above all, <i>Short Letter, Long Farewell</i> is a love letter to America, its landscapes and popular culture, the invitation and the threat of its newness and wildness and emptiness, with the promise of a new life—or the corpse of an old one—lying just around the corner."
49842924,965,Eine Jugend,3518019953,9783518019955,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,314203,37,1978,3492,984,104,5:171|4:342|3:347|2:104|1:20|total:984,1981,,,3.55,0,0,['112052'],['Patrick Modiano'],['3.51'],['965'],['Peter Handke'],['3.47'],"Dans un Paris où ils sont livrés à eux-mêmes, deux très jeunes gens, Odile et Louis, font l'«apprentissage de la ville» et d'une vie de hasards, d'expédients et d'aventures.<br />Ils ont pour eux leur innocence et croisent sur leur route des individus singuliers, émouvants mais quelquefois peu recommandables qui les entraînent dans des chemins de traverse.<br />Mais, en définitive, aussi trouble et aussi chaotique que soit un début dans la vie, il se métamorphose, avec le temps, en un beau souvenir de jeunesse, que les deux héros de ce livre sont désormais seuls à partager."
33538587,965,Meine Freunde,3518017446,9783518017449,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1482317638l/33538587._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1482317638l/33538587._SY75_.jpg,,,,ger,Suhrkamp,false,1564319,37,2251,2773,659,81,5:276|4:270|3:92|2:16|1:5|total:659,1924,,,4.21,5,1,"['667170', '965']","['Emmanuel Bove', 'Peter Handke']","['3.98', '3.47']",[],[],[],"In seinem Roman schildert Bove einen Abschnitt aus dem Leben des Victor Baton, eines Kriegsinvaliden, der mit seiner niedrigen Rente im Paris der zwanziger Jahre lebt und sich nichts sehnsüchtiger wünscht, als einen Freund zu haben, um seiner Einsamkeit zu entrinnen. Die Versuche, die Baton in dieser Richtung; unternimmt, scheitern jedoch alle: am Ende lebt er, nachdem ihm sein Dachzimmer gekündigt wurde, in einem heruntergekommenen Hotel."""
