id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
52848900,4128,La letra escarlata,9872354693,9789872354695,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,4925227,3893,1098411,2320075,681681,14219,5:124728|4:202604|3:218725|2:94220|1:41404|total:681681,1850,3,16,3.40,4,1,"['7799', '4128']","['Nathaniel Hawthorne', 'J.M. Coetzee']","['3.45', '3.76']",['37871'],['José Donoso'],['3.89'],"Nathaniel Hawthorne's THE SCARLET LETTER reaches to our nation's historical and moral roots for the material of great tragedy. Set in an early New England colony, the novel shows the terrible impact a single, passionate act has on the lives of three members of the community: the defiant Hester Prynne; the fiery, tortured Reverend Dimmesdale; and the obsessed, vengeful Chillingworth.<br /><br />With THE SCARLET LETTER, Hawthorne became the first American novelist to forge from our Puritan heritage a universal classic, a masterful exploration of humanity's unending struggle with sin, guilt and pride."
29719,4128,Robinson Crusoe,0192100335,9780192100337,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1999,9,16,eng,Oxford University Press,false,604666,24,351840,877118,238892,6231,5:58186|4:81512|3:69580|2:21786|1:7828|total:238892,1719,4,25,3.67,125,3,"['2007', '4128']","['Daniel Defoe', 'J.M. Coetzee']","['3.65', '3.76']",[],[],[],"Robinson Crusoe (1719) is one of the most famous adventure stories ever written. The account of a sailor shipwrecked on a desert island for twenty-eight years, it is also a tale of mythic proportions, an allegory, and a spiritual autobiography."
6192,4128,Disgrace,0143036378,9780143036371,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385161943l/6192._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385161943l/6192._SY75_.jpg,2005,8,30,eng,Penguin Books,false,1882981,164,137162,310295,80718,5922,5:22390|4:32377|3:18725|2:5436|1:1790|total:80718,1999,,,3.84,62825,3993,['4128'],['J.M. Coetzee'],['3.76'],[],[],[],"Set in post-apartheid South Africa, J. M. Coetzee’s searing novel tells the story of David Lurie, a twice divorced, 52-year-old professor of communications and Romantic Poetry at Cape Technical University. Lurie believes he has created a comfortable, if somewhat passionless, life for himself. He lives within his financial and emotional means. Though his position at the university has been reduced, he teaches his classes dutifully; and while age has diminished his attractiveness, weekly visits to a prostitute satisfy his sexual needs. He considers himself happy. However, when Lurie seduces one of his students, he sets in motion a chain of events that will shatter his complacency and leave him utterly disgraced."
6194,4128,Waiting for the Barbarians,0140283358,9780140283358,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330879044l/6194._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330879044l/6194._SX50_.jpg,1999,10,1,eng,Penguin Books,false,1155689,109,47553,94296,23968,1720,5:7482|4:9581|3:5154|2:1349|1:402|total:23968,1980,12,,3.93,18376,1048,['4128'],['J.M. Coetzee'],['3.76'],[],[],[],"For decades the Magistrate has been a loyal servant of the Empire, running the affairs of a tiny frontier settlement and ignoring the impending war with the barbarians. When interrogation experts arrive, however, he witnesses the Empire's cruel and unjust treatment of prisoners of war. Jolted into sympathy for their victims, he commits a quixotic act of rebellion that brands him an enemy of the state.<br />J. M. Coetzee's prize-winning novel is a startling allegory of the war between oppressor and oppressed. The Magistrate is not simply a man living through a crisis of conscience in an obscure place in remote times; his situation is that of all men living in unbearable complicity with regimes that ignore justice and decency."
48862,4128,Brighton Rock,0099478471,9780099478478,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337363402l/48862._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337363402l/48862._SY75_.jpg,2004,10,7,eng,Vintage,false,2468586,140,44043,89845,24111,1353,5:5548|4:9538|3:6520|2:1888|1:617|total:24111,1938,,,3.73,20662,950,"['2533', '4128']","['Graham Greene', 'J.M. Coetzee']","['3.89', '3.76']",[],[],[],"A gang war is raging through the dark underworld of Brighton. Seventeen-year-old Pinkie, malign and ruthless, has killed a man. Believing he can escape retribution, he is unprepared for the courageous, life-embracing Ida Arnold. Greene's gripping thriller, exposes a world of loneliness and fear, of life lived on the 'dangerous edge of things'.<br /><br />WITH AN INTRODUCTION BY J.M. COETZEE"
6193,4128,Life and Times of Michael K,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327203650l/6193._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327203650l/6193._SY75_.jpg,2004,9,2,,Vintage,false,2055648,105,29760,59081,15347,938,5:4254|4:6106|3:3719|2:962|1:306|total:15347,1983,,,3.85,12758,607,['4128'],['J.M. Coetzee'],['3.76'],[],[],[],"<b>In a South Africa torn by civil war, Michael K sets out to take his mother back to her rural home.</b> On the way there she dies, leaving him alone in an anarchic world of brutal roving armies. Imprisoned, Michael is unable to bear confinement and escapes, determined to live with dignity. <i>Life and Times of Michael K </i>goes to the centre of human experience - the need for an interior, spiritual life, for some connections to the world in which we live, and for purity of vision.<br /><br /><b>'This is a truly astonishing novel... I finished <i>Life &amp; Times of Michael K </i>in a state of elation, for all the misery and suffering it contains. I cannot recommend it highly enough'<i> Evening Standard</i></b>"
525544,4128,Foe,014009623X,9780140096231,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508792026l/525544._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508792026l/525544._SY75_.jpg,1987,,,eng,Penguin Books,false,1920615,73,15332,30062,8741,604,5:1391|4:2827|3:3079|2:1118|1:326|total:8741,1986,,,3.44,7194,431,['4128'],['J.M. Coetzee'],['3.76'],[],[],[],"With the same electrical intensity of language and insight that he brought to <i>
  <a href=""https://www.goodreads.com/book/show/6194.Waiting_for_the_Barbarians"" title=""Waiting for the Barbarians"" rel=""nofollow"">Waiting for the Barbarians</a>
</i>, J.M. Coetzee reinvents the story of <a href=""https://www.goodreads.com/book/show/2932.Robinson_Crusoe"" title=""Robinson Crusoe"" rel=""nofollow"">Robinson Crusoe</a>—and in so doing, directs our attention to the seduction and tyranny of storytelling itself.<br /><br />In 1720 the eminent man of letters Daniel Foe is approached by Susan Barton, lately a castaway on a desert island. She wants him to tell her story, and that of the enigmatic man who has become her rescuer, companion, master, and sometimes lover: Cruso. Cruso is dead, and his manservant, Friday, is incapable of speech. As she tries to relate the truth about him, the ambitious Barton cannot help turning Cruso into her invention. For as narrated by Foe—as by Coetzee himself—the stories we thought we knew acquire depths that are at once treacherous, elegant, and unexpectedly moving.<br /><br />~from the back cover"
75400,4128,Slow Man,0099490625,9780099490623,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2006,9,7,eng,Vintage,false,911609,58,14670,26528,7744,666,5:1107|4:2578|3:2826|2:970|1:263|total:7744,2005,9,1,3.43,6316,453,['4128'],['J.M. Coetzee'],['3.76'],[],[],[],"Paul Rayment is on the threshold of a comfortable old age when a calamitous cycling accident results in the amputation of a leg. Humiliated, his body truncated, his life circumscribed, he turns away from his friends.<br /><br />He hires a nurse named Marijana, with whom he has a European childhood in common: hers in Croatia, his in France. Tactfully and efficiently she ministers to his needs. But his feelings for her, and for her handsome teenage son, are complicated by the sudden arrival on his doorstep of the celebrated Australian novelist Elizabeth Costello, who threatens to take over the direction of his life and the affairs of his heart."
6206,4128,Elizabeth Costello,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1462586822l/6206._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1462586822l/6206._SY75_.jpg,2004,10,26,eng,Vintage,false,1076637,59,14625,25982,7571,683,5:1293|4:2393|3:2534|2:992|1:359|total:7571,2001,8,28,3.43,6523,520,['4128'],['J.M. Coetzee'],['3.76'],[],[],[],"Since 1982, J. M. Coetzee has been dazzling the literary world. After eight novels that have won, among other awards, two Booker Prizes, and most recently, the Nobel Prize for literature, J.M. Coetzee has once again crafted an unusual and deeply affecting tale. Told through an ingenious series of formal addresses, <i>Elizabeth Costello</i> is, on the surface, the story of a woman's life as a mother, sister, lover, and writer. Yet it is also a profound and haunting meditation on the nature of storytelling."
29718,4128,The Confusions of Young Törless,0142180009,9780142180006,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309376853l/29718._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309376853l/29718._SY75_.jpg,2001,9,27,eng,Penguin,false,836296,200,14806,24605,6597,387,5:1801|4:2269|3:1710|2:577|1:240|total:6597,1906,,,3.73,4432,179,"['16747', '4128']","['Robert Musil', 'J.M. Coetzee']","['4.01', '3.76']",['319857'],['Shaun Whiteside'],['3.81'],"Like his contemporary and rival Sigmund Freud, Robert Musil boldly explored the dark, irrational undercurrents of humanity. <i>The Confusions of Young Törless</i>, published in 1906 while he was a student, uncovers the bullying, snobbery, and vicious homoerotic violence at an elite boys academy. Unsparingly honest in its depiction of the author's tangled feelings about his mother, other women, and male bonding, it also vividly illustrates the crisis of a whole society, where the breakdown of traditional values and the cult of pitiless masculine strength were soon to lead to the cataclysm of the First World War and the rise of fascism. More than a century later, Musil's first novel still retains its shocking, prophetic power."
