id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
9646913,3989,Cuore di tenebra,8804471352,9788804471356,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1290087481l/9646913._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1290087481l/9646913._SY75_.jpg,2000,4,4,ita,Mondadori,false,2877220,4485,668445,1355032,395737,13260,5:86608|4:113693|3:108497|2:54790|1:32149|total:395737,1899,,,3.42,385,32,"['3345', '81401', '3989']","['Joseph Conrad', 'Robert Hampson', 'V.S. Naipaul']","['3.50', '3.54', '3.70']",['4724146'],['Rossella Bernascone'],['3.82'],"Capolavoro della letteratura anglosassone, frutto di una straordinaria maturazione creativa, <i>Cuore di tenebra</i> affianca alla dimensione concreta di testimonianza autobiografica la denuncia sociale e una cupa meditazione metafisica. Attraverso la voce recitante di Marlow, Conrad ci conduce nel cuore dell'Africa nera: l'incontro con la terribile realtà dello sfruttamento del Congo Belga di Leopoldo II si dilata fino a trasformarsi in riflessione generale sull'esperienza del colonialismo nella sua totalità, destinata a scuotere le certezze di un ottimismo evoluzionistico ed eurocentrico, in un inquietante confronto con il diverso e il primitivo. <br /><br />Al Libro è ispirato il film <i>Apocalypse now</i> di Francis F. Coppola.<br /><br />Testo originale a fronte"
5849,3989,A House for Mr Biswas,0330487191,9780330487191,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1564755127l/5849._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1564755127l/5849._SY75_.jpg,2003,,,eng,Picador,false,2927347,72,46758,67963,17828,976,5:5287|4:6315|3:4352|2:1338|1:536|total:17828,1961,,,3.81,15505,686,['3989'],['V.S. Naipaul'],['3.70'],[],[],[],"Mohun Biswas has spent his 46 years of life striving for independence. Shuttled from one residence to another after the drowning of his father, he yearns for a place he can call home. He marries into the Tulsi family, on whom he becomes dependent, but rebels and takes on a succession of occupations in a struggle to weaken their hold over him."
5845,3989,A Bend in the River,0330487140,9780330487146,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353691563l/5845._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353691563l/5845._SY75_.jpg,2002,5,10,eng,Picador USA,false,1158939,19,38227,56941,15102,898,5:3957|4:5700|3:3875|2:1161|1:409|total:15102,1979,9,20,3.77,13267,699,['3989'],['V.S. Naipaul'],['3.70'],[],[],[],"When Salim, a young Indian man, is offered a small business in Central Africa, he accepts. As he strives to establish himself, he becomes closely involved with the fluid and dangerous politics of the newly-dependent state."
49741,3989,Miguel Street,0375713875,9780375713873,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403189899l/49741._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403189899l/49741._SY75_.jpg,2002,7,23,eng,Vintage,false,879281,47,7747,13849,3515,376,5:1071|4:1427|3:800|2:169|1:48|total:3515,1959,6,1,3.94,3037,300,['3989'],['V.S. Naipaul'],['3.70'],[],[],[],"""A stranger could drive through Miguel Street and just say 'Slum!' because he could see no more."" But to its residents this derelict corner of Trinidad's capital is a complete world, where everybody is quite different from everybody else. There's Popo the carpenter, who neglects his livelihood to build ""the thing without a name."" There's Man-man, who goes from running for public office to staging his own crucifixion, and the dreaded Big Foot, the bully with glass tear ducts. There's the lovely Mrs. Hereira, in thrall to her monstrous husband. In this tender, funny early novel, V. S. Naipaul renders their lives (and the legends their neighbors construct around them) with Dickensian verve and Chekhovian compassion.<br />Set during World War II and narrated by an unnamed-but precociously observant-neighborhood boy, <b> Miguel Street</b> is a work of mercurial mood shifts, by turns sweetly melancholy and anarchically funny. It overflows with life on every page."
49742,3989,In a Free State,1400030552,9781400030552,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328700259l/49742._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328700259l/49742._SY75_.jpg,2002,2,12,eng,Vintage,false,832772,51,12279,13402,3834,263,5:654|4:1317|3:1280|2:441|1:142|total:3834,1971,,,3.50,3193,184,['3989'],['V.S. Naipaul'],['3.70'],[],[],[],"No writer has rendered our boundariless, post-colonial world more acutely or prophetically than V. S. Naipaul, or given its upheavals such a hauntingly human face. A perfect case in point is this riveting novel, a masterful and stylishly rendered narrative of emigration, dislocation, and dread, accompanied by four supporting narratives. <br />In the beginning it is just a car trip through Africa. Two English people--Bobby, a civil servant with a guilty appetite for African boys, and Linda, a supercilious compound wife -- are driving back to their enclave after a stay in the capital. But in between lies the landscape of an unnamed country whose squalor and ethnic bloodletting suggest Idi Amin's Uganda. And the farther Naipaul's protagonists travel into it, the more they find themselves crossing the line that separates privileged outsiders from horrified victims. Alongside this Conradian tour de force are four incisive portraits of men seeking liberation far from home. By turns funny and terrifying, sorrowful and unsparing, In A Free State is Naipaul at his best."
5853,3989,Half a Life,037570728X,9780375707285,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320450717l/5853._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320450717l/5853._SY75_.jpg,2009,4,23,eng,Vintage International,false,1366421,61,7088,11735,3613,373,5:390|4:1015|3:1475|2:567|1:166|total:3613,2001,,,3.25,3118,309,['3989'],['V.S. Naipaul'],['3.70'],[],[],[],"In a narrative that moves with dreamlike swiftness from India to England to Africa, Nobel Laureate V. S. Naipaul has produced his finest novel to date, a bleakly resonant study of the fraudulent bargains that make up an identity.<br /><br />The son of a Brahmin ascetic and his lower-caste wife, Willie Chandran grows up sensing the hollowness at the core of his father's self-denial and vowing to live more authentically. That search takes him to the immigrant and literary bohemias of 1950s London, to a facile and unsatisfying career as a writer, and at last to a decaying Portugese colony in East Africa, where he finds a happiness he will then be compelled to betray. Brilliantly orchestrated, at once elegiac and devastating in its portraits of colonial grandeur and pretension, <b>Half a Life</b> represents the pinnacle of Naipaul's career."
54161,3989,Among the Believers : An Islamic Journey,0330413333,9780330413336,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1332404617l/54161._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1332404617l/54161._SX50_.jpg,2003,9,19,eng,Picador,false,933664,41,4971,7902,2050,154,5:555|4:854|3:466|2:138|1:37|total:2050,1981,,,3.85,1757,123,['3989'],['V.S. Naipaul'],['3.70'],[],[],[],"An astonishing piece of travel writing and a timely and insightful analysis of Islamic fundamentalism"""
54149,3989,The Mystic Masseur,0330487124,9780330487122,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356445740l/54149._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356445740l/54149._SY75_.jpg,2003,1,1,eng,Pan MacMillan,false,1189123,46,3811,7334,2109,161,5:315|4:723|3:784|2:228|1:59|total:2109,1957,,,3.48,1627,99,['3989'],['V.S. Naipaul'],['3.70'],[],[],[],"The Mystic Masseur, V S Naipaul's first novel, is the story of the rise and rise of Ganesh, from failed primary school teacher and struggling masseur to author, revered mystic and MBE. It is a journey memorable for it's hilarious and bewildering success."
55676,3989,India: A Million Mutinies Now,0140156801,9780140156805,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1992,1,1,,Penguin Books,false,2114652,4,4741,6742,1721,107,5:502|4:692|3:432|2:73|1:22|total:1721,1990,,,3.92,1494,77,['3989'],['V.S. Naipaul'],['3.70'],[],[],[],"Naipaul, of Indian heritage, was born and raised in Trinidad, but he recognized that it was his ancestral culture that governed who he was and how he thought. In this passionate portrait of a culture, a society, and a country, he returns to India, a nation in turmoil."
5854,3989,An Area of Darkness,0375708359,9780375708350,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320428202l/5854._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320428202l/5854._SY75_.jpg,2002,7,9,,Vintage,false,832773,32,4775,6558,1782,120,5:407|4:670|3:484|2:170|1:51|total:1782,1964,,,3.68,1587,91,['3989'],['V.S. Naipaul'],['3.70'],[],[],[],"A classic of modern travel writing, <b>An Area of Darkness</b><i> </i>is Nobel laureate V. S. Naipaul’s profound reckoning with his ancestral homeland and an extraordinarily perceptive chronicle of his first encounter with India.<br />Traveling from the bureaucratic morass of Bombay to the ethereal beauty of Kashmir, from a sacred ice cave in the Himalayas to an abandoned temple near Madras, Naipaul encounters a dizzying cross-section of humanity: browbeaten government workers and imperious servants, a suavely self-serving holy man and a deluded American religious seeker. <b>An Area of Darkness</b> also abounds with Naipaul’s strikingly original responses to India’s paralyzing caste system, its apparently serene acceptance of poverty and squalor, and the conflict between its desire for self-determination and its nostalgia for the British raj. The result may be the most elegant and passionate book ever written about the subcontinent."
