id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
23264079,22515,El gran Gatsby,8467253142,9788467253146,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1449414842l/23264079._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1449414842l/23264079._SY75_.jpg,2012,11,,spa,"Círculo de Lectores, S.A.",false,245494,2172,4940710,14116452,3602978,64389,5:1277852|4:1209602|3:765252|2:242756|1:107516|total:3602978,1925,,,3.92,31,4,"['3190', '22515']","['F. Scott Fitzgerald', 'Mario Vargas Llosa']","['3.90', '3.97']",['2769425'],['Justo Navarro'],['3.70'],"Here is a novel, glamorous, ironical, compassionate – a marvelous fusion into unity of the curious incongruities of the life of the period – which reveals a hero like no other – one who could live at no other time and in no other place. But he will live as a character, we surmise, as long as the memory of any reader lasts.<br /><br />It is the story of this Jay Gatsby who came so mysteriously to West Egg, of his sumptuous entertainments, and of his love for Daisy Buchanan – a story that ranges from pure lyrical beauty to sheer brutal realism, and is infused with a sense of the strangeness of human circumstance in a heedless universe.<br /><br />It is a magical, living book, blended of irony, romance, and mysticism."
36537805,22515,Les Misérables. Une anthologie (édition enrichie) (Folio Classique t. 6251),,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,3208463,278,1377108,2683809,643804,15137,5:311822|4:190528|3:96373|2:28387|1:16694|total:643804,1862,,,4.17,0,0,"['13661', '454642', '22515']","['Victor Hugo', 'Yves Gohin', 'Mario Vargas Llosa']","['4.14', '4.23', '3.97']",[],[],[],"Edition enrichie de Yves Gohin comportant une préface de Mario Vargas Llosa.<br /><br />Intrigue passionnante, style multiforme, personnages inoubliables : ce choix d’extraits permet de redécouvrir le chef-d’œuvre de Victor Hugo. Une leçon de vie, comme le résume Mario Vargas Llosa : ""Si nous écrivons et lisons des fictions depuis tant de siècles, il doit y avoir une raison. Je sais que cet hiver de l’année 1950, sous l’uniforme, la bruine et la brume, du haut de La Perla, la falaise de l’école, la vie fut pour moi, grâce aux Misérables, bien moins misérable."""
4890204,22515,Lolita,8422649446,9788422649441,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1985,1,2,spa,Círculo de Lectores,false,1268631,523,1237963,2481303,637744,23401,5:228660|4:206310|3:132451|2:45087|1:25236|total:637744,1955,,,3.89,39,1,"['5152', '22515', '2098846']","['Vladimir Nabokov', 'Mario Vargas Llosa', 'Enrique Murillo']","['3.89', '3.97', '3.79']",['4538254'],['Enrique Tejedor'],['3.91'],"Humbert Humbert - scholar, aesthete and romantic - has fallen completely and utterly in love with Lolita Haze, his landlady's gum-snapping, silky skinned twelve-year-old daughter. Reluctantly agreeing to marry Mrs Haze just to be close to Lolita, Humbert suffers greatly in the pursuit of romance; but when Lo herself starts looking for attention elsewhere, he will carry her off on a desperate cross-country misadventure, all in the name of Love. Hilarious, flamboyant, heart-breaking and full of ingenious word play, Lolita is an immaculate, unforgettable masterpiece of obsession, delusion and lust."
32453645,22515,Moby-Dick o la balena,8806230093,9788806230098,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1475611450l/32453645._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1475611450l/32453645._SY75_.jpg,2016,10,4,ita,Einaudi,false,2409320,5172,906917,1628749,465398,14803,5:124958|4:121733|3:119456|2:59408|1:39843|total:465398,1851,10,18,3.50,16,1,"['1624', '17623', '22515']","['Herman Melville', 'D.H. Lawrence', 'Mario Vargas Llosa']","['3.54', '3.59', '3.97']",['4476650'],['Ottavio Fatica'],['3.89'],"«Da più di un secolo e mezzo uno spettro si aggira nelle acque extraterritoriali della letteratura: Moby Dick. Coalizzati in una sacra caccia, da allora non facciamo che braccarlo, per sottometterlo alle nostre interpretazioni, e questa caccia maniacale e consapevole, che è anzitutto una caccia a noi stessi, ci condanna. Melville compose in una stagione di creatività febbrile quello che è un romanzo d'avventura e un trattato gnostico, un saggio enciclopedico e una cosmogonia pagana, una fiaba mostruosa e un'allegoria intollerabile, un'epopea o una forma totalmente nuova».<br /><br />Con uno scritto di Mario Vargas Llosa e un saggio di D.H. Lawrence."
74505,22515,El corazón de las tinieblas,9875662100,9789875662100,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,spa,Editorial Sudamericana S.A.,false,2877220,4485,668455,1355043,395740,13260,5:86609|4:113694|3:108497|2:54791|1:32149|total:395740,1899,,,3.42,523,43,"['3345', '22515']","['Joseph Conrad', 'Mario Vargas Llosa']","['3.50', '3.97']",['124411'],['Sergio Pitol'],['3.86'],"Escrita en forma de un largo monólogo, ""El corazón de las tinieblas"" es a la vez una sátira de los abusos de la colonización europea en el corazón del África negra y una alegoría moral de la degradación del ser humano ante las fuerzas corruptoras de la naturaleza salvaje.<br />Símbolo de esta degradación, que sumirá a una mente brillante en las tinieblas de la locura, es el agente Kurtz (el coronel Kurtz, interpretado por Marlon Brando en la película ""Apocalypse Now"" de Francis Ford Coppola, basada en esta novela), cuyo deseo insaciable de riqueza y de poder le llevará a arrastrar impávido el horror y la abominación de una barbarie ancestral.<br />Una travesía frenética en el corazón de un continente hostil y devastado, donde la oposición entre civilización y barbarie adoptará sus formas más funestas y destructivas."
26178955,22515,Madame Bovary,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,true,2766347,1006,475466,880180,239654,10017,5:61179|4:80671|3:65326|2:23145|1:9333|total:239654,1856,,,3.67,28,2,"['1461', '22515']","['Gustave Flaubert', 'Mario Vargas Llosa']","['3.69', '3.97']",['141086'],['Mauro Armiño'],['3.91'],"«Entre el puñado de libros extraordinarios del siglo XIX que han enriquecido el género de la ­novela como nunca antes ni después, figura, en lugar principalísimo, Madame Bovary.» Mario Vargas Llosa  Un simple drama local sirvió a Flaubert para iniciar un trabajo de creación «sobre nada»,  que tuvo por fruto una de las novelas capitales de la literatura: con esa nada, Flaubert construyó no sólo un personaje, sino un modelo  de mujer que resume los dramas íntimos de muchas mujeres educadas en sentimientos heredados del romanticismo. Emma Bovary, esposa de un médico rural, y enamorada del amor, servirá al novelista para trazar un tipo femenino permanente en el tiempo, utilizando un realismo minucioso que refleja la verdad y afirma la voluntad de perseguir la belleza, en un ambiente de mediocridad humana en el que la ley social del dinero impone sus coacciones, para terminar llevando a Emma a un destino fatal. Esta edición se enriquece con tres fragmentos hasta ahora inéditos sacados de los manuscritos, en los que se discuten temas capitales para entender intrínsecamente al personaje, como la propuesta de Homais de que debería prohibirse la lectura a las mujeres, vieja idea medieval que viene arrastrándose de siglo en siglo."
499374,22515,La señora Dalloway,8426413374,9788426413376,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1351224130l/499374._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1351224130l/499374._SY75_.jpg,2003,9,,,Lumen,false,841320,1167,445289,801370,211622,9251,5:65557|4:69933|3:49714|2:18293|1:8125|total:211622,1925,5,14,3.79,57,10,"['6765', '22515']","['Virginia Woolf', 'Mario Vargas Llosa']","['3.88', '3.97']",[],[],[],"Publicada en 1925, <i>La señora Dalloway</i>, la primera de las novelas con que Virginia Woolf revolucionó la narrativa de su tiempo, relata un día en la vida londinense de Clarissa, una dama de alta alcurnia casada con un diputado conservador y madre de una adolescente.<br /><br />La historia comienza una soleada mañana de 1923 y termina esa misma noche, cuando empiezan a retirarse los invitados de una fiesta que se celebra en la mansión de los Dalloway. Aunque en el curso del día suceda un hecho trágico —el suicidio de un joven que volvió de la guerra con la mente perturbada—, lo verdaderamente esencial de la obra estriba en que los hechos están narrados desde la mente de los personajes, con un lenguaje capaz de dibujar los meandros y ritmos escurridizos de la conciencia y de expresar la condición de la mujer de un modo a la vez íntimo y objetivo.<br /><br />Casi ochenta años después de su aparición, <i>La señora Dalloway</i> conserva intactas la oscura belleza y la originalidad que le permitieron ingresar en la restringida familia de los clásicos del siglo XX."
57401,22515,Don Quijote de la Mancha,8420467286,9788420467283,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550750257l/57401._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550750257l/57401._SY75_.jpg,2004,11,14,spa,Alfaguara,false,121842,728,522497,768583,198350,7545,5:68345|4:63022|3:46458|2:14871|1:5654|total:198350,1615,,,3.87,2792,172,"['4037220', '22515', '179859', '4467264', '32360']","['Miguel de Cervantes Saavedra', 'Mario Vargas Llosa', 'Francisco Ayala', 'Martín de Riquer', 'Francisco Rico']","['3.87', '3.97', '4.05', '4.02', '3.93']",[],[],[],"La Real Academia Española conmemora el IV Centenario de Don Quijote de la Mancha con la publicación de una edición de la obra de Miguel de Cervantes preparada por Francisco Rico, el investigador más prestigioso y reconocido de la obra de Cervantes. La obra, que será lanzada simultáneamente en España y América bajo el sello editorial Alfaguara, busca divulgar la gran novela de la literatura española mediante una edición muy cuidada y de gran calidad.<br /><br />El texto de Cervantes va precedido por introducciones de Mario Vargas Llosa, Martín de Riquer, Francisco Ayala y el propio Francisco Rico y se cierra con otra serie de diversos artículos de importantes comentaristas y un extenso glosario de términos que ayudará al lector actual a conocer la lengua de Cervantes.<br /><br />Se trata de una edición de calidad, con un formato de 12,5 x 20,5 cm; sus 1360 páginas están impresas en papel offset blanco. Su gramaje permite, por su ligereza, ofrecer tal número de páginas en un único tomo muy manejable para el lector por su peso y tamaño.<br />Su tapa de cartoné plastificado está impresa a cuatro colores sobre papel estucado semimate de 150 g, los pliegos están cosidos con hilo vegetal, el lomo es redondo y lleva una cinta de registro de raso.<br /><br />De esta forma, se conjuga la calidad y seriedad de la edición conmemorativa del IV Centenario con la belleza del libro en sí, llamado a perdurar en las bibliotecas personales e institucionales."
24266951,22515,Un día en la vida de Ivan Denisovich,8422625660,9788422625667,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488395593l/24266951._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488395593l/24266951._SY75_.jpg,1988,,,spa,Círculo de Lectores,false,838042,328,140142,354912,89852,4012,5:29008|4:35099|3:19560|2:4611|1:1574|total:89852,1962,11,,3.95,19,3,"['19771050', '6442842', '2963351', '22515']","['Aleksandr Solzhenitsyn', 'J.A. Mercado', 'J.A. Bravo', 'Mario Vargas Llosa']","['4.05', '3.79', '3.82', '3.97']",[],[],[],"Esta novela nos habla sobre la crueldad que sufrieron millones de deportados en los campos de trabajo soviéticos y las terribles condiciones de vida que tuvieron que soportar.El protagonista, Iván Denísovich, lleva encerrado ocho años en un campo de trabajo situado en la estepa siberiana.Iván se encuentra en este gulag en teoría por ""traición a la patria"" aunque la realidad es otra:durante la segunda guerra mundial contra Alemania, Denísovich fue capturado por los nazis, pero logró escapar y reintegrarse con las tropas soviéticas, por ello se le acusó de haber huido del ejército soviético con intención de traicionar a su país y de regresar con la único intención de espiar para los alemanes.Para evitar la condena a muerte, Iván Denísovich reconoció los hechos y fue mandado al campo de trabajo.Esta novela nos cuenta un día en la vida de Denísovich en el gulag."
43687310,22515,El final del affaire,8417007806,9788417007805,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1559030789l/43687310._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1559030789l/43687310._SY75_.jpg,2019,6,,spa,Libros del Asteroide,false,267229,125,97849,184505,46900,4281,5:14932|4:18066|3:10482|2:2715|1:705|total:46900,1951,,,3.93,154,25,"['2533', '22515']","['Graham Greene', 'Mario Vargas Llosa']","['3.89', '3.97']",['255516'],['Eduardo Jordá'],['3.61'],"En 1946, en un Londres en el que todavía se perciben las heridas de la guerra, Maurice Bendrix se encuentra por casualidad con el diplomático Henry Miles, a quien no veía desde hacía tiempo. Henry está casado con Sarah, con quien Maurice había tenido un affaire durante la guerra. Cuando Henry le confiesa que sospecha que Sarah le es infiel, será Maurice, empujado por la curiosidad y los celos, quien decida contratar a un detective privado para averiguar la verdad.<br /><br /><i>El final del affaire</i> es la mejor novela de Greene y también una de las más autobiográficas. Su meticulosa indagación sobre las luces y sombras de una relación sentimental, sobre los mecanismos del deseo y de la fe, y sobre los estrechos vínculos entre el amor y el odio conserva hoy la misma fuerza que cuando fue publicada en 1951."
43223436,22515,Rayuela,8420437484,9788420437484,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546025573l/43223436._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546025573l/43223436._SY75_.jpg,2019,3,21,spa,Alfaguara,false,1794732,227,84564,120464,28416,1950,5:15016|4:7773|3:3663|2:1339|1:625|total:28416,1963,,,4.24,101,20,"['25824', '13450', '3424060', '22515', '1367127', '327133']","['Julio Cortázar', 'Gabriel García Márquez', 'Adolfo Bioy Casares', 'Mario Vargas Llosa', 'Carlos Fuentes', 'Sergio Ramírez']","['4.22', '3.97', '3.98', '3.97', '3.81', '3.79']",[],[],[],"<p>En el contexto de la celebración del VII Congreso Internacional de la Lengua Española en la ciudad argentina de Córdoba en marzo de 2019, esta edición rinde homenaje a uno de los autores en español más importantes de todos los tiempos y a su obra más emblemática, que conmocionó el panorama cultural de su tiempo y que no deja de encontrar lectores hasta nuestros días.<br /><br />La publicación de Rayuela en 1963 supuso una verdadera revolución en la narrativa en lengua castellana: por primera vez, un escritor llevaba hasta las últimas consecuencias la voluntad de transgredir el orden tradicional de una historia y el lenguaje para contarla. Rebosante de ambición literaria y vital, renovadora de las herramientas narrativas, destructora de géneros y convenciones, Rayuela es Cortázar en esencia, con toda su complejidad ética y estética, con su imaginación y su humor.<br /><br />La edición recupera, como complemento a la novela, tres textos magistrales de Gabriel García Márquez, Adolfo Bioy Casares y Carlos Fuentes, autores contemporáneos de Julio Cortázar, que dan cuenta de la dimensión del autor y de la recepción que tuvo la novela en su tiempo. Además, incluye trabajos de los escritores Mario Vargas Llosa y Sergio Ramírez, y de los críticos Julio Ortega, Andrés Amorós, Eduardo Romano y Graciela Montaldo, que muestran la intemporalidad de la propuesta narrativa cortazariana.<br /><br />Incluye, además, por primera vez desde 1983, la reproducción facsimilar del «Cuaderno de bitácora», la libreta en la que Cortázar fue anotando ideas, escenas y personajes de la novela durante el proceso de escritura. Este cuaderno permite, como un juego de los que tanto gustó Cortázar, un diálogo del autor con el lector sobre la novela que traspasa las fronteras del tiempo. De la lectura de esta novela el lector emerge tal vez con otra idea acerca del modo de leer los libros y de ver la vida. Es, sin duda, un mosaico donde toda una época se vio maravillosamente reflejada.</p>"
53926,22515,Travesuras de la niña mala,9707704667,9789707704664,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405421130l/53926._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405421130l/53926._SY75_.jpg,2006,5,30,spa,Alfaguara,false,2674629,124,48930,111642,27364,2110,5:10941|4:9842|3:4804|2:1380|1:397|total:27364,2006,5,,4.08,15733,871,['22515'],['Mario Vargas Llosa'],['3.97'],[],[],[],"<b>¿Cuál es el verdadero rostro del amor?</b><br /><br />Ricardo ve cumplido, a una edad muy temprana, el sueño que en su Lima natal alimentó desde que tenía uso de razón: vivir en París. Pero el rencuentro con un amor de adolescencia lo cambiará todo. La joven, inconformista, aventurera, pragmática e inquieta, lo arrastrará fuera del pequeño mundo de sus ambiciones.<br /><br />Testigos de épocas convulsas y florecientes en ciudades como Londres, París, Tokio o Madrid, que aquí son mucho más que escenarios, ambos personajes verán sus vidas entrelazarse sin llegar a coincidir del todo. Sin embargo, esta danza de encuentros y desencuentros hará crecer la intensidad del relato página a página hasta propiciar una verdadera fusión del lector con el universo emocional de los protagonistas.<br /><br />Creando una admirable tensión entre lo cómico y lo trágico, Mario Vargas Llosa juega en Travesuras de la niña mala (2006) con la realidad y la ficción para liberar una historia en la que el amor se nos muestra indefinible, dueño de mil caras, como la niña mala. Pasión y distancia, azar y destino, dolor y disfrute... ¿Cuál es el verdadero rostro del amor?"
53969,22515,The Feast of the Goat,0571207766,9780571207763,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439920504l/53969._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439920504l/53969._SY75_.jpg,2003,,,eng,Faber and Faber,false,947074,123,54087,103001,24098,2050,5:11693|4:8530|3:2924|2:693|1:258|total:24098,2000,,,4.27,13113,804,['22515'],['Mario Vargas Llosa'],['3.97'],['2599'],['Edith Grossman'],['3.87'],"Haunted all her life by feelings of terror and emptiness, forty-nine-year-old Urania Cabral returns to her native Dominican Republic - and finds herself reliving the events of 1961, when the capital was still called Trujillo City and one old man terrorized a nation of three million people. Rafael Trujillo, the depraved ailing dictator whom Dominicans call the Goat, controls his inner circle with a combination of violence and blackmail. In Trujillo's gaudy palace, treachery and cowardice have become the way of life. But Trujillo's grasp is slipping away. There is a conspiracy against him, and a Machiavellian revolution already underway that will have bloody consequences of its own. In this 'masterpiece of Latin American and world literature, and one of the finest political novels ever written' (""Bookforum""), Mario Vargas Llosa recounts the end of a regime and the birth of a terrible democracy, giving voice to the historical Trujillo and the victims, both innocent and complicit, drawn into his deadly orbit.<br />"
11508177,22515,El cero y el infinito,8499087434,9788499087436,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1306881306l/11508177._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1306881306l/11508177._SY75_.jpg,2011,1,,spa,DeBolsillo,false,881601,37,62506,102691,25436,1388,5:9493|4:9630|3:4620|2:1153|1:540|total:25436,1940,,,4.04,138,15,"['17219', '22515']","['Arthur Koestler', 'Mario Vargas Llosa']","['4.03', '3.97']",[],[],[],"RUSBASHOV, miembro de la vieja guardia bolchevique y héroe de la Revolución Soviética, ha sido encarcelado acusado de traición al gobiernode Moscú. Es incitado a autoinculparse de una serie de delitos y traiciones que no ha cometido, pero termina por confesar a fin de salvar la Revolución. Esta obra cumbre de la literatura política nos ofrece un testimonio excepcional de la angustia que sufrieron cientos de antiguos miembros del Partido que desaparecieron, fueron encarcelados y juzgados o llegaron a autoinmolarse para salvarlo."
60142,22515,La ciudad y los perros,8466309152,9788466309158,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2000,11,1,spa,Punto de Lectura,false,2115431,143,31824,65721,15927,722,5:6325|4:6277|3:2564|2:535|1:226|total:15927,1962,,,4.13,12674,379,['22515'],['Mario Vargas Llosa'],['3.97'],[],[],[],"En 1962, La ciudad y los perros recibía el Premio Biblioteca Breve. Así comenzaba la andadura literaria de esta obra considerada una de las mejores novelas en español del siglo XX.Los personajes de La ciudad y los perros, un grupo de jóvenes que se «educan» en una disciplina militar implacable y violenta, aprenden a sobrevivir en un ambiente en el que están muy arraigados los prejuicios raciales y las diferencias entre clases sociales y económicas; donde todos se muestran como no son en realidad y la transgresión de las normas establecidas parece ser la única salida."
13331403,22515,Eugénie Grandet,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,true,1399014,795,30853,64344,16953,699,5:4389|4:6507|3:4567|2:1180|1:310|total:16953,1833,,,3.80,3,0,"['228089', '22515']","['Honoré de Balzac', 'Mario Vargas Llosa']","['3.80', '3.97']",['141086'],['Mauro Armiño'],['3.91'],"The love of money and a passionate pursuit of it are seen as a driving force in post-Revolutionary France, and are studied in detail in the character of Grandet."
77298,22515,Aunt Julia and the Scriptwriter,0140248927,9780140248920,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1536891342l/77298._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1536891342l/77298._SY75_.jpg,1995,10,1,eng,Penguin Books,false,17171130,136,27641,60265,15376,978,5:4471|4:6354|3:3575|2:793|1:183|total:15376,1977,,,3.92,10648,538,['22515'],['Mario Vargas Llosa'],['3.97'],['7690'],['Helen R. Lane'],['3.93'],"Mario Vargas Llosa's brilliant, multilayered novel is set in the Lima of the author's youth, where a young student named Marito is toiling away in the news department of a local radio station. His young life is disrupted by two arrivals.<br /><br />The first is his aunt Julia, recently divorced and thirteen years older, with whom he begins a secret affair. The second is a manic radio scriptwriter named Pedro Camacho, whose racy, vituperative soap operas are holding the city's listeners in thrall. Pedro chooses young Marito to be his confidant as he slowly goes insane.<br /><br />Interweaving the story of Marito's life with the ever-more-fevered tales of Pedro Camacho, Vargas Llosa's novel is masterfully done, hilarious, mischievous, a classic named one of the best books of the year by the New York Times Book Review."
630599,22515,Historia del Ojo,9687723254,9789687723259,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,spa,,false,616919,79,32607,57409,15725,1240,5:4306|4:5049|3:3855|2:1603|1:912|total:15725,1928,,,3.65,48,5,"['20842', '22515', '295729']","['Georges Bataille', 'Mario Vargas Llosa', 'Hans Bellmer']","['3.83', '3.97', '4.19']",['294775'],['Antonio Escohotado'],['3.83'],"Partiendo de un ojo que ve un huevo, el sol, los genitales del toro, Bataille nos introduce en el temor atávico al miedo del placer y nos lo revela, asimismo, como un planteamiento repetitivo del contenido erótico, repulsivo con sus lindes."
27404914,22515,Santuario,8422649527,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1446379744l/27404914._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1446379744l/27404914._SY75_.jpg,1994,,,spa,Círculo de Lectores,false,1646639,261,25970,39355,10813,730,5:2222|4:4057|3:3285|2:913|1:336|total:10813,1931,,,3.64,2,0,"['3535', '22515']","['William Faulkner', 'Mario Vargas Llosa']","['3.85', '3.97']",['8197339'],['José Luis López Muñoz'],['3.85'],"Violenta, dura e implacable, Santuario fue concebida por William Faulkner (1897-1962) con el único propósito de ganar dinero. Sus tres personajes principales: el idealista Horace Benbow, la joven Temple Drake, víctima no del todo inocente, y el gánster Popeye, encarnación del vicio y del mal, son tres piezas más del complejo y fascinante rompecabezas que es el imaginario condado de Yoknapatawpha. A través de ellos, Faulkner, que recibió el premio Nobel de Literatura en 1949, profundiza, en un tono trágico, pesimista y desesperanzado, no exento de humor, en los aspectos más sombríos del alma humana."
