id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
505556,978,Death and the King's Horseman: A Play,0393322998,9780393322996,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2002,4,17,eng,W. W. Norton  Company,false,493597,25,7866,11540,3064,198,5:749|4:1201|3:820|2:237|1:57|total:3064,1975,1,1,3.77,2549,145,['978'],['Wole Soyinka'],['3.81'],[],[],[],"Based on events that took place in Oyo, an ancient Yoruba city of Nigeria, in 1946, Wole Soyinka's powerful play concerns the intertwined lives of Elesin Oba, the king's chief horseman; his son, Olunde, now studying medicine in England; and Simon Pilkings, the colonial district officer. The king has died and Elesin, his chief horseman, is expected by law and custom to commit suicide and accompany his ruler to heaven. The stage is set for a dramatic climax when Pilkings learns of the ritual and decides to intervene and Elesin's son arrives home."
23361869,978,The Palm-Wine Drinkard,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,1852075,31,6829,7578,1970,202,5:626|4:654|3:498|2:146|1:46|total:1970,1952,,,3.85,17,1,"['32265', '978']","['Amos Tutuola', 'Wole Soyinka']","['3.85', '3.81']",[],[],[],"<br />A picaresque with a molten, visionary core; a collection of folk-tales."
2567,978,Aké: The Years of Childhood,0679725407,9780679725404,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403174371l/2567._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403174371l/2567._SY75_.jpg,1989,10,23,eng,Vintage,false,391792,25,5960,5484,1398,107,5:480|4:476|3:329|2:80|1:33|total:1398,1981,,,3.92,1298,91,['978'],['Wole Soyinka'],['3.81'],[],[],[],"A dazzling memoir of an African childhood from Nobel Prize-winning Nigerian novelist, playwright, and poet Wole Soyinka. <br /><br />""Aké: The Years of Childhood"" gives us the story of Soyinka's boyhood before and during World War II in a Yoruba village in western Nigeria called Aké. A relentlessly curious child who loved books and getting into trouble, Soyinka grew up on a parsonage compound, raised by Christian parents and by a grandfather who introduced him to Yoruba spiritual traditions. His vivid evocation of the colorful sights, sounds, and aromas of the world that shaped him is both lyrically beautiful and laced with humor and the sheer delight of a child's-eye view.<br /><br />A classic of African autobiography, ""Aké"" is also a transcendantly timeless portrait of the mysteries of childhood."
2570,978,The Lion and the Jewel,0199110832,9780199110834,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400399539l/2570._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400399539l/2570._SX50_.jpg,1990,,,eng,"Oxford University Press, USA",false,6536,8,4602,4685,1238,82,5:411|4:365|3:303|2:102|1:57|total:1238,1962,,,3.78,1218,78,['978'],['Wole Soyinka'],['3.81'],[],[],[],"This is one of the best-known plays by Africa's major dramatist, Wole Soyinka. It is set in the Yoruba vilage of Ilunjinle. The main characters are Sidi (the jewel), 'a true village belle' and Baroka (the Lion), the crafty and powerful Bale of the village, Lakunle, the young teacher, influenced by western ways, and Sadiku, the eldest of Baroka's wives. How the Lion hunts the Jewel is the theme of this ribald comedy."
12780146,978,Ambiguous Adventure,1612190553,9781612190556,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1414947743l/12780146._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1414947743l/12780146._SY75_.jpg,2012,3,27,,Melville House,true,200564,19,2524,3168,869,78,5:231|4:265|3:246|2:88|1:39|total:869,1961,,,3.65,3,1,"['8366430', '1839845', '978']","['Cheikh Hamidou Kane', 'Katherine Woods', 'Wole Soyinka']","['3.64', '4.26', '3.81']",[],[],[],"<b>The celebrated classic by a groundbreaking figure in African literature addresses a critical contemporary issue—the collision of Islamic African values and Western culture.</b><br /><br />Hailed by Chinua Achebe as one of the greatest African novels ever written, this long-unavailable classic tells the tale of young Samba Diallo, a devout pupil in a Koranic school in Senegal whose parents send him to Paris to study philosophy.<br /><br />But unknown to Samba, it is a desperate attempt by his parents to better understand the French colonial forces transforming their traditional way of life. Instead, for Samba, it seems an exciting adventure, and once in France he excels at his new studies and is delighted by his new ""marvelous comprehension and total communion"" with the Western world.<br /><br />Soon, though, he finds himself torn between the materialistic secularism and isolation of French civilization and the deeper spiritual influences of his homeland. As Samba puts it: ""I have become the two.""<br /><br />Written in an elegant, lyrical prose, <i>Ambiguous Adventure</i> is a masterful expression of the immigrant experience and the repercussions of colonialism, and a great work of literature about the uneasy relationship between Islamic Africa and the West—a relationship more important today than ever before.<br /><br /><br /><i>From the Trade Paperback edition.</i>"
148563,978,The Last Summer of Reason,1886913579,9781886913578,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2003,4,1,,Ruminator Books,false,1458496,5,5791,1806,460,73,5:152|4:175|3:95|2:23|1:15|total:460,1999,,,3.93,11,2,"['85960', '978']","['Tahar Djaout', 'Wole Soyinka']","['3.91', '3.81']",['24345'],['Marjolijn De Jager'],['3.89'],"The Last Summer of Reason,"" found among assassinated Algerian writer Tahar Djaout's papers after his death, tells the elegant, haunting story of a bookseller's fight against radical fundamentalism.This brief, intense novel is a powerful and timely indictment of terror and closed-mindedness throughout the world, and a fitting final statement from this acclaimed writer and tireless fighter for democracy.<br /><br />Praise for the hardcover edition:<br /><br />""One is reminded of how life-affirming and dangerous literature still can be.""-""Minneapolis Star Tribune""<br /><br />""I hope . . . readers find Djaout's little book, even if it is filled with more questions than answers.""-""USA Today""<br /><br />""An elegiac ode to literature and a furious protest against intolerance-""The New York Times Book Review"
124334,978,You Must Set Forth at Dawn,0375755144,9780375755149,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320531130l/124334._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320531130l/124334._SY75_.jpg,2007,3,13,,Random House Trade Paperbacks,false,119729,15,2318,1630,409,48,5:152|4:136|3:90|2:25|1:6|total:409,2006,,,3.99,361,41,['978'],['Wole Soyinka'],['3.81'],[],[],[],"The first African to receive the Nobel Prize in Literature, as well as a political activist of prodigious energies, Wole Soyinka now follows his modern classic Ake: The Years of Childhood with an equally important chronicle of his turbulent life as an adult in (and in exile from) his beloved, beleaguered homeland.<br />In the tough, humane, and lyrical language that has typified his plays and novels, Soyinka captures the indomitable spirit of Nigeria itself by bringing to life the friends and family who bolstered and inspired him, and by describing the pioneering theater works that defied censure and tradition. Soyinka not only recounts his exile and the terrible reign of General Sani Abacha, but shares vivid memories and playful anecdotes–including his improbable friendship with a prominent Nigerian businessman and the time he smuggled a frozen wildcat into America so that his students could experience a proper Nigerian barbecue.<br />More than a major figure in the world of literature, Wole Soyinka is a courageous voice for human rights, democracy, and freedom. You Must Set Forth at Dawn is an intimate chronicle of his thrilling public life, a meditation on justice and tyranny, and a mesmerizing testament to a ravaged yet hopeful land.<br /><br /><br /><i>From the Hardcover edition.</i>"
2568,978,The Interpreters,0233989781,9780233989785,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408312491l/2568._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408312491l/2568._SY75_.jpg,1996,,,eng,Trafalgar Square,false,6534,23,1994,1492,419,51,5:91|4:132|3:133|2:47|1:16|total:419,1965,,,3.56,345,30,['978'],['Wole Soyinka'],['3.81'],[],[],[],The Nobel Laureate's first novel spotlights a small circle of young Nigerian intellectuals living in Lagos.
114874,978,The Man Died: Prison Notes of Wole Soyinka,0374521271,9780374521271,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1988,11,1,,Noonday Press,false,2118407,13,2422,1258,319,35,5:122|4:102|3:64|2:17|1:14|total:319,1972,,,3.94,276,27,['978'],['Wole Soyinka'],['3.81'],[],[],[],"The Nobel Prize-winning African writer, Wole Soyinka, was imprisoned without trial by the federal authorities at the start of the Nigerian Civil War. Here he records his arrest and interrogation, the efforts made to incriminate him, and the searing mental effects of solitary confinement."
32048737,978,African Folktales,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1473870589l/32048737._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1473870589l/32048737._SY75_.jpg,2016,,,eng,Folio Society,false,2165515,14,2141,917,243,12,5:70|4:76|3:75|2:16|1:6|total:243,1983,8,12,3.77,7,0,"['176281', '978', '17236959']","['Roger D. Abrahams', 'Wole Soyinka', 'Keith Hau']","['3.96', '3.81', '3.29']",[],[],[],"African folktales are born from performance. They are not static stories frozen on a page with neat ‘happily-ever-after’ endings. Instead each storyteller brings their own perspective and personality to a tale – deliberately inviting discussion, argument and debate from their audience. Selected by Folio by acclaimed folklorist Roger D. Abrahams, the 90 stories in this collection feature tales from across the African continent. In his retellings, Abrahams has sought to preserve the individual voice of each storyteller; the result is an essential collection that showcases the remarkable vitality and diversity of African folktales."
